ID,Description,LocationAbbr,LocationDesc,DataSource,Topic,Data_Value,Sample_Size,Stratification1,StratificationId1,LocationDisplayOrder
641,2011,US,National,BRFSS,Obesity / Weight Status,37.3,38,116,Non-Hispanic Black,RACEBLK,0
39858,2011,AL,Alabama,BRFSS,Obesity / Weight Status,40.1,1,878,Non-Hispanic Black,RACEBLK,1
17751,2011,AK,Alaska,BRFSS,Obesity / Weight Status,~,~,Non-Hispanic Black,RACEBLK,2
5198,2011,AZ,Arizona,BRFSS,Obesity / Weight Status,26.8,103,Non-Hispanic Black,RACEBLK,4
6734,2011,AR,Arkansas,BRFSS,Obesity / Weight Status,38.1,592,Non-Hispanic Black,RACEBLK,5
10552,2011,CA,California,BRFSS,Obesity / Weight Status,33.1,652,Non-Hispanic Black,RACEBLK,6
32176,2011,CO,Colorado,BRFSS,Obesity / Weight Status,34.2,250,Non-Hispanic Black,RACEBLK,8
6066,2011,CT,Connecticut,BRFSS,Obesity / Weight Status,32.8,467,Non-Hispanic Black,RACEBLK,9
37094,2011,DE,Delaware,BRFSS,Obesity / Weight Status,38.2,649,Non-Hispanic Black,RACEBLK,10
34891,2011,DC,District of Columbia,BRFSS,Obesity / Weight Status,36.7,1,953,Non-Hispanic Black,RACEBLK,11
30786,2011,FL,Florida,BRFSS,Obesity / Weight Status,35.7,1,028,Non-Hispanic Black,RACEBLK,12
38888,2011,GA,Georgia,BRFSS,Obesity / Weight Status,36.8,2,101,Non-Hispanic Black,RACEBLK,13
12120,2011,HI,Hawaii,BRFSS,Obesity / Weight Status,~,~,Non-Hispanic Black,RACEBLK,15
14380,2011,ID,Idaho,BRFSS,Obesity / Weight Status,~,~,Non-Hispanic Black,RACEBLK,16
2985,2011,IL,Illinois,BRFSS,Obesity / Weight Status,39.2,513,Non-Hispanic Black,RACEBLK,17
26457,2011,IN,Indiana,BRFSS,Obesity / Weight Status,42.2,926,Non-Hispanic Black,RACEBLK,18
39299,2011,IA,Iowa,BRFSS,Obesity / Weight Status,27.8,109,Non-Hispanic Black,RACEBLK,19
9101,2011,KS,Kansas,BRFSS,Obesity / Weight Status,40.9,728,Non-Hispanic Black,RACEBLK,20
2245,2011,KY,Kentucky,BRFSS,Obesity / Weight Status,43.2,1,058,Non-Hispanic Black,RACEBLK,21
