"ID","Description","LocationAbbr","LocationDesc","DataSource","Topic","Data_Value","Sample_Size","Stratification1","StratificationId1","LocationDisplayOrder"
"1113","2011","US","National","BRFSS","Obesity / Weight Status","32.4","41,022","Less than high school","EDUHS","0"
"22224","2011","AL","Alabama","BRFSS","Obesity / Weight Status","33.6","1,153","Less than high school","EDUHS","1"
"5192","2011","AK","Alaska","BRFSS","Obesity / Weight Status","28.8","245","Less than high school","EDUHS","2"
"20698","2011","AZ","Arizona","BRFSS","Obesity / Weight Status","36.2","536","Less than high school","EDUHS","4"
"7260","2011","AR","Arkansas","BRFSS","Obesity / Weight Status","31.1","628","Less than high school","EDUHS","5"
"6908","2011","CA","California","BRFSS","Obesity / Weight Status","32.9","1,870","Less than high school","EDUHS","6"
"17749","2011","CO","Colorado","BRFSS","Obesity / Weight Status","25.7","744","Less than high school","EDUHS","8"
"36971","2011","CT","Connecticut","BRFSS","Obesity / Weight Status","31.2","446","Less than high school","EDUHS","9"
"8596","2011","DE","Delaware","BRFSS","Obesity / Weight Status","35.2","286","Less than high school","EDUHS","10"
"32261","2011","DC","District of Columbia","BRFSS","Obesity / Weight Status","39.7","269","Less than high school","EDUHS","11"
"24625","2011","FL","Florida","BRFSS","Obesity / Weight Status","32.7","1,152","Less than high school","EDUHS","12"
"17770","2011","GA","Georgia","BRFSS","Obesity / Weight Status","34.1","1,062","Less than high school","EDUHS","13"
"24222","2011","HI","Hawaii","BRFSS","Obesity / Weight Status","27.1","367","Less than high school","EDUHS","15"
"23293","2011","ID","Idaho","BRFSS","Obesity / Weight Status","32.8","411","Less than high school","EDUHS","16"
"3464","2011","IL","Illinois","BRFSS","Obesity / Weight Status","29","358","Less than high school","EDUHS","17"
"38737","2011","IN","Indiana","BRFSS","Obesity / Weight Status","36.2","795","Less than high school","EDUHS","18"
"36859","2011","IA","Iowa","BRFSS","Obesity / Weight Status","28.2","464","Less than high school","EDUHS","19"
"19447","2011","KS","Kansas","BRFSS","Obesity / Weight Status","30.6","1,237","Less than high school","EDUHS","20"
"11229","2011","KY","Kentucky","BRFSS","Obesity / Weight Status","34","1,528","Less than high school","EDUHS","21"
"19297","2011","LA","Louisiana","BRFSS","Obesity / Weight Status","36.3","1,552","Less than high school","EDUHS","22"
"29345","2011","ME","Maine","BRFSS","Obesity / Weight Status","32.2","755","Less than high school","EDUHS","23"
"22878","2011","MD","Maryland","BRFSS","Obesity / Weight Status","35.2","606","Less than high school","EDUHS","24"
"34423","2011","MA","Massachusetts","BRFSS","Obesity / Weight Status","31.1","1,623","Less than high school","EDUHS","25"
"5653","2011","MI","Michigan","BRFSS","Obesity / Weight Status","33.8","715","Less than high school","EDUHS","26"
