"ID","Description","LocationAbbr","LocationDesc","DataSource","Topic","Data_Value","Sample_Size","Stratification1","StratificationId1","LocationDisplayOrder"
"1170","2011","US","National","BRFSS","Obesity / Weight Status","30.1","28,889","Hispanic","RACEHIS","0"
"35027","2011","AL","Alabama","BRFSS","Obesity / Weight Status","28.6","115","Hispanic","RACEHIS","1"
"30308","2011","AK","Alaska","BRFSS","Obesity / Weight Status","31.5","84","Hispanic","RACEHIS","2"
"29023","2011","AZ","Arizona","BRFSS","Obesity / Weight Status","33.8","996","Hispanic","RACEHIS","4"
"21462","2011","AR","Arkansas","BRFSS","Obesity / Weight Status","18.4","126","Hispanic","RACEHIS","5"
"9439","2011","CA","California","BRFSS","Obesity / Weight Status","30.3","3,923","Hispanic","RACEHIS","6"
"29893","2011","CO","Colorado","BRFSS","Obesity / Weight Status","26.5","1,402","Hispanic","RACEHIS","8"
"23871","2011","CT","Connecticut","BRFSS","Obesity / Weight Status","32.6","501","Hispanic","RACEHIS","9"
"14905","2011","DE","Delaware","BRFSS","Obesity / Weight Status","22.4","130","Hispanic","RACEHIS","10"
"22797","2011","DC","District of Columbia","BRFSS","Obesity / Weight Status","13.3","167","Hispanic","RACEHIS","11"
"3508","2011","FL","Florida","BRFSS","Obesity / Weight Status","27.8","1,061","Hispanic","RACEHIS","12"
"26295","2011","GA","Georgia","BRFSS","Obesity / Weight Status","26.4","326","Hispanic","RACEHIS","13"
"39491","2011","HI","Hawaii","BRFSS","Obesity / Weight Status","26.8","497","Hispanic","RACEHIS","15"
"28774","2011","ID","Idaho","BRFSS","Obesity / Weight Status","35.9","239","Hispanic","RACEHIS","16"
"19135","2011","IL","Illinois","BRFSS","Obesity / Weight Status","25.2","277","Hispanic","RACEHIS","17"
"3597","2011","IN","Indiana","BRFSS","Obesity / Weight Status","34.7","251","Hispanic","RACEHIS","18"
"17460","2011","IA","Iowa","BRFSS","Obesity / Weight Status","33.2","189","Hispanic","RACEHIS","19"
"33173","2011","KS","Kansas","BRFSS","Obesity / Weight Status","30.5","813","Hispanic","RACEHIS","20"
"35235","2011","KY","Kentucky","BRFSS","Obesity / Weight Status","22.2","174","Hispanic","RACEHIS","21"
"36314","2011","LA","Louisiana","BRFSS","Obesity / Weight Status","37.4","262","Hispanic","RACEHIS","22"
"39419","2011","ME","Maine","BRFSS","Obesity / Weight Status","30.3","123","Hispanic","RACEHIS","23"
"9613","2011","MD","Maryland","BRFSS","Obesity / Weight Status","21.2","260","Hispanic","RACEHIS","24"
"19990","2011","MA","Massachusetts","BRFSS","Obesity / Weight Status","30.9","1,524","Hispanic","RACEHIS","25"
"3893","2011","MI","Michigan","BRFSS","Obesity / Weight Status","36.7","269","Hispanic","RACEHIS","26"
"21572","2011","MN","Minnesota","BRFSS","Obesity / Weight Status","31.6","342","Hispanic","RACEHIS","27"
"35296","2011","MS","Mississippi","BRFSS","Obesity / Weight Status","26.8","119","Hispanic","RACEHIS","28"
"35226","2011","MO","Missouri","BRFSS","Obesity / Weight Status","27.8","114","Hispanic","RACEHIS","29"
"26936","2011","MT","Montana","BRFSS","Obesity / Weight Status","22.5","179","Hispanic","RACEHIS","30"
"24883","2011","NE","Nebraska","BRFSS","Obesity / Weight Status","29.8","869","Hispanic","RACEHIS","31"
"6960","2011","NV","Nevada","BRFSS","Obesity / Weight Status","29.1","466","Hispanic","RACEHIS","32"
"29329","2011","NH","New Hampshire","BRFSS","Obesity / Weight Status","22.6","80","Hispanic","RACEHIS","33"
"20430","2011","NJ","New Jersey","BRFSS","Obesity / Weight Status","27.3","1,501","Hispanic","RACEHIS","34"
"30365","2011","NM","New Mexico","BRFSS","Obesity / Weight Status","29.9","3,157","Hispanic","RACEHIS","35"
"17580","2011","NY","New York","BRFSS","Obesity / Weight Status","26.3","894","Hispanic","RACEHIS","36"
