"ID","Description","LocationAbbr","LocationDesc","DataSource","Topic","Data_Value","Sample_Size","Stratification1","StratificationId1","LocationDisplayOrder"
"652","2011","US","National","BRFSS","Obesity / Weight Status","21.9","2,670","Other","RACEOTH","0"
"30886","2011","AL","Alabama","BRFSS","Obesity / Weight Status","~","~","Other","RACEOTH","1"
"24100","2011","AK","Alaska","BRFSS","Obesity / Weight Status","35.5","63","Other","RACEOTH","2"
"27464","2011","AZ","Arizona","BRFSS","Obesity / Weight Status","~","~","Other","RACEOTH","4"
"6357","2011","AR","Arkansas","BRFSS","Obesity / Weight Status","~","~","Other","RACEOTH","5"
"20424","2011","CA","California","BRFSS","Obesity / Weight Status","~","~","Other","RACEOTH","6"
"14556","2011","CO","Colorado","BRFSS","Obesity / Weight Status","23.5","73","Other","RACEOTH","8"
"34465","2011","CT","Connecticut","BRFSS","Obesity / Weight Status","36","53","Other","RACEOTH","9"
"25905","2011","DE","Delaware","BRFSS","Obesity / Weight Status","~","~","Other","RACEOTH","10"
"5751","2011","DC","District of Columbia","BRFSS","Obesity / Weight Status","22.9","53","Other","RACEOTH","11"
"5975","2011","FL","Florida","BRFSS","Obesity / Weight Status","~","~","Other","RACEOTH","12"
"3661","2011","GA","Georgia","BRFSS","Obesity / Weight Status","8.6","57","Other","RACEOTH","13"
"13962","2011","HI","Hawaii","BRFSS","Obesity / Weight Status","23.2","54","Other","RACEOTH","15"
"21926","2011","ID","Idaho","BRFSS","Obesity / Weight Status","~","~","Other","RACEOTH","16"
"14832","2011","IL","Illinois","BRFSS","Obesity / Weight Status","~","~","Other","RACEOTH","17"
"22897","2011","IN","Indiana","BRFSS","Obesity / Weight Status","~","~","Other","RACEOTH","18"
"5947","2011","IA","Iowa","BRFSS","Obesity / Weight Status","~","~","Other","RACEOTH","19"
"35766","2011","KS","Kansas","BRFSS","Obesity / Weight Status","32.6","95","Other","RACEOTH","20"
"16014","2011","KY","Kentucky","BRFSS","Obesity / Weight Status","47.1","54","Other","RACEOTH","21"
"17206","2011","LA","Louisiana","BRFSS","Obesity / Weight Status","25.1","94","Other","RACEOTH","22"
"10799","2011","ME","Maine","BRFSS","Obesity / Weight Status","~","~","Other","RACEOTH","23"
"36927","2011","MD","Maryland","BRFSS","Obesity / Weight Status","24.2","54","Other","RACEOTH","24"
"21167","2011","MA","Massachusetts","BRFSS","Obesity / Weight Status","26.6","270","Other","RACEOTH","25"
"17999","2011","MI","Michigan","BRFSS","Obesity / Weight Status","~","~","Other","RACEOTH","26"
"33597","2011","MN","Minnesota","BRFSS","Obesity / Weight Status","32.7","51","Other","RACEOTH","27"
"30382","2011","MS","Mississippi","BRFSS","Obesity / Weight Status","~","~","Other","RACEOTH","28"
"16185","2011","MO","Missouri","BRFSS","Obesity / Weight Status","~","~","Other","RACEOTH","29"
"37564","2011","MT","Montana","BRFSS","Obesity / Weight Status","26","60","Other","RACEOTH","30"
"25708","2011","NE","Nebraska","BRFSS","Obesity / Weight Status","18.2","126","Other","RACEOTH","31"
"20022","2011","NV","Nevada","BRFSS","Obesity / Weight Status","8","63","Other","RACEOTH","32"
"13671","2011","NH","New Hampshire","BRFSS","Obesity / Weight Status","26.2","61","Other","RACEOTH","33"
"8364","2011","NJ","New Jersey","BRFSS","Obesity / Weight Status","12.3","116","Other","RACEOTH","34"
"38157","2011","NM","New Mexico","BRFSS","Obesity / Weight Status","22.2","74","Other","RACEOTH","35"
"29576","2011","NY","New York","BRFSS","Obesity / Weight Status","~","~","Other","RACEOTH","36"
"7239","2011","NC","North Carolina","BRFSS","Obesity / Weight Status","17.6","91","Other","RACEOTH","37"
"30259","2011","ND","North Dakota","BRFSS","Obesity / Weight Status","~","~","Other","RACEOTH","38"
"32676","2011","OH","Ohio","BRFSS","Obesity / Weight Status","11","52","Other","RACEOTH","39"
"37029","2011","OK","Oklahoma","BRFSS","Obesity / Weight Status","~","~","Other","RACEOTH","40"
"21338","2011","OR","Oregon","BRFSS","Obesity / Weight Status","33.9","64","Other","RACEOTH","41"
"21055","2011","PA","Pennsylvania","BRFSS","Obesity / Weight Status","~","~","Other","RACEOTH","42"
"38865","2011","RI","Rhode Island","BRFSS","Obesity / Weight Status","32.1","109","Other","RACEOTH","44"
"6608","2011","SC","South Carolina","BRFSS","Obesity / Weight Status","34","83","Other","RACEOTH","45"
"3573","2011","SD","South Dakota","BRFSS","Obesity / Weight Status","~","~","Other","RACEOTH","46"
"7859","2011","TN","Tennessee","BRFSS","Obesity / Weight Status","~","~","Other","RACEOTH","47"
"6584","2011","TX","Texas","BRFSS","Obesity / Weight Status","~","~","Other","RACEOTH","48"
"32611","2011","UT","Utah","BRFSS","Obesity / Weight Status","19.2","110","Other","RACEOTH","49"
"9626","2011","VT","Vermont","BRFSS","Obesity / Weight Status","~","~","Other","RACEOTH","50"
"12803","2011","VA","Virginia","BRFSS","Obesity / Weight Status","~","~","Other","RACEOTH","51"
"29287","2011","WA","Washington","BRFSS","Obesity / Weight Status","30.8","129","Other","RACEOTH","53"
"1252","2011","WV","West Virginia","BRFSS","Obesity / Weight Status","~","~","Other","RACEOTH","54"
"34895","2011","WI","Wisconsin","BRFSS","Obesity / Weight Status","26.1","63","Other","RACEOTH","55"
"5660","2011","WY","Wyoming","BRFSS","Obesity / Weight Status","~","~","Other","RACEOTH","56"
