"ID","Description","LocationAbbr","LocationDesc","DataSource","Topic","Data_Value","Sample_Size","Stratification1","StratificationId1","LocationDisplayOrder"
"1074","2011","US","National","BRFSS","Obesity / Weight Status","32.6","86,169","45 - 54","AGEYR4554","0"
"19579","2011","AL","Alabama","BRFSS","Obesity / Weight Status","38","1,288","45 - 54","AGEYR4554","1"
"8331","2011","AK","Alaska","BRFSS","Obesity / Weight Status","29.2","735","45 - 54","AGEYR4554","2"
"9092","2011","AZ","Arizona","BRFSS","Obesity / Weight Status","29.6","963","45 - 54","AGEYR4554","4"
"22998","2011","AR","Arkansas","BRFSS","Obesity / Weight Status","36.4","742","45 - 54","AGEYR4554","5"
"5791","2011","CA","California","BRFSS","Obesity / Weight Status","27.6","2,969","45 - 54","AGEYR4554","6"
"17477","2011","CO","Colorado","BRFSS","Obesity / Weight Status","24.2","2,487","45 - 54","AGEYR4554","8"
"16692","2011","CT","Connecticut","BRFSS","Obesity / Weight Status","27","1,287","45 - 54","AGEYR4554","9"
"5909","2011","DE","Delaware","BRFSS","Obesity / Weight Status","31.4","785","45 - 54","AGEYR4554","10"
"3902","2011","DC","District of Columbia","BRFSS","Obesity / Weight Status","34.8","759","45 - 54","AGEYR4554","11"
"35469","2011","FL","Florida","BRFSS","Obesity / Weight Status","34.3","1,933","45 - 54","AGEYR4554","12"
"22906","2011","GA","Georgia","BRFSS","Obesity / Weight Status","33.7","1,742","45 - 54","AGEYR4554","13"
"24493","2011","HI","Hawaii","BRFSS","Obesity / Weight Status","25","1,251","45 - 54","AGEYR4554","15"
"16801","2011","ID","Idaho","BRFSS","Obesity / Weight Status","32","1,004","45 - 54","AGEYR4554","16"
"37101","2011","IL","Illinois","BRFSS","Obesity / Weight Status","32.8","1,008","45 - 54","AGEYR4554","17"
"27612","2011","IN","Indiana","BRFSS","Obesity / Weight Status","35.8","1,483","45 - 54","AGEYR4554","18"
"26553","2011","IA","Iowa","BRFSS","Obesity / Weight Status","35.6","1,210","45 - 54","AGEYR4554","19"
"28839","2011","KS","Kansas","BRFSS","Obesity / Weight Status","34.8","3,712","45 - 54","AGEYR4554","20"
"27789","2011","KY","Kentucky","BRFSS","Obesity / Weight Status","34.8","1,872","45 - 54","AGEYR4554","21"
"21479","2011","LA","Louisiana","BRFSS","Obesity / Weight Status","39.7","1,840","45 - 54","AGEYR4554","22"
"28520","2011","ME","Maine","BRFSS","Obesity / Weight Status","32.4","2,413","45 - 54","AGEYR4554","23"
"39058","2011","MD","Maryland","BRFSS","Obesity / Weight Status","31.9","1,976","45 - 54","AGEYR4554","24"
"31741","2011","MA","Massachusetts","BRFSS","Obesity / Weight Status","26.1","4,227","45 - 54","AGEYR4554","25"
"34802","2011","MI","Michigan","BRFSS","Obesity / Weight Status","34.7","1,886","45 - 54","AGEYR4554","26"
"35719","2011","MN","Minnesota","BRFSS","Obesity / Weight Status","27.9","3,078","45 - 54","AGEYR4554","27"
"33198","2011","MS","Mississippi","BRFSS","Obesity / Weight Status","40.8","1,505","45 - 54","AGEYR4554","28"
"1459","2011","MO","Missouri","BRFSS","Obesity / Weight Status","37.7","1,079","45 - 54","AGEYR4554","29"
"25709","2011","MT","Montana","BRFSS","Obesity / Weight Status","31.7","1,802","45 - 54","AGEYR4554","30"
"33310","2011","NE","Nebraska","BRFSS","Obesity / Weight Status","31.6","4,239","45 - 54","AGEYR4554","31"
"3802","2011","NV","Nevada","BRFSS","Obesity / Weight Status","27.5","910","45 - 54","AGEYR4554","32"
"1266","2011","NH","New Hampshire","BRFSS","Obesity / Weight Status","27.4","1,171","45 - 54","AGEYR4554","33"
"11957","2011","NJ","New Jersey","BRFSS","Obesity / Weight Status","27.5","2,915","45 - 54","AGEYR4554","34"
"19357","2011","NM","New Mexico","BRFSS","Obesity / Weight Status","31.1","1,570","45 - 54","AGEYR4554","35"
"35285","2011","NY","New York","BRFSS","Obesity / Weight Status","29.8","1,336","45 - 54","AGEYR4554","36"
"35463","2011","NC","North Carolina","BRFSS","Obesity / Weight Status","34.9","1,996","45 - 54","AGEYR4554","37"
"29824","2011","ND","North Dakota","BRFSS","Obesity / Weight Status","34.1","928","45 - 54","AGEYR4554","38"
"20588","2011","OH","Ohio","BRFSS","Obesity / Weight Status","33.9","1,732","45 - 54","AGEYR4554","39"
"16922","2011","OK","Oklahoma","BRFSS","Obesity / Weight Status","32.7","1,405","45 - 54","AGEYR4554","40"
"18909","2011","OR","Oregon","BRFSS","Obesity / Weight Status","31.8","988","45 - 54","AGEYR4554","41"
"2033","2011","PA","Pennsylvania","BRFSS","Obesity / Weight Status","33.9","1,918","45 - 54","AGEYR4554","42"
"37264","2011","RI","Rhode Island","BRFSS","Obesity / Weight Status","28.9","1,236","45 - 54","AGEYR4554","44"
"2478","2011","SC","South Carolina","BRFSS","Obesity / Weight Status","38.9","2,068","45 - 54","AGEYR4554","45"
"17264","2011","SD","South Dakota","BRFSS","Obesity / Weight Status","33.3","1,388","45 - 54","AGEYR4554","46"
"20795","2011","TN","Tennessee","BRFSS","Obesity / Weight Status","37.9","965","45 - 54","AGEYR4554","47"
"10635","2011","TX","Texas","BRFSS","Obesity / Weight Status","37","2,450","45 - 54","AGEYR4554","48"
