"ID","Description","LocationAbbr","LocationDesc","DataSource","Topic","Data_Value","Sample_Size","Stratification1","StratificationId1","LocationDisplayOrder"
"40692","2016","US","National","BRFSS","Obesity / Weight Status","31.9","40,914","$25,000 - $34,999","INC2535","0"
"40660","2016","AL","Alabama","BRFSS","Obesity / Weight Status","35.3","600","$25,000 - $34,999","INC2535","1"
"40285","2016","AK","Alaska","BRFSS","Obesity / Weight Status","41.5","230","$25,000 - $34,999","INC2535","2"
"43075","2016","AZ","Arizona","BRFSS","Obesity / Weight Status","26.5","918","$25,000 - $34,999","INC2535","4"
"44249","2016","AR","Arkansas","BRFSS","Obesity / Weight Status","38.1","541","$25,000 - $34,999","INC2535","5"
"42561","2016","CA","California","BRFSS","Obesity / Weight Status","27.4","839","$25,000 - $34,999","INC2535","6"
"41990","2016","CO","Colorado","BRFSS","Obesity / Weight Status","23.7","1,055","$25,000 - $34,999","INC2535","8"
"43544","2016","CT","Connecticut","BRFSS","Obesity / Weight Status","26.7","660","$25,000 - $34,999","INC2535","9"
"40989","2016","DE","Delaware","BRFSS","Obesity / Weight Status","29.9","360","$25,000 - $34,999","INC2535","10"
"41686","2016","DC","District of Columbia","BRFSS","Obesity / Weight Status","34.4","212","$25,000 - $34,999","INC2535","11"
"39534","2016","FL","Florida","BRFSS","Obesity / Weight Status","27.5","3,557","$25,000 - $34,999","INC2535","12"
"43964","2016","GA","Georgia","BRFSS","Obesity / Weight Status","32.2","465","$25,000 - $34,999","INC2535","13"
"41045","2016","HI","Hawaii","BRFSS","Obesity / Weight Status","23.8","720","$25,000 - $34,999","INC2535","15"
"43510","2016","ID","Idaho","BRFSS","Obesity / Weight Status","25.4","551","$25,000 - $34,999","INC2535","16"
"43431","2016","IL","Illinois","BRFSS","Obesity / Weight Status","30.2","414","$25,000 - $34,999","INC2535","17"
"43697","2016","IN","Indiana","BRFSS","Obesity / Weight Status","35.2","1,096","$25,000 - $34,999","INC2535","18"
"41257","2016","IA","Iowa","BRFSS","Obesity / Weight Status","31.9","620","$25,000 - $34,999","INC2535","19"
"39908","2016","KS","Kansas","BRFSS","Obesity / Weight Status","33.2","1,095","$25,000 - $34,999","INC2535","20"
"43019","2016","KY","Kentucky","BRFSS","Obesity / Weight Status","39.8","862","$25,000 - $34,999","INC2535","21"
"39971","2016","LA","Louisiana","BRFSS","Obesity / Weight Status","36.6","474","$25,000 - $34,999","INC2535","22"
"43794","2016","ME","Maine","BRFSS","Obesity / Weight Status","34.2","1,038","$25,000 - $34,999","INC2535","23"
"41850","2016","MD","Maryland","BRFSS","Obesity / Weight Status","29.3","1,115","$25,000 - $34,999","INC2535","24"
"42192","2016","MA","Massachusetts","BRFSS","Obesity / Weight Status","26.3","508","$25,000 - $34,999","INC2535","25"
"42718","2016","MI","Michigan","BRFSS","Obesity / Weight Status","34.1","1,067","$25,000 - $34,999","INC2535","26"
"42770","2016","MN","Minnesota","BRFSS","Obesity / Weight Status","30.6","1,354","$25,000 - $34,999","INC2535","27"
"41456","2016","MS","Mississippi","BRFSS","Obesity / Weight Status","36.5","490","$25,000 - $34,999","INC2535","28"
"43266","2016","MO","Missouri","BRFSS","Obesity / Weight Status","30.4","664","$25,000 - $34,999","INC2535","29"
"40155","2016","MT","Montana","BRFSS","Obesity / Weight Status","29.8","613","$25,000 - $34,999","INC2535","30"
