"ID","Description","LocationAbbr","LocationDesc","DataSource","Topic","Data_Value","Sample_Size","Stratification1","StratificationId1","LocationDisplayOrder"
"43673","2016","US","National","BRFSS","Obesity / Weight Status","38.1","6,630","American Indian / Alaska Native","RACENAA","0"
"40480","2016","AL","Alabama","BRFSS","Obesity / Weight Status","32.9","72","American Indian / Alaska Native","RACENAA","1"
"39896","2016","AK","Alaska","BRFSS","Obesity / Weight Status","43.1","433","American Indian / Alaska Native","RACENAA","2"
"42689","2016","AZ","Arizona","BRFSS","Obesity / Weight Status","42.1","452","American Indian / Alaska Native","RACENAA","4"
"39902","2016","AR","Arkansas","BRFSS","Obesity / Weight Status","28.7","75","American Indian / Alaska Native","RACENAA","5"
"42281","2016","CA","California","BRFSS","Obesity / Weight Status","38.2","74","American Indian / Alaska Native","RACENAA","6"
"41910","2016","CO","Colorado","BRFSS","Obesity / Weight Status","23.6","108","American Indian / Alaska Native","RACENAA","8"
"43367","2016","CT","Connecticut","BRFSS","Obesity / Weight Status","~","~","American Indian / Alaska Native","RACENAA","9"
"40218","2016","DE","Delaware","BRFSS","Obesity / Weight Status","~","~","American Indian / Alaska Native","RACENAA","10"
"40945","2016","DC","District of Columbia","BRFSS","Obesity / Weight Status","~","~","American Indian / Alaska Native","RACENAA","11"
"42497","2016","FL","Florida","BRFSS","Obesity / Weight Status","34.1","421","American Indian / Alaska Native","RACENAA","12"
"41534","2016","GA","Georgia","BRFSS","Obesity / Weight Status","~","~","American Indian / Alaska Native","RACENAA","13"
"41362","2016","HI","Hawaii","BRFSS","Obesity / Weight Status","~","~","American Indian / Alaska Native","RACENAA","15"
"43724","2016","ID","Idaho","BRFSS","Obesity / Weight Status","37.8","72","American Indian / Alaska Native","RACENAA","16"
"42573","2016","IL","Illinois","BRFSS","Obesity / Weight Status","~","~","American Indian / Alaska Native","RACENAA","17"
"41423","2016","IN","Indiana","BRFSS","Obesity / Weight Status","30.6","89","American Indian / Alaska Native","RACENAA","18"
"41105","2016","IA","Iowa","BRFSS","Obesity / Weight Status","~","~","American Indian / Alaska Native","RACENAA","19"
"42856","2016","KS","Kansas","BRFSS","Obesity / Weight Status","31.4","120","American Indian / Alaska Native","RACENAA","20"
"42698","2016","KY","Kentucky","BRFSS","Obesity / Weight Status","25.6","69","American Indian / Alaska Native","RACENAA","21"
"43495","2016","LA","Louisiana","BRFSS","Obesity / Weight Status","48.3","61","American Indian / Alaska Native","RACENAA","22"
"41971","2016","ME","Maine","BRFSS","Obesity / Weight Status","48","103","American Indian / Alaska Native","RACENAA","23"
"40108","2016","MD","Maryland","BRFSS","Obesity / Weight Status","39.2","99","American Indian / Alaska Native","RACENAA","24"
"40926","2016","MA","Massachusetts","BRFSS","Obesity / Weight Status","~","~","American Indian / Alaska Native","RACENAA","25"
"42683","2016","MI","Michigan","BRFSS","Obesity / Weight Status","42.1","113","American Indian / Alaska Native","RACENAA","26"
"39547","2016","MN","Minnesota","BRFSS","Obesity / Weight Status","36.6","175","American Indian / Alaska Native","RACENAA","27"
"40298","2016","MS","Mississippi","BRFSS","Obesity / Weight Status","~","~","American Indian / Alaska Native","RACENAA","28"
"43384","2016","MO","Missouri","BRFSS","Obesity / Weight Status","38.2","59","American Indian / Alaska Native","RACENAA","29"
"39600","2016","MT","Montana","BRFSS","Obesity / Weight Status","31.6","560","American Indian / Alaska Native","RACENAA","30"
"41814","2016","NE","Nebraska","BRFSS","Obesity / Weight Status","38.2","152","American Indian / Alaska Native","RACENAA","31"
"43829","2016","NV","Nevada","BRFSS","Obesity / Weight Status","36.4","51","American Indian / Alaska Native","RACENAA","32"
"41481","2016","NH","New Hampshire","BRFSS","Obesity / Weight Status","~","~","American Indian / Alaska Native","RACENAA","33"
"40168","2016","NJ","New Jersey","BRFSS","Obesity / Weight Status","~","~","American Indian / Alaska Native","RACENAA","34"
"40942","2016","NM","New Mexico","BRFSS","Obesity / Weight Status","37.5","534","American Indian / Alaska Native","RACENAA","35"
"40848","2016","NY","New York","BRFSS","Obesity / Weight Status","25.2","255","American Indian / Alaska Native","RACENAA","36"
"40139","2016","NC","North Carolina","BRFSS","Obesity / Weight Status","39.8","103","American Indian / Alaska Native","RACENAA","37"
"41339","2016","ND","North Dakota","BRFSS","Obesity / Weight Status","46.7","154","American Indian / Alaska Native","RACENAA","38"
"42226","2016","OH","Ohio","BRFSS","Obesity / Weight Status","60.4","94","American Indian / Alaska Native","RACENAA","39"
"41732","2016","OK","Oklahoma","BRFSS","Obesity / Weight Status","40.7","407","American Indian / Alaska Native","RACENAA","40"
"43404","2016","OR","Oregon","BRFSS","Obesity / Weight Status","~","~","American Indian / Alaska Native","RACENAA","41"
"40979","2016","PA","Pennsylvania","BRFSS","Obesity / Weight Status","~","~","American Indian / Alaska Native","RACENAA","42"
"41254","2016","RI","Rhode Island","BRFSS","Obesity / Weight Status","~","~","American Indian / Alaska Native","RACENAA","44"
"41691","2016","SC","South Carolina","BRFSS","Obesity / Weight Status","41.9","76","American Indian / Alaska Native","RACENAA","45"
"43422","2016","SD","South Dakota","BRFSS","Obesity / Weight Status","39.6","481","American Indian / Alaska Native","RACENAA","46"
"43156","2016","TN","Tennessee","BRFSS","Obesity / Weight Status","~","~","American Indian / Alaska Native","RACENAA","47"
"40111","2016","TX","Texas","BRFSS","Obesity / Weight Status","32.5","119","American Indian / Alaska Native","RACENAA","48"
"39700","2016","UT","Utah","BRFSS","Obesity / Weight Status","32.9","133","American Indian / Alaska Native","RACENAA","49"
"42645","2016","VT","Vermont","BRFSS","Obesity / Weight Status","47.6","70","American Indian / Alaska Native","RACENAA","50"
"43281","2016","VA","Virginia","BRFSS","Obesity / Weight Status","47.8","61","American Indian / Alaska Native","RACENAA","51"
"40834","2016","WA","Washington","BRFSS","Obesity / Weight Status","41.9","135","American Indian / Alaska Native","RACENAA","53"
"40498","2016","WV","West Virginia","BRFSS","Obesity / Weight Status","~","~","American Indian / Alaska Native","RACENAA","54"
