"ID","Description","LocationAbbr","LocationDesc","DataSource","Topic","Data_Value","Sample_Size","Stratification1","StratificationId1","LocationDisplayOrder"
"41984","2016","US","National","BRFSS","Obesity / Weight Status","35.5","32,325","Less than high school","EDUHS","0"
"43493","2016","AL","Alabama","BRFSS","Obesity / Weight Status","40.1","739","Less than high school","EDUHS","1"
"40302","2016","AK","Alaska","BRFSS","Obesity / Weight Status","32.8","153","Less than high school","EDUHS","2"
"41241","2016","AZ","Arizona","BRFSS","Obesity / Weight Status","35.8","630","Less than high school","EDUHS","4"
"44056","2016","AR","Arkansas","BRFSS","Obesity / Weight Status","34.6","476","Less than high school","EDUHS","5"
"39688","2016","CA","California","BRFSS","Obesity / Weight Status","36","1,256","Less than high school","EDUHS","6"
"40867","2016","CO","Colorado","BRFSS","Obesity / Weight Status","27.6","762","Less than high school","EDUHS","8"
"42677","2016","CT","Connecticut","BRFSS","Obesity / Weight Status","34","468","Less than high school","EDUHS","9"
"41268","2016","DE","Delaware","BRFSS","Obesity / Weight Status","41.3","329","Less than high school","EDUHS","10"
"42584","2016","DC","District of Columbia","BRFSS","Obesity / Weight Status","40.7","191","Less than high school","EDUHS","11"
"42990","2016","FL","Florida","BRFSS","Obesity / Weight Status","32.4","3,313","Less than high school","EDUHS","12"
"42844","2016","GA","Georgia","BRFSS","Obesity / Weight Status","38.2","555","Less than high school","EDUHS","13"
"41209","2016","HI","Hawaii","BRFSS","Obesity / Weight Status","26.6","276","Less than high school","EDUHS","15"
"40733","2016","ID","Idaho","BRFSS","Obesity / Weight Status","32","314","Less than high school","EDUHS","16"
"42637","2016","IL","Illinois","BRFSS","Obesity / Weight Status","39.4","316","Less than high school","EDUHS","17"
"41299","2016","IN","Indiana","BRFSS","Obesity / Weight Status","34","833","Less than high school","EDUHS","18"
"41236","2016","IA","Iowa","BRFSS","Obesity / Weight Status","38.6","341","Less than high school","EDUHS","19"
