"ID","Description","LocationAbbr","LocationDesc","DataSource","Topic","Data_Value","Sample_Size","Stratification1","StratificationId1","LocationDisplayOrder"
"41709","2016","US","National","BRFSS","Obesity / Weight Status","38.3","35,091","Non-Hispanic Black","RACEBLK","0"
"43798","2016","AL","Alabama","BRFSS","Obesity / Weight Status","44","1,728","Non-Hispanic Black","RACEBLK","1"
"40830","2016","AK","Alaska","BRFSS","Obesity / Weight Status","~","~","Non-Hispanic Black","RACEBLK","2"
"40913","2016","AZ","Arizona","BRFSS","Obesity / Weight Status","31.3","222","Non-Hispanic Black","RACEBLK","4"
"42026","2016","AR","Arkansas","BRFSS","Obesity / Weight Status","47.3","715","Non-Hispanic Black","RACEBLK","5"
"43886","2016","CA","California","BRFSS","Obesity / Weight Status","29.6","538","Non-Hispanic Black","RACEBLK","6"
"41143","2016","CO","Colorado","BRFSS","Obesity / Weight Status","33.5","290","Non-Hispanic Black","RACEBLK","8"
"40085","2016","CT","Connecticut","BRFSS","Obesity / Weight Status","39.1","587","Non-Hispanic Black","RACEBLK","9"
"43967","2016","DE","Delaware","BRFSS","Obesity / Weight Status","39","518","Non-Hispanic Black","RACEBLK","10"
"40592","2016","DC","District of Columbia","BRFSS","Obesity / Weight Status","37.4","1,901","Non-Hispanic Black","RACEBLK","11"
"40122","2016","FL","Florida","BRFSS","Obesity / Weight Status","34","3,314","Non-Hispanic Black","RACEBLK","12"
"41884","2016","GA","Georgia","BRFSS","Obesity / Weight Status","38.2","1,252","Non-Hispanic Black","RACEBLK","13"
"39979","2016","HI","Hawaii","BRFSS","Obesity / Weight Status","28.4","59","Non-Hispanic Black","RACEBLK","15"
"41491","2016","ID","Idaho","BRFSS","Obesity / Weight Status","~","~","Non-Hispanic Black","RACEBLK","16"
"44064","2016","IL","Illinois","BRFSS","Obesity / Weight Status","39.5","584","Non-Hispanic Black","RACEBLK","17"
"43083","2016","IN","Indiana","BRFSS","Obesity / Weight Status","42.1","689","Non-Hispanic Black","RACEBLK","18"
"40445","2016","IA","Iowa","BRFSS","Obesity / Weight Status","35.2","109","Non-Hispanic Black","RACEBLK","19"
"42521","2016","KS","Kansas","BRFSS","Obesity / Weight Status","41.7","415","Non-Hispanic Black","RACEBLK","20"
"44221","2016","KY","Kentucky","BRFSS","Obesity / Weight Status","40.1","821","Non-Hispanic Black","RACEBLK","21"
"43002","2016","LA","Louisiana","BRFSS","Obesity / Weight Status","42","1,146","Non-Hispanic Black","RACEBLK","22"
"43114","2016","ME","Maine","BRFSS","Obesity / Weight Status","~","~","Non-Hispanic Black","RACEBLK","23"
"40683","2016","MD","Maryland","BRFSS","Obesity / Weight Status","37.6","3,504","Non-Hispanic Black","RACEBLK","24"
"44191","2016","MA","Massachusetts","BRFSS","Obesity / Weight Status","36","370","Non-Hispanic Black","RACEBLK","25"
"42369","2016","MI","Michigan","BRFSS","Obesity / Weight Status","38.4","1,134","Non-Hispanic Black","RACEBLK","26"
"42396","2016","MN","Minnesota","BRFSS","Obesity / Weight Status","33.2","415","Non-Hispanic Black","RACEBLK","27"
"40399","2016","MS","Mississippi","BRFSS","Obesity / Weight Status","46.8","1,765","Non-Hispanic Black","RACEBLK","28"
"43221","2016","MO","Missouri","BRFSS","Obesity / Weight Status","39.6","607","Non-Hispanic Black","RACEBLK","29"
"40636","2016","MT","Montana","BRFSS","Obesity / Weight Status","~","~","Non-Hispanic Black","RACEBLK","30"
"41660","2016","NE","Nebraska","BRFSS","Obesity / Weight Status","37.6","194","Non-Hispanic Black","RACEBLK","31"
"42545","2016","NV","Nevada","BRFSS","Obesity / Weight Status","27.7","177","Non-Hispanic Black","RACEBLK","32"
"44201","2016","NH","New Hampshire","BRFSS","Obesity / Weight Status","~","~","Non-Hispanic Black","RACEBLK","33"
"40708","2016","NJ","New Jersey","BRFSS","Obesity / Weight Status","37.5","803","Non-Hispanic Black","RACEBLK","34"
"42197","2016","NM","New Mexico","BRFSS","Obesity / Weight Status","25.5","53","Non-Hispanic Black","RACEBLK","35"
"43567","2016","NY","New York","BRFSS","Obesity / Weight Status","33.8","1,555","Non-Hispanic Black","RACEBLK","36"
"42815","2016","NC","North Carolina","BRFSS","Obesity / Weight Status","41.4","1,158","Non-Hispanic Black","RACEBLK","37"
"44218","2016","ND","North Dakota","BRFSS","Obesity / Weight Status","~","~","Non-Hispanic Black","RACEBLK","38"
"41854","2016","OH","Ohio","BRFSS","Obesity / Weight Status","35.8","775","Non-Hispanic Black","RACEBLK","39"
"41849","2016","OK","Oklahoma","BRFSS","Obesity / Weight Status","39.5","346","Non-Hispanic Black","RACEBLK","40"
"41880","2016","OR","Oregon","BRFSS","Obesity / Weight Status","~","~","Non-Hispanic Black","RACEBLK","41"
"40947","2016","PA","Pennsylvania","BRFSS","Obesity / Weight Status","38.5","534","Non-Hispanic Black","RACEBLK","42"
"43770","2016","RI","Rhode Island","BRFSS","Obesity / Weight Status","28.4","167","Non-Hispanic Black","RACEBLK","44"
"42438","2016","SC","South Carolina","BRFSS","Obesity / Weight Status","41.6","2,761","Non-Hispanic Black","RACEBLK","45"
"40932","2016","SD","South Dakota","BRFSS","Obesity / Weight Status","~","~","Non-Hispanic Black","RACEBLK","46"
"40002","2016","TN","Tennessee","BRFSS","Obesity / Weight Status","46.6","675","Non-Hispanic Black","RACEBLK","47"
"43579","2016","TX","Texas","BRFSS","Obesity / Weight Status","41.7","856","Non-Hispanic Black","RACEBLK","48"
"41494","2016","UT","Utah","BRFSS","Obesity / Weight Status","31.2","54","Non-Hispanic Black","RACEBLK","49"
"40240","2016","VT","Vermont","BRFSS","Obesity / Weight Status","~","~","Non-Hispanic Black","RACEBLK","50"
"41186","2016","VA","Virginia","BRFSS","Obesity / Weight Status","40","1,305","Non-Hispanic Black","RACEBLK","51"
"42565","2016","WA","Washington","BRFSS","Obesity / Weight Status","36.1","260","Non-Hispanic Black","RACEBLK","53"
"40957","2016","WV","West Virginia","BRFSS","Obesity / Weight Status","43.9","173","Non-Hispanic Black","RACEBLK","54"
"42335","2016","WI","Wisconsin","BRFSS","Obesity / Weight Status","31.4","265","Non-Hispanic Black","RACEBLK","55"
"42657","2016","WY","Wyoming","BRFSS","Obesity / Weight Status","~","~","Non-Hispanic Black","RACEBLK","56"
"40764","2016","GU","Guam","BRFSS","Obesity / Weight Status","~","~","Non-Hispanic Black","RACEBLK","66"
"41731","2016","PR","Puerto Rico","BRFSS","Obesity / Weight Status","~","~","Non-Hispanic Black","RACEBLK","72"
"42511","2016","VI","Virgin Islands","BRFSS","Obesity / Weight Status","34.3","783","Non-Hispanic Black","RACEBLK","78"
