ID,Description,LocationAbbr,LocationDesc,DataSource,Topic,Data_Value,Sample_Size,Stratification1,StratificationId1,LocationDisplayOrder
51262,2017,US,National,BRFSS,Obesity / Weight Status,30.2,187,637,Male,MALE,0
46985,2017,AL,Alabama,BRFSS,Obesity / Weight Status,35.1,2,605,Male,MALE,1
48249,2017,AK,Alaska,BRFSS,Obesity / Weight Status,32.6,1,491,Male,MALE,2
55122,2017,AZ,Arizona,BRFSS,Obesity / Weight Status,30.1,6,626,Male,MALE,4
45217,2017,AR,Arkansas,BRFSS,Obesity / Weight Status,32.8,1,829,Male,MALE,5
45679,2017,CA,California,BRFSS,Obesity / Weight Status,24.5,4,273,Male,MALE,6
50091,2017,CO,Colorado,BRFSS,Obesity / Weight Status,21.5,4,383,Male,MALE,8
58495,2017,CT,Connecticut,BRFSS,Obesity / Weight Status,29.3,4,340,Male,MALE,9
46056,2017,DE,Delaware,BRFSS,Obesity / Weight Status,32.3,1,686,Male,MALE,10
50428,2017,DC,District of Columbia,BRFSS,Obesity / Weight Status,18.4,1,831,Male,MALE,11
48877,2017,FL,Florida,BRFSS,Obesity / Weight Status,29.6,9,091,Male,MALE,12
55779,2017,GA,Georgia,BRFSS,Obesity / Weight Status,29.7,2,403,Male,MALE,13
44658,2017,HI,Hawaii,BRFSS,Obesity / Weight Status,25.1,3,529,Male,MALE,15
44941,2017,ID,Idaho,BRFSS,Obesity / Weight Status,30.5,2,154,Male,MALE,16
50920,2017,IL,Illinois,BRFSS,Obesity / Weight Status,31.7,2,390,Male,MALE,17
46285,2017,IN,Indiana,BRFSS,Obesity / Weight Status,33.5,5,733,Male,MALE,18
51635,2017,IA,Iowa,BRFSS,Obesity / Weight Status,36.4,3,530,Male,MALE,19
49364,2017,KS,Kansas,BRFSS,Obesity / Weight Status,32.3,9,668,Male,MALE,20
44835,2017,KY,Kentucky,BRFSS,Obesity / Weight Status,36,3,526,Male,MALE,21
50031,2017,LA,Louisiana,BRFSS,Obesity / Weight Status,36,1,924,Male,MALE,22
55123,2017,ME,Maine,BRFSS,Obesity / Weight Status,31.4,4,095,Male,MALE,23
57576,2017,MD,Maryland,BRFSS,Obesity / Weight Status,30.2,5,283,Male,MALE,24
56807,2017,MA,Massachusetts,BRFSS,Obesity / Weight Status,27.6,2,917,Male,MALE,25
47887,2017,MI,Michigan,BRFSS,Obesity / Weight Status,31.4,4,659,Male,MALE,26
49281,2017,MN,Minnesota,BRFSS,Obesity / Weight Status,30.4,7,695,Male,MALE,27
50584,2017,MS,Mississippi,BRFSS,Obesity / Weight Status,35.7,1,950,Male,MALE,28
45945,2017,MO,Missouri,BRFSS,Obesity / Weight Status,31.5,3,119,Male,MALE,29
45751,2017,MT,Montana,BRFSS,Obesity / Weight Status,27.2,2,658,Male,MALE,30
55162,2017,NE,Nebraska,BRFSS,Obesity / Weight Status,33.2,6,753,Male,MALE,31
50586,2017,NV,Nevada,BRFSS,Obesity / Weight Status,26.3,1,608,Male,MALE,32
47837,2017,NH,New Hampshire,BRFSS,Obesity / Weight Status,30.6,2,326,Male,MALE,33
48141,2017,NJ,New Jersey,BRFSS,Obesity / Weight Status,29.3,4,579,Male,MALE,34
48705,2017,NM,New Mexico,BRFSS,Obesity / Weight Status,27.4,2,768,Male,MALE,35
46164,2017,NY,New York,BRFSS,Obesity / Weight Status,26.1,5,282,Male,MALE,36
55028,2017,NC,North Carolina,BRFSS,Obesity / Weight Status,30.5,2,085,Male,MALE,37
51215,2017,ND,North Dakota,BRFSS,Obesity / Weight Status,35,3,171,Male,MALE,38
48353,2017,OH,Ohio,BRFSS,Obesity / Weight Status,33.5,4,940,Male,MALE,39
57637,2017,OK,Oklahoma,BRFSS,Obesity / Weight Status,36.9,2,595,Male,MALE,40
54418,2017,OR,Oregon,BRFSS,Obesity / Weight Status,28.7,2,234,Male,MALE,41
52749,2017,PA,Pennsylvania,BRFSS,Obesity / Weight Status,32.7,2,945,Male,MALE,42
48087,2017,RI,Rhode Island,BRFSS,Obesity / Weight Status,31,2,288,Male,MALE,44
58002,2017,SC,South Carolina,BRFSS,Obesity / Weight Status,33,4,470,Male,MALE,45
48743,2017,SD,South Dakota,BRFSS,Obesity / Weight Status,34.1,2,969,Male,MALE,46
50570,2017,TN,Tennessee,BRFSS,Obesity / Weight Status,33.3,2,417,Male,MALE,47
54996,2017,TX,Texas,BRFSS,Obesity / Weight Status,33.9,4,804,Male,MALE,48
51407,2017,UT,Utah,BRFSS,Obesity / Weight Status,26.1,4,658,Male,MALE,49
49057,2017,VT,Vermont,BRFSS,Obesity / Weight Status,28,2,806,Male,MALE,50
48745,2017,VA,Virginia,BRFSS,Obesity / Weight Status,28.5,3,984,Male,MALE,51
56898,2017,WA,Washington,BRFSS,Obesity / Weight Status,28.2,5,757,Male,MALE,53
53931,2017,WV,West Virginia,BRFSS,Obesity / Weight Status,39.4,2,295,Male,MALE,54
55963,2017,WI,Wisconsin,BRFSS,Obesity / Weight Status,32.4,2,519,Male,MALE,55
55069,2017,WY,Wyoming,BRFSS,Obesity / Weight Status,29.5,1,996,Male,MALE,56
46217,2017,GU,Guam,BRFSS,Obesity / Weight Status,36.9,703,Male,MALE,66
49551,2017,PR,Puerto Rico,BRFSS,Obesity / Weight Status,30,1,674,Male,MALE,72
56933,2017,VI,Virgin Islands,BRFSS,Obesity / Weight Status,~,~,Male,MALE,78
