ID,Description,LocationAbbr,LocationDesc,DataSource,Topic,Data_Value,Sample_Size,Stratification1,StratificationId1,LocationDisplayOrder
47109,2017,US,National,BRFSS,Obesity / Weight Status,34.5,56,534,$15,000 - $24,999,INC1525,0
57344,2017,AL,Alabama,BRFSS,Obesity / Weight Status,40.4,1,019,$15,000 - $24,999,INC1525,1
51028,2017,AK,Alaska,BRFSS,Obesity / Weight Status,31.8,342,$15,000 - $24,999,INC1525,2
47412,2017,AZ,Arizona,BRFSS,Obesity / Weight Status,34.3,1,965,$15,000 - $24,999,INC1525,4
44624,2017,AR,Arkansas,BRFSS,Obesity / Weight Status,40,877,$15,000 - $24,999,INC1525,5
47296,2017,CA,California,BRFSS,Obesity / Weight Status,28.3,931,$15,000 - $24,999,INC1525,6
49146,2017,CO,Colorado,BRFSS,Obesity / Weight Status,26,962,$15,000 - $24,999,INC1525,8
53092,2017,CT,Connecticut,BRFSS,Obesity / Weight Status,34.1,902,$15,000 - $24,999,INC1525,9
51645,2017,DE,Delaware,BRFSS,Obesity / Weight Status,34.1,516,$15,000 - $24,999,INC1525,10
56454,2017,DC,District of Columbia,BRFSS,Obesity / Weight Status,33,463,$15,000 - $24,999,INC1525,11
49198,2017,FL,Florida,BRFSS,Obesity / Weight Status,32.7,3,781,$15,000 - $24,999,INC1525,12
56658,2017,GA,Georgia,BRFSS,Obesity / Weight Status,37.9,918,$15,000 - $24,999,INC1525,13
45392,2017,HI,Hawaii,BRFSS,Obesity / Weight Status,22.9,975,$15,000 - $24,999,INC1525,15
47113,2017,ID,Idaho,BRFSS,Obesity / Weight Status,34.1,716,$15,000 - $24,999,INC1525,16
58075,2017,IL,Illinois,BRFSS,Obesity / Weight Status,33.8,730,$15,000 - $24,999,INC1525,17
49267,2017,IN,Indiana,BRFSS,Obesity / Weight Status,36.7,2,118,$15,000 - $24,999,INC1525,18
56745,2017,IA,Iowa,BRFSS,Obesity / Weight Status,39.8,886,$15,000 - $24,999,INC1525,19
47070,2017,KS,Kansas,BRFSS,Obesity / Weight Status,36.9,2,491,$15,000 - $24,999,INC1525,20
55490,2017,KY,Kentucky,BRFSS,Obesity / Weight Status,38.6,769,$15,000 - $24,999,INC1525,21
57479,2017,LA,Louisiana,BRFSS,Obesity / Weight Status,36.7,710,$15,000 - $24,999,INC1525,22
49315,2017,ME,Maine,BRFSS,Obesity / Weight Status,32.3,1,491,$15,000 - $24,999,INC1525,23
53255,2017,MD,Maryland,BRFSS,Obesity / Weight Status,38.6,1,264,$15,000 - $24,999,INC1525,24
53187,2017,MA,Massachusetts,BRFSS,Obesity / Weight Status,32.8,335,$15,000 - $24,999,INC1525,25
51535,2017,MI,Michigan,BRFSS,Obesity / Weight Status,35.7,1,264,$15,000 - $24,999,INC1525,26
