"ID","Description","LocationAbbr","LocationDesc","DataSource","Topic","Data_Value","Sample_Size","Stratification1","StratificationId1","LocationDisplayOrder"
"47233","2017","US","National","BRFSS","Obesity / Weight Status","30.1","408,448","Total","OVERALL","0"
"57906","2017","AL","Alabama","BRFSS","Obesity / Weight Status","36.3","6,245","Total","OVERALL","1"
"58481","2017","AK","Alaska","BRFSS","Obesity / Weight Status","34.2","3,031","Total","OVERALL","2"
"56367","2017","AZ","Arizona","BRFSS","Obesity / Weight Status","29.5","14,164","Total","OVERALL","4"
"55256","2017","AR","Arkansas","BRFSS","Obesity / Weight Status","35","4,884","Total","OVERALL","5"
"51870","2017","CA","California","BRFSS","Obesity / Weight Status","25.1","8,475","Total","OVERALL","6"
"55846","2017","CO","Colorado","BRFSS","Obesity / Weight Status","22.6","9,063","Total","OVERALL","8"
"47600","2017","CT","Connecticut","BRFSS","Obesity / Weight Status","26.9","9,505","Total","OVERALL","9"
"46054","2017","DE","Delaware","BRFSS","Obesity / Weight Status","31.8","3,648","Total","OVERALL","10"
"48522","2017","DC","District of Columbia","BRFSS","Obesity / Weight Status","23","4,091","Total","OVERALL","11"
"47947","2017","FL","Florida","BRFSS","Obesity / Weight Status","28.4","19,913","Total","OVERALL","12"
"47823","2017","GA","Georgia","BRFSS","Obesity / Weight Status","31.6","5,369","Total","OVERALL","13"
"50253","2017","HI","Hawaii","BRFSS","Obesity / Weight Status","23.8","7,319","Total","OVERALL","15"
"58060","2017","ID","Idaho","BRFSS","Obesity / Weight Status","29.3","4,623","Total","OVERALL","16"
"47390","2017","IL","Illinois","BRFSS","Obesity / Weight Status","31.1","5,247","Total","OVERALL","17"
"47258","2017","IN","Indiana","BRFSS","Obesity / Weight Status","33.6","12,973","Total","OVERALL","18"
"50946","2017","IA","Iowa","BRFSS","Obesity / Weight Status","36.4","7,113","Total","OVERALL","19"
"56857","2017","KS","Kansas","BRFSS","Obesity / Weight Status","32.4","19,783","Total","OVERALL","20"
"51011","2017","KY","Kentucky","BRFSS","Obesity / Weight Status","34.3","8,018","Total","OVERALL","21"
"48341","2017","LA","Louisiana","BRFSS","Obesity / Weight Status","36.2","4,439","Total","OVERALL","22"
"57412","2017","ME","Maine","BRFSS","Obesity / Weight Status","29.1","9,295","Total","OVERALL","23"
"54130","2017","MD","Maryland","BRFSS","Obesity / Weight Status","31.3","12,386","Total","OVERALL","24"
"46332","2017","MA","Massachusetts","BRFSS","Obesity / Weight Status","25.9","6,272","Total","OVERALL","25"
"55838","2017","MI","Michigan","BRFSS","Obesity / Weight Status","32.3","10,129","Total","OVERALL","26"
