"ID","Description","LocationAbbr","LocationDesc","DataSource","Topic","Data_Value","Sample_Size","Stratification1","StratificationId1","LocationDisplayOrder"
"54803","2017","US","National","BRFSS","Obesity / Weight Status","32.8","8,418","2 or more races","RACE2PLUS","0"
"45232","2017","AL","Alabama","BRFSS","Obesity / Weight Status","38.6","109","2 or more races","RACE2PLUS","1"
"50732","2017","AK","Alaska","BRFSS","Obesity / Weight Status","28.6","126","2 or more races","RACE2PLUS","2"
"57065","2017","AZ","Arizona","BRFSS","Obesity / Weight Status","34.4","203","2 or more races","RACE2PLUS","4"
"54810","2017","AR","Arkansas","BRFSS","Obesity / Weight Status","24.6","123","2 or more races","RACE2PLUS","5"
"57616","2017","CA","California","BRFSS","Obesity / Weight Status","37.7","231","2 or more races","RACE2PLUS","6"
"52232","2017","CO","Colorado","BRFSS","Obesity / Weight Status","28.5","143","2 or more races","RACE2PLUS","8"
"54207","2017","CT","Connecticut","BRFSS","Obesity / Weight Status","27","115","2 or more races","RACE2PLUS","9"
"44354","2017","DE","Delaware","BRFSS","Obesity / Weight Status","~","~","2 or more races","RACE2PLUS","10"
"48692","2017","DC","District of Columbia","BRFSS","Obesity / Weight Status","23.2","64","2 or more races","RACE2PLUS","11"
"57033","2017","FL","Florida","BRFSS","Obesity / Weight Status","37.1","296","2 or more races","RACE2PLUS","12"
"47436","2017","GA","Georgia","BRFSS","Obesity / Weight Status","39","90","2 or more races","RACE2PLUS","13"
"52861","2017","HI","Hawaii","BRFSS","Obesity / Weight Status","37.3","1,698","2 or more races","RACE2PLUS","15"
"54852","2017","ID","Idaho","BRFSS","Obesity / Weight Status","35.7","66","2 or more races","RACE2PLUS","16"
"56765","2017","IL","Illinois","BRFSS","Obesity / Weight Status","18.4","56","2 or more races","RACE2PLUS","17"
"57746","2017","IN","Indiana","BRFSS","Obesity / Weight Status","38.1","196","2 or more races","RACE2PLUS","18"
"45193","2017","IA","Iowa","BRFSS","Obesity / Weight Status","31.3","75","2 or more races","RACE2PLUS","19"
"57572","2017","KS","Kansas","BRFSS","Obesity / Weight Status","34.9","343","2 or more races","RACE2PLUS","20"
"58276","2017","KY","Kentucky","BRFSS","Obesity / Weight Status","30.5","176","2 or more races","RACE2PLUS","21"
"51928","2017","LA","Louisiana","BRFSS","Obesity / Weight Status","40.9","87","2 or more races","RACE2PLUS","22"
"48235","2017","ME","Maine","BRFSS","Obesity / Weight Status","36.1","143","2 or more races","RACE2PLUS","23"
"49149","2017","MD","Maryland","BRFSS","Obesity / Weight Status","35.4","172","2 or more races","RACE2PLUS","24"
"55424","2017","MA","Massachusetts","BRFSS","Obesity / Weight Status","36.3","135","2 or more races","RACE2PLUS","25"
"49620","2017","MI","Michigan","BRFSS","Obesity / Weight Status","28.8","224","2 or more races","RACE2PLUS","26"
"54054","2017","MN","Minnesota","BRFSS","Obesity / Weight Status","38.2","162","2 or more races","RACE2PLUS","27"
"54778","2017","MS","Mississippi","BRFSS","Obesity / Weight Status","29.6","78","2 or more races","RACE2PLUS","28"
"58581","2017","MO","Missouri","BRFSS","Obesity / Weight Status","33.5","117","2 or more races","RACE2PLUS","29"
"55503","2017","MT","Montana","BRFSS","Obesity / Weight Status","35.2","99","2 or more races","RACE2PLUS","30"
"56570","2017","NE","Nebraska","BRFSS","Obesity / Weight Status","41.9","143","2 or more races","RACE2PLUS","31"
"45288","2017","NV","Nevada","BRFSS","Obesity / Weight Status","37.3","112","2 or more races","RACE2PLUS","32"
"51502","2017","NH","New Hampshire","BRFSS","Obesity / Weight Status","25.9","64","2 or more races","RACE2PLUS","33"
"55158","2017","NJ","New Jersey","BRFSS","Obesity / Weight Status","29.2","122","2 or more races","RACE2PLUS","34"
"58242","2017","NM","New Mexico","BRFSS","Obesity / Weight Status","23.3","63","2 or more races","RACE2PLUS","35"
"54504","2017","NY","New York","BRFSS","Obesity / Weight Status","23","143","2 or more races","RACE2PLUS","36"
"48300","2017","NC","North Carolina","BRFSS","Obesity / Weight Status","31","68","2 or more races","RACE2PLUS","37"
"44390","2017","ND","North Dakota","BRFSS","Obesity / Weight Status","42.7","58","2 or more races","RACE2PLUS","38"
"57936","2017","OH","Ohio","BRFSS","Obesity / Weight Status","29.2","179","2 or more races","RACE2PLUS","39"
