"ID","Description","LocationAbbr","LocationDesc","DataSource","Topic","Data_Value","Sample_Size","Stratification1","StratificationId1","LocationDisplayOrder"
"58089","2017","US","National","BRFSS","Obesity / Weight Status","26.9","2,027","Other","RACEOTH","0"
"49877","2017","AL","Alabama","BRFSS","Obesity / Weight Status","~","~","Other","RACEOTH","1"
"47408","2017","AK","Alaska","BRFSS","Obesity / Weight Status","~","~","Other","RACEOTH","2"
"49792","2017","AZ","Arizona","BRFSS","Obesity / Weight Status","31.2","133","Other","RACEOTH","4"
"49444","2017","AR","Arkansas","BRFSS","Obesity / Weight Status","~","~","Other","RACEOTH","5"
"56922","2017","CA","California","BRFSS","Obesity / Weight Status","28.1","139","Other","RACEOTH","6"
"52505","2017","CO","Colorado","BRFSS","Obesity / Weight Status","13","62","Other","RACEOTH","8"
"51651","2017","CT","Connecticut","BRFSS","Obesity / Weight Status","27","107","Other","RACEOTH","9"
"54587","2017","DE","Delaware","BRFSS","Obesity / Weight Status","~","~","Other","RACEOTH","10"
"54875","2017","DC","District of Columbia","BRFSS","Obesity / Weight Status","17.9","85","Other","RACEOTH","11"
"55689","2017","FL","Florida","BRFSS","Obesity / Weight Status","10.6","111","Other","RACEOTH","12"
"53728","2017","GA","Georgia","BRFSS","Obesity / Weight Status","~","~","Other","RACEOTH","13"
"49689","2017","HI","Hawaii","BRFSS","Obesity / Weight Status","~","~","Other","RACEOTH","15"
"50327","2017","ID","Idaho","BRFSS","Obesity / Weight Status","~","~","Other","RACEOTH","16"
"55262","2017","IL","Illinois","BRFSS","Obesity / Weight Status","~","~","Other","RACEOTH","17"
"48632","2017","IN","Indiana","BRFSS","Obesity / Weight Status","~","~","Other","RACEOTH","18"
"58065","2017","IA","Iowa","BRFSS","Obesity / Weight Status","~","~","Other","RACEOTH","19"
"57400","2017","KS","Kansas","BRFSS","Obesity / Weight Status","~","~","Other","RACEOTH","20"
"57192","2017","KY","Kentucky","BRFSS","Obesity / Weight Status","~","~","Other","RACEOTH","21"
"51719","2017","LA","Louisiana","BRFSS","Obesity / Weight Status","~","~","Other","RACEOTH","22"
"51830","2017","ME","Maine","BRFSS","Obesity / Weight Status","~","~","Other","RACEOTH","23"
"57858","2017","MD","Maryland","BRFSS","Obesity / Weight Status","28.9","114","Other","RACEOTH","24"
"50023","2017","MA","Massachusetts","BRFSS","Obesity / Weight Status","~","~","Other","RACEOTH","25"
"46858","2017","MI","Michigan","BRFSS","Obesity / Weight Status","~","~","Other","RACEOTH","26"
"53452","2017","MN","Minnesota","BRFSS","Obesity / Weight Status","~","~","Other","RACEOTH","27"
"55722","2017","MS","Mississippi","BRFSS","Obesity / Weight Status","~","~","Other","RACEOTH","28"
"45201","2017","MO","Missouri","BRFSS","Obesity / Weight Status","~","~","Other","RACEOTH","29"
"51780","2017","MT","Montana","BRFSS","Obesity / Weight Status","~","~","Other","RACEOTH","30"
"46173","2017","NE","Nebraska","BRFSS","Obesity / Weight Status","~","~","Other","RACEOTH","31"
"52144","2017","NV","Nevada","BRFSS","Obesity / Weight Status","~","~","Other","RACEOTH","32"
"52615","2017","NH","New Hampshire","BRFSS","Obesity / Weight Status","~","~","Other","RACEOTH","33"
"48418","2017","NJ","New Jersey","BRFSS","Obesity / Weight Status","35.6","54","Other","RACEOTH","34"
"47072","2017","NM","New Mexico","BRFSS","Obesity / Weight Status","~","~","Other","RACEOTH","35"
"49515","2017","NY","New York","BRFSS","Obesity / Weight Status","~","~","Other","RACEOTH","36"
"52028","2017","NC","North Carolina","BRFSS","Obesity / Weight Status","~","~","Other","RACEOTH","37"
"52929","2017","ND","North Dakota","BRFSS","Obesity / Weight Status","~","~","Other","RACEOTH","38"
"49106","2017","OH","Ohio","BRFSS","Obesity / Weight Status","~","~","Other","RACEOTH","39"
"46050","2017","OK","Oklahoma","BRFSS","Obesity / Weight Status","~","~","Other","RACEOTH","40"
"52592","2017","OR","Oregon","BRFSS","Obesity / Weight Status","~","~","Other","RACEOTH","41"
"54684","2017","PA","Pennsylvania","BRFSS","Obesity / Weight Status","~","~","Other","RACEOTH","42"
"52106","2017","RI","Rhode Island","BRFSS","Obesity / Weight Status","24.6","78","Other","RACEOTH","44"
"49322","2017","SC","South Carolina","BRFSS","Obesity / Weight Status","32.1","70","Other","RACEOTH","45"
"54358","2017","SD","South Dakota","BRFSS","Obesity / Weight Status","~","~","Other","RACEOTH","46"
"45487","2017","TN","Tennessee","BRFSS","Obesity / Weight Status","~","~","Other","RACEOTH","47"
"47279","2017","TX","Texas","BRFSS","Obesity / Weight Status","~","~","Other","RACEOTH","48"
"53162","2017","UT","Utah","BRFSS","Obesity / Weight Status","~","~","Other","RACEOTH","49"
"56093","2017","VT","Vermont","BRFSS","Obesity / Weight Status","~","~","Other","RACEOTH","50"
"46787","2017","VA","Virginia","BRFSS","Obesity / Weight Status","~","~","Other","RACEOTH","51"
"44439","2017","WA","Washington","BRFSS","Obesity / Weight Status","32.8","125","Other","RACEOTH","53"
"58212","2017","WV","West Virginia","BRFSS","Obesity / Weight Status","~","~","Other","RACEOTH","54"
"55018","2017","WI","Wisconsin","BRFSS","Obesity / Weight Status","~","~","Other","RACEOTH","55"
"57467","2017","WY","Wyoming","BRFSS","Obesity / Weight Status","~","~","Other","RACEOTH","56"
"51643","2017","GU","Guam","BRFSS","Obesity / Weight Status","~","~","Other","RACEOTH","66"
"56805","2017","PR","Puerto Rico","BRFSS","Obesity / Weight Status","~","~","Other","RACEOTH","72"
"56958","2017","VI","Virgin Islands","BRFSS","Obesity / Weight Status","~","~","Other","RACEOTH","78"
