"ID","Description","LocationAbbr","LocationDesc","DataSource","Topic","Data_Value","Sample_Size","Stratification1","StratificationId1","LocationDisplayOrder"
"450","2012","US","National","BRFSS","Obesity / Weight Status","29.7","8,459","2 or more races","RACE2PLUS","0"
"9729","2012","AL","Alabama","BRFSS","Obesity / Weight Status","18.5","87","2 or more races","RACE2PLUS","1"
"15894","2012","AK","Alaska","BRFSS","Obesity / Weight Status","22.4","154","2 or more races","RACE2PLUS","2"
"19550","2012","AZ","Arizona","BRFSS","Obesity / Weight Status","31.6","97","2 or more races","RACE2PLUS","4"
"11277","2012","AR","Arkansas","BRFSS","Obesity / Weight Status","33","72","2 or more races","RACE2PLUS","5"
"5264","2012","CA","California","BRFSS","Obesity / Weight Status","28.8","359","2 or more races","RACE2PLUS","6"
"5179","2012","CO","Colorado","BRFSS","Obesity / Weight Status","19","189","2 or more races","RACE2PLUS","8"
"23577","2012","CT","Connecticut","BRFSS","Obesity / Weight Status","44.2","72","2 or more races","RACE2PLUS","9"
"17423","2012","DE","Delaware","BRFSS","Obesity / Weight Status","26.6","103","2 or more races","RACE2PLUS","10"
"1684","2012","DC","District of Columbia","BRFSS","Obesity / Weight Status","34.2","56","2 or more races","RACE2PLUS","11"
"26042","2012","FL","Florida","BRFSS","Obesity / Weight Status","22.9","129","2 or more races","RACE2PLUS","12"
"37259","2012","GA","Georgia","BRFSS","Obesity / Weight Status","36.8","80","2 or more races","RACE2PLUS","13"
"30680","2012","HI","Hawaii","BRFSS","Obesity / Weight Status","34.1","1,697","2 or more races","RACE2PLUS","15"
"23032","2012","ID","Idaho","BRFSS","Obesity / Weight Status","32.5","65","2 or more races","RACE2PLUS","16"
"22660","2012","IL","Illinois","BRFSS","Obesity / Weight Status","20","78","2 or more races","RACE2PLUS","17"
"9610","2012","IN","Indiana","BRFSS","Obesity / Weight Status","42.6","129","2 or more races","RACE2PLUS","18"
"15666","2012","IA","Iowa","BRFSS","Obesity / Weight Status","35.4","53","2 or more races","RACE2PLUS","19"
"32999","2012","KS","Kansas","BRFSS","Obesity / Weight Status","35","147","2 or more races","RACE2PLUS","20"
"17986","2012","KY","Kentucky","BRFSS","Obesity / Weight Status","27.1","215","2 or more races","RACE2PLUS","21"
