"ID","Description","LocationAbbr","LocationDesc","DataSource","Topic","Data_Value","Sample_Size","Stratification1","StratificationId1","LocationDisplayOrder"
"1023","2012","US","National","BRFSS","Obesity / Weight Status","27.7","442,230","Total","OVERALL","0"
"3032","2012","AL","Alabama","BRFSS","Obesity / Weight Status","33","8,651","Total","OVERALL","1"
"7782","2012","AK","Alaska","BRFSS","Obesity / Weight Status","25.7","4,093","Total","OVERALL","2"
"14306","2012","AZ","Arizona","BRFSS","Obesity / Weight Status","26","6,951","Total","OVERALL","4"
"19299","2012","AR","Arkansas","BRFSS","Obesity / Weight Status","34.5","4,943","Total","OVERALL","5"
"18078","2012","CA","California","BRFSS","Obesity / Weight Status","25","13,646","Total","OVERALL","6"
"22278","2012","CO","Colorado","BRFSS","Obesity / Weight Status","20.5","11,643","Total","OVERALL","8"
"36585","2012","CT","Connecticut","BRFSS","Obesity / Weight Status","25.6","8,312","Total","OVERALL","9"
"2504","2012","DE","Delaware","BRFSS","Obesity / Weight Status","26.9","4,944","Total","OVERALL","10"
"21124","2012","DC","District of Columbia","BRFSS","Obesity / Weight Status","21.9","3,644","Total","OVERALL","11"
"29744","2012","FL","Florida","BRFSS","Obesity / Weight Status","25.2","7,282","Total","OVERALL","12"
"9071","2012","GA","Georgia","BRFSS","Obesity / Weight Status","29.1","5,737","Total","OVERALL","13"
"5106","2012","HI","Hawaii","BRFSS","Obesity / Weight Status","23.6","7,371","Total","OVERALL","15"
"15294","2012","ID","Idaho","BRFSS","Obesity / Weight Status","26.8","5,578","Total","OVERALL","16"
"32483","2012","IL","Illinois","BRFSS","Obesity / Weight Status","28.1","5,452","Total","OVERALL","17"
"32401","2012","IN","Indiana","BRFSS","Obesity / Weight Status","31.4","8,225","Total","OVERALL","18"
"26989","2012","IA","Iowa","BRFSS","Obesity / Weight Status","30.4","6,769","Total","OVERALL","19"
"22783","2012","KS","Kansas","BRFSS","Obesity / Weight Status","29.8","11,238","Total","OVERALL","20"
"10710","2012","KY","Kentucky","BRFSS","Obesity / Weight Status","31.3","10,570","Total","OVERALL","21"
"38939","2012","LA","Louisiana","BRFSS","Obesity / Weight Status","34.7","8,656","Total","OVERALL","22"
"5407","2012","ME","Maine","BRFSS","Obesity / Weight Status","28.3","9,512","Total","OVERALL","23"
"36543","2012","MD","Maryland","BRFSS","Obesity / Weight Status","27.6","11,947","Total","OVERALL","24"
"35157","2012","MA","Massachusetts","BRFSS","Obesity / Weight Status","22.9","19,904","Total","OVERALL","25"
"20169","2012","MI","Michigan","BRFSS","Obesity / Weight Status","31.1","10,052","Total","OVERALL","26"
"7304","2012","MN","Minnesota","BRFSS","Obesity / Weight Status","25.7","11,429","Total","OVERALL","27"
"2896","2012","MS","Mississippi","BRFSS","Obesity / Weight Status","34.6","7,429","Total","OVERALL","28"
"2723","2012","MO","Missouri","BRFSS","Obesity / Weight Status","29.6","6,446","Total","OVERALL","29"
"9180","2012","MT","Montana","BRFSS","Obesity / Weight Status","24.3","8,357","Total","OVERALL","30"
"20730","2012","NE","Nebraska","BRFSS","Obesity / Weight Status","28.6","18,385","Total","OVERALL","31"
"35732","2012","NV","Nevada","BRFSS","Obesity / Weight Status","26.2","4,592","Total","OVERALL","32"
"21884","2012","NH","New Hampshire","BRFSS","Obesity / Weight Status","27.3","7,182","Total","OVERALL","33"
"10479","2012","NJ","New Jersey","BRFSS","Obesity / Weight Status","24.6","14,477","Total","OVERALL","34"
"39467","2012","NM","New Mexico","BRFSS","Obesity / Weight Status","27.1","8,385","Total","OVERALL","35"
"26519","2012","NY","New York","BRFSS","Obesity / Weight Status","23.6","5,700","Total","OVERALL","36"
"37218","2012","NC","North Carolina","BRFSS","Obesity / Weight Status","29.6","11,113","Total","OVERALL","37"
"12675","2012","ND","North Dakota","BRFSS","Obesity / Weight Status","29.7","4,625","Total","OVERALL","38"
"22024","2012","OH","Ohio","BRFSS","Obesity / Weight Status","30.1","12,319","Total","OVERALL","39"
"32723","2012","OK","Oklahoma","BRFSS","Obesity / Weight Status","32.2","7,719","Total","OVERALL","40"
"17016","2012","OR","Oregon","BRFSS","Obesity / Weight Status","27.3","5,056","Total","OVERALL","41"
"22952","2012","PA","Pennsylvania","BRFSS","Obesity / Weight Status","29.1","18,893","Total","OVERALL","42"
"13335","2012","RI","Rhode Island","BRFSS","Obesity / Weight Status","25.7","5,188","Total","OVERALL","44"
"4455","2012","SC","South Carolina","BRFSS","Obesity / Weight Status","31.6","12,210","Total","OVERALL","45"
"15759","2012","SD","South Dakota","BRFSS","Obesity / Weight Status","28.1","7,433","Total","OVERALL","46"
"13416","2012","TN","Tennessee","BRFSS","Obesity / Weight Status","31.1","6,613","Total","OVERALL","47"
"19921","2012","TX","Texas","BRFSS","Obesity / Weight Status","29.2","8,530","Total","OVERALL","48"
"25376","2012","UT","Utah","BRFSS","Obesity / Weight Status","24.3","11,683","Total","OVERALL","49"
"22018","2012","VT","Vermont","BRFSS","Obesity / Weight Status","23.7","5,791","Total","OVERALL","50"
"16677","2012","VA","Virginia","BRFSS","Obesity / Weight Status","27.4","6,948","Total","OVERALL","51"
"2610","2012","WA","Washington","BRFSS","Obesity / Weight Status","26.8","14,540","Total","OVERALL","53"
"13355","2012","WV","West Virginia","BRFSS","Obesity / Weight Status","33.8","5,125","Total","OVERALL","54"
"28592","2012","WI","Wisconsin","BRFSS","Obesity / Weight Status","29.7","4,966","Total","OVERALL","55"
"17861","2012","WY","Wyoming","BRFSS","Obesity / Weight Status","24.6","5,976","Total","OVERALL","56"
