"ID","Description","LocationAbbr","LocationDesc","DataSource","Topic","Data_Value","Sample_Size","Stratification1","StratificationId1","LocationDisplayOrder"
"992","2014","US","National","BRFSS","Obesity / Weight Status","28.8","242,169","Female","FEMALE","0"
"18502","2014","AL","Alabama","BRFSS","Obesity / Weight Status","32.9","5,156","Female","FEMALE","1"
"25963","2014","AK","Alaska","BRFSS","Obesity / Weight Status","30.2","2,221","Female","FEMALE","2"
"1448","2014","AZ","Arizona","BRFSS","Obesity / Weight Status","28.8","8,075","Female","FEMALE","4"
"10504","2014","AR","Arkansas","BRFSS","Obesity / Weight Status","36","3,045","Female","FEMALE","5"
"11817","2014","CA","California","BRFSS","Obesity / Weight Status","25.4","4,093","Female","FEMALE","6"
"39439","2014","CO","Colorado","BRFSS","Obesity / Weight Status","20.7","6,867","Female","FEMALE","8"
"10886","2014","CT","Connecticut","BRFSS","Obesity / Weight Status","26","3,971","Female","FEMALE","9"
"27961","2014","DE","Delaware","BRFSS","Obesity / Weight Status","31.9","2,299","Female","FEMALE","10"
"34343","2014","DC","District of Columbia","BRFSS","Obesity / Weight Status","23.7","2,235","Female","FEMALE","11"
"17256","2014","FL","Florida","BRFSS","Obesity / Weight Status","26.6","5,387","Female","FEMALE","12"
"37395","2014","GA","Georgia","BRFSS","Obesity / Weight Status","32.4","3,507","Female","FEMALE","13"
"9168","2014","HI","Hawaii","BRFSS","Obesity / Weight Status","21","3,536","Female","FEMALE","15"
"38323","2014","ID","Idaho","BRFSS","Obesity / Weight Status","29.2","2,927","Female","FEMALE","16"
"22865","2014","IL","Illinois","BRFSS","Obesity / Weight Status","30.7","2,705","Female","FEMALE","17"
"12265","2014","IN","Indiana","BRFSS","Obesity / Weight Status","33","6,239","Female","FEMALE","18"
"13958","2014","IA","Iowa","BRFSS","Obesity / Weight Status","29.8","4,262","Female","FEMALE","19"
"4528","2014","KS","Kansas","BRFSS","Obesity / Weight Status","31.5","7,130","Female","FEMALE","20"
"29235","2014","KY","Kentucky","BRFSS","Obesity / Weight Status","29.9","6,644","Female","FEMALE","21"
"33683","2014","LA","Louisiana","BRFSS","Obesity / Weight Status","35.7","3,856","Female","FEMALE","22"
"33575","2014","ME","Maine","BRFSS","Obesity / Weight Status","28.5","4,988","Female","FEMALE","23"
"20312","2014","MD","Maryland","BRFSS","Obesity / Weight Status","31.3","7,089","Female","FEMALE","24"
"28421","2014","MA","Massachusetts","BRFSS","Obesity / Weight Status","23","8,368","Female","FEMALE","25"
"27004","2014","MI","Michigan","BRFSS","Obesity / Weight Status","30.6","4,480","Female","FEMALE","26"
"30517","2014","MN","Minnesota","BRFSS","Obesity / Weight Status","25.4","8,008","Female","FEMALE","27"
"13463","2014","MS","Mississippi","BRFSS","Obesity / Weight Status","37.9","2,500","Female","FEMALE","28"
"15017","2014","MO","Missouri","BRFSS","Obesity / Weight Status","30.2","3,923","Female","FEMALE","29"
"20869","2014","MT","Montana","BRFSS","Obesity / Weight Status","24.9","3,831","Female","FEMALE","30"
"25046","2014","NE","Nebraska","BRFSS","Obesity / Weight Status","28.7","11,731","Female","FEMALE","31"
"33548","2014","NV","Nevada","BRFSS","Obesity / Weight Status","25.4","1,982","Female","FEMALE","32"
"32702","2014","NH","New Hampshire","BRFSS","Obesity / Weight Status","25.3","3,221","Female","FEMALE","33"
"36121","2014","NJ","New Jersey","BRFSS","Obesity / Weight Status","25.3","6,808","Female","FEMALE","34"
"21285","2014","NM","New Mexico","BRFSS","Obesity / Weight Status","29.4","4,698","Female","FEMALE","35"
"8472","2014","NY","New York","BRFSS","Obesity / Weight Status","26.2","3,569","Female","FEMALE","36"
"22730","2014","NC","North Carolina","BRFSS","Obesity / Weight Status","31.1","3,679","Female","FEMALE","37"
