"ID","Description","LocationAbbr","LocationDesc","DataSource","Topic","Data_Value","Sample_Size","Stratification1","StratificationId1","LocationDisplayOrder"
"1954","2014","US","National","BRFSS","Obesity / Weight Status","27.5","148,971","65 or older","AGEYR65PLUS","0"
"16078","2014","AL","Alabama","BRFSS","Obesity / Weight Status","28.9","2,989","65 or older","AGEYR65PLUS","1"
"9739","2014","AK","Alaska","BRFSS","Obesity / Weight Status","29.6","930","65 or older","AGEYR65PLUS","2"
"34521","2014","AZ","Arizona","BRFSS","Obesity / Weight Status","24.7","6,229","65 or older","AGEYR65PLUS","4"
"39866","2014","AR","Arkansas","BRFSS","Obesity / Weight Status","29.2","2,267","65 or older","AGEYR65PLUS","5"
"5490","2014","CA","California","BRFSS","Obesity / Weight Status","24.1","2,067","65 or older","AGEYR65PLUS","6"
"3700","2014","CO","Colorado","BRFSS","Obesity / Weight Status","20.5","4,092","65 or older","AGEYR65PLUS","8"
"8413","2014","CT","Connecticut","BRFSS","Obesity / Weight Status","27.2","2,468","65 or older","AGEYR65PLUS","9"
"36127","2014","DE","Delaware","BRFSS","Obesity / Weight Status","30.5","1,478","65 or older","AGEYR65PLUS","10"
"39002","2014","DC","District of Columbia","BRFSS","Obesity / Weight Status","23.7","1,463","65 or older","AGEYR65PLUS","11"
"18623","2014","FL","Florida","BRFSS","Obesity / Weight Status","23.2","4,070","65 or older","AGEYR65PLUS","12"
"2225","2014","GA","Georgia","BRFSS","Obesity / Weight Status","29.5","2,067","65 or older","AGEYR65PLUS","13"
"8905","2014","HI","Hawaii","BRFSS","Obesity / Weight Status","14.1","2,083","65 or older","AGEYR65PLUS","15"
"10588","2014","ID","Idaho","BRFSS","Obesity / Weight Status","26.2","1,843","65 or older","AGEYR65PLUS","16"
"11980","2014","IL","Illinois","BRFSS","Obesity / Weight Status","31","1,599","65 or older","AGEYR65PLUS","17"
"4848","2014","IN","Indiana","BRFSS","Obesity / Weight Status","30.2","3,933","65 or older","AGEYR65PLUS","18"
"18007","2014","IA","Iowa","BRFSS","Obesity / Weight Status","30.9","2,787","65 or older","AGEYR65PLUS","19"
"24835","2014","KS","Kansas","BRFSS","Obesity / Weight Status","28.7","4,188","65 or older","AGEYR65PLUS","20"
"21203","2014","KY","Kentucky","BRFSS","Obesity / Weight Status","27.5","3,733","65 or older","AGEYR65PLUS","21"
"27215","2014","LA","Louisiana","BRFSS","Obesity / Weight Status","32","1,992","65 or older","AGEYR65PLUS","22"
"3969","2014","ME","Maine","BRFSS","Obesity / Weight Status","25.9","3,228","65 or older","AGEYR65PLUS","23"
"13524","2014","MD","Maryland","BRFSS","Obesity / Weight Status","29","4,428","65 or older","AGEYR65PLUS","24"
"38671","2014","MA","Massachusetts","BRFSS","Obesity / Weight Status","25.1","5,298","65 or older","AGEYR65PLUS","25"
"6109","2014","MI","Michigan","BRFSS","Obesity / Weight Status","32.7","2,766","65 or older","AGEYR65PLUS","26"
"37213","2014","MN","Minnesota","BRFSS","Obesity / Weight Status","28.5","4,254","65 or older","AGEYR65PLUS","27"
"12339","2014","MS","Mississippi","BRFSS","Obesity / Weight Status","28.8","1,504","65 or older","AGEYR65PLUS","28"
"6473","2014","MO","Missouri","BRFSS","Obesity / Weight Status","27.9","2,664","65 or older","AGEYR65PLUS","29"
"14687","2014","MT","Montana","BRFSS","Obesity / Weight Status","26.7","2,693","65 or older","AGEYR65PLUS","30"
"5984","2014","NE","Nebraska","BRFSS","Obesity / Weight Status","28.6","7,540","65 or older","AGEYR65PLUS","31"
"6637","2014","NV","Nevada","BRFSS","Obesity / Weight Status","27.6","1,245","65 or older","AGEYR65PLUS","32"
"5402","2014","NH","New Hampshire","BRFSS","Obesity / Weight Status","28.4","2,097","65 or older","AGEYR65PLUS","33"
"27794","2014","NJ","New Jersey","BRFSS","Obesity / Weight Status","27.3","3,714","65 or older","AGEYR65PLUS","34"
"20943","2014","NM","New Mexico","BRFSS","Obesity / Weight Status","20.8","2,799","65 or older","AGEYR65PLUS","35"
"7080","2014","NY","New York","BRFSS","Obesity / Weight Status","27.3","1,969","65 or older","AGEYR65PLUS","36"
