ID,Description,LocationAbbr,LocationDesc,DataSource,Topic,Data_Value,Sample_Size,Stratification1,StratificationId1,LocationDisplayOrder
902,2014,US,National,BRFSS,Obesity / Weight Status,33.4,6,618,American Indian / Alaska Native,RACENAA,0
4504,2014,AL,Alabama,BRFSS,Obesity / Weight Status,35.2,90,American Indian / Alaska Native,RACENAA,1
23348,2014,AK,Alaska,BRFSS,Obesity / Weight Status,33.8,492,American Indian / Alaska Native,RACENAA,2
25643,2014,AZ,Arizona,BRFSS,Obesity / Weight Status,44.6,319,American Indian / Alaska Native,RACENAA,4
32531,2014,AR,Arkansas,BRFSS,Obesity / Weight Status,45.7,64,American Indian / Alaska Native,RACENAA,5
7014,2014,CA,California,BRFSS,Obesity / Weight Status,32.1,64,American Indian / Alaska Native,RACENAA,6
8090,2014,CO,Colorado,BRFSS,Obesity / Weight Status,37.6,106,American Indian / Alaska Native,RACENAA,8
46954,2014,CT,Connecticut,BRFSS,Obesity / Weight Status,~,~,American Indian / Alaska Native,RACENAA,9
51398,2014,DE,Delaware,BRFSS,Obesity / Weight Status,~,~,American Indian / Alaska Native,RACENAA,10
52700,2014,DC,District of Columbia,BRFSS,Obesity / Weight Status,~,~,American Indian / Alaska Native,RACENAA,11
48760,2014,FL,Florida,BRFSS,Obesity / Weight Status,~,~,American Indian / Alaska Native,RACENAA,12
46162,2014,GA,Georgia,BRFSS,Obesity / Weight Status,~,~,American Indian / Alaska Native,RACENAA,13
52107,2014,HI,Hawaii,BRFSS,Obesity / Weight Status,~,~,American Indian / Alaska Native,RACENAA,15
36255,2014,ID,Idaho,BRFSS,Obesity / Weight Status,37.7,56,American Indian / Alaska Native,RACENAA,16
47094,2014,IL,Illinois,BRFSS,Obesity / Weight Status,~,~,American Indian / Alaska Native,RACENAA,17
37579,2014,IN,Indiana,BRFSS,Obesity / Weight Status,39.2,95,American Indian / Alaska Native,RACENAA,18
49475,2014,IA,Iowa,BRFSS,Obesity / Weight Status,~,~,American Indian / Alaska Native,RACENAA,19
28010,2014,KS,Kansas,BRFSS,Obesity / Weight Status,35.2,133,American Indian / Alaska Native,RACENAA,20
