ID,Description,LocationAbbr,LocationDesc,DataSource,Topic,Data_Value,Sample_Size,Stratification1,StratificationId1,LocationDisplayOrder
479,2013,US,National,BRFSS,Obesity / Weight Status,34.9,7,291,American Indian / Alaska Native,RACENAA,0
6382,2013,AL,Alabama,BRFSS,Obesity / Weight Status,46.2,74,American Indian / Alaska Native,RACENAA,1
22108,2013,AK,Alaska,BRFSS,Obesity / Weight Status,33.6,621,American Indian / Alaska Native,RACENAA,2
21931,2013,AZ,Arizona,BRFSS,Obesity / Weight Status,53,172,American Indian / Alaska Native,RACENAA,4
28423,2013,AR,Arkansas,BRFSS,Obesity / Weight Status,20.3,75,American Indian / Alaska Native,RACENAA,5
6997,2013,CA,California,BRFSS,Obesity / Weight Status,38.6,86,American Indian / Alaska Native,RACENAA,6
33646,2013,CO,Colorado,BRFSS,Obesity / Weight Status,23,85,American Indian / Alaska Native,RACENAA,8
3921,2013,CT,Connecticut,BRFSS,Obesity / Weight Status,~,~,American Indian / Alaska Native,RACENAA,9
20658,2013,DE,Delaware,BRFSS,Obesity / Weight Status,~,~,American Indian / Alaska Native,RACENAA,10
11523,2013,DC,District of Columbia,BRFSS,Obesity / Weight Status,~,~,American Indian / Alaska Native,RACENAA,11
3778,2013,FL,Florida,BRFSS,Obesity / Weight Status,34.9,341,American Indian / Alaska Native,RACENAA,12
32502,2013,GA,Georgia,BRFSS,Obesity / Weight Status,30.7,68,American Indian / Alaska Native,RACENAA,13
10971,2013,HI,Hawaii,BRFSS,Obesity / Weight Status,~,~,American Indian / Alaska Native,RACENAA,15
22243,2013,ID,Idaho,BRFSS,Obesity / Weight Status,45.4,61,American Indian / Alaska Native,RACENAA,16
24038,2013,IL,Illinois,BRFSS,Obesity / Weight Status,~,~,American Indian / Alaska Native,RACENAA,17
10003,2013,IN,Indiana,BRFSS,Obesity / Weight Status,44.7,78,American Indian / Alaska Native,RACENAA,18
9392,2013,IA,Iowa,BRFSS,Obesity / Weight Status,~,~,American Indian / Alaska Native,RACENAA,19
4492,2013,KS,Kansas,BRFSS,Obesity / Weight Status,36.8,203,American Indian / Alaska Native,RACENAA,20
21575,2013,KY,Kentucky,BRFSS,Obesity / Weight Status,43.1,70,American Indian / Alaska Native,RACENAA,21
5742,2013,LA,Louisiana,BRFSS,Obesity / Weight Status,~,~,American Indian / Alaska Native,RACENAA,22
2269,2013,ME,Maine,BRFSS,Obesity / Weight Status,44.7,69,American Indian / Alaska Native,RACENAA,23
11263,2013,MD,Maryland,BRFSS,Obesity / Weight Status,20.3,63,American Indian / Alaska Native,RACENAA,24
30122,2013,MA,Massachusetts,BRFSS,Obesity / Weight Status,36.1,50,American Indian / Alaska Native,RACENAA,25
33670,2013,MI,Michigan,BRFSS,Obesity / Weight Status,33.1,127,American Indian / Alaska Native,RACENAA,26
24464,2013,MN,Minnesota,BRFSS,Obesity / Weight Status,28.2,125,American Indian / Alaska Native,RACENAA,27
13674,2013,MS,Mississippi,BRFSS,Obesity / Weight Status,~,~,American Indian / Alaska Native,RACENAA,28
19804,2013,MO,Missouri,BRFSS,Obesity / Weight Status,~,~,American Indian / Alaska Native,RACENAA,29
24685,2013,MT,Montana,BRFSS,Obesity / Weight Status,39.6,750,American Indian / Alaska Native,RACENAA,30
11509,2013,NE,Nebraska,BRFSS,Obesity / Weight Status,37.2,179,American Indian / Alaska Native,RACENAA,31
38101,2013,NV,Nevada,BRFSS,Obesity / Weight Status,37.4,51,American Indian / Alaska Native,RACENAA,32
27717,2013,NH,New Hampshire,BRFSS,Obesity / Weight Status,~,~,American Indian / Alaska Native,RACENAA,33
37361,2013,NJ,New Jersey,BRFSS,Obesity / Weight Status,41.5,68,American Indian / Alaska Native,RACENAA,34
18916,2013,NM,New Mexico,BRFSS,Obesity / Weight Status,36.3,712,American Indian / Alaska Native,RACENAA,35
20566,2013,NY,New York,BRFSS,Obesity / Weight Status,18.4,53,American Indian / Alaska Native,RACENAA,36
24176,2013,NC,North Carolina,BRFSS,Obesity / Weight Status,43.8,379,American Indian / Alaska Native,RACENAA,37
27987,2013,ND,North Dakota,BRFSS,Obesity / Weight Status,36.1,239,American Indian / Alaska Native,RACENAA,38
11396,2013,OH,Ohio,BRFSS,Obesity / Weight Status,23.1,77,American Indian / Alaska Native,RACENAA,39
15063,2013,OK,Oklahoma,BRFSS,Obesity / Weight Status,41.3,464,American Indian / Alaska Native,RACENAA,40
30690,2013,OR,Oregon,BRFSS,Obesity / Weight Status,~,~,American Indian / Alaska Native,RACENAA,41
24167,2013,PA,Pennsylvania,BRFSS,Obesity / Weight Status,~,~,American Indian / Alaska Native,RACENAA,42
19178,2013,RI,Rhode Island,BRFSS,Obesity / Weight Status,~,~,American Indian / Alaska Native,RACENAA,44
8566,2013,SC,South Carolina,BRFSS,Obesity / Weight Status,31.4,86,American Indian / Alaska Native,RACENAA,45
23839,2013,SD,South Dakota,BRFSS,Obesity / Weight Status,35.1,660,American Indian / Alaska Native,RACENAA,46
26063,2013,TN,Tennessee,BRFSS,Obesity / Weight Status,~,~,American Indian / Alaska Native,RACENAA,47
26006,2013,TX,Texas,BRFSS,Obesity / Weight Status,27.2,77,American Indian / Alaska Native,RACENAA,48
37600,2013,UT,Utah,BRFSS,Obesity / Weight Status,27.4,101,American Indian / Alaska Native,RACENAA,49
36891,2013,VT,Vermont,BRFSS,Obesity / Weight Status,40.1,60,American Indian / Alaska Native,RACENAA,50
1470,2013,VA,Virginia,BRFSS,Obesity / Weight Status,24.2,70,American Indian / Alaska Native,RACENAA,51
38959,2013,WA,Washington,BRFSS,Obesity / Weight Status,36.3,142,American Indian / Alaska Native,RACENAA,53
33848,2013,WV,West Virginia,BRFSS,Obesity / Weight Status,~,~,American Indian / Alaska Native,RACENAA,54
38724,2013,WI,Wisconsin,BRFSS,Obesity / Weight Status,37.8,189,American Indian / Alaska Native,RACENAA,55
21565,2013,WY,Wyoming,BRFSS,Obesity / Weight Status,25.4,71,American Indian / Alaska Native,RACENAA,56
936,2013,PR,Puerto Rico,BRFSS,Obesity / Weight Status,~,~,American Indian / Alaska Native,RACENAA,72
