"ID","Description","LocationAbbr","LocationDesc","DataSource","Topic","Data_Value","Sample_Size","Stratification1","StratificationId1","LocationDisplayOrder"
"864","2013","US","National","BRFSS","Obesity / Weight Status","31.5","27,737","Hispanic","RACEHIS","0"
"11680","2013","AL","Alabama","BRFSS","Obesity / Weight Status","28.2","57","Hispanic","RACEHIS","1"
"5391","2013","AK","Alaska","BRFSS","Obesity / Weight Status","31.7","125","Hispanic","RACEHIS","2"
"27760","2013","AZ","Arizona","BRFSS","Obesity / Weight Status","36.7","536","Hispanic","RACEHIS","4"
"6080","2013","AR","Arkansas","BRFSS","Obesity / Weight Status","42.5","125","Hispanic","RACEHIS","5"
"16337","2013","CA","California","BRFSS","Obesity / Weight Status","30.6","2,753","Hispanic","RACEHIS","6"
"21624","2013","CO","Colorado","BRFSS","Obesity / Weight Status","30.5","1,488","Hispanic","RACEHIS","8"
"20518","2013","CT","Connecticut","BRFSS","Obesity / Weight Status","32.8","538","Hispanic","RACEHIS","9"
"37023","2013","DE","Delaware","BRFSS","Obesity / Weight Status","36.4","207","Hispanic","RACEHIS","10"
"32679","2013","DC","District of Columbia","BRFSS","Obesity / Weight Status","15.3","165","Hispanic","RACEHIS","11"
"5342","2013","FL","Florida","BRFSS","Obesity / Weight Status","26.4","2,319","Hispanic","RACEHIS","12"
"3838","2013","GA","Georgia","BRFSS","Obesity / Weight Status","28.5","303","Hispanic","RACEHIS","13"
"32642","2013","HI","Hawaii","BRFSS","Obesity / Weight Status","32.9","599","Hispanic","RACEHIS","15"
"31006","2013","ID","Idaho","BRFSS","Obesity / Weight Status","38.6","235","Hispanic","RACEHIS","16"
"5474","2013","IL","Illinois","BRFSS","Obesity / Weight Status","35.8","316","Hispanic","RACEHIS","17"
"7845","2013","IN","Indiana","BRFSS","Obesity / Weight Status","34.9","285","Hispanic","RACEHIS","18"
"26290","2013","IA","Iowa","BRFSS","Obesity / Weight Status","39.4","184","Hispanic","RACEHIS","19"
"32694","2013","KS","Kansas","BRFSS","Obesity / Weight Status","33.6","990","Hispanic","RACEHIS","20"
