"ID","Description","LocationAbbr","LocationDesc","DataSource","Topic","Data_Value","Sample_Size","Stratification1","StratificationId1","LocationDisplayOrder"
"61561","2018","US","National","BRFSS","Obesity / Weight Status","31.3","209,072","Female","FEMALE","0"
"61175","2018","AL","Alabama","BRFSS","Obesity / Weight Status","37.8","3,517","Female","FEMALE","1"
"61202","2018","AK","Alaska","BRFSS","Obesity / Weight Status","28.5","1,256","Female","FEMALE","2"
"61778","2018","AZ","Arizona","BRFSS","Obesity / Weight Status","28","3,920","Female","FEMALE","4"
"61805","2018","AR","Arkansas","BRFSS","Obesity / Weight Status","39.4","3,052","Female","FEMALE","5"
"61832","2018","CA","California","BRFSS","Obesity / Weight Status","25.6","5,122","Female","FEMALE","6"
"61579","2018","CO","Colorado","BRFSS","Obesity / Weight Status","24.2","4,114","Female","FEMALE","8"
"61606","2018","CT","Connecticut","BRFSS","Obesity / Weight Status","26.4","5,204","Female","FEMALE","9"
"61633","2018","DE","Delaware","BRFSS","Obesity / Weight Status","33.5","2,510","Female","FEMALE","10"
"61660","2018","DC","District of Columbia","BRFSS","Obesity / Weight Status","28","2,193","Female","FEMALE","11"
"61871","2018","FL","Florida","BRFSS","Obesity / Weight Status","30.2","7,407","Female","FEMALE","12"
"61898","2018","GA","Georgia","BRFSS","Obesity / Weight Status","33.3","4,493","Female","FEMALE","13"
"61925","2018","HI","Hawaii","BRFSS","Obesity / Weight Status","23","3,786","Female","FEMALE","15"
"61212","2018","ID","Idaho","BRFSS","Obesity / Weight Status","27.1","1,657","Female","FEMALE","16"
"61239","2018","IL","Illinois","BRFSS","Obesity / Weight Status","33.2","2,521","Female","FEMALE","17"
"61266","2018","IN","Indiana","BRFSS","Obesity / Weight Status","34.2","3,814","Female","FEMALE","18"
"61293","2018","IA","Iowa","BRFSS","Obesity / Weight Status","34.6","4,229","Female","FEMALE","19"
"61965","2018","KS","Kansas","BRFSS","Obesity / Weight Status","35.6","5,129","Female","FEMALE","20"
"61992","2018","KY","Kentucky","BRFSS","Obesity / Weight Status","36.8","4,475","Female","FEMALE","21"
"62202","2018","LA","Louisiana","BRFSS","Obesity / Weight Status","39.5","2,569","Female","FEMALE","22"
"62229","2018","ME","Maine","BRFSS","Obesity / Weight Status","29.2","5,721","Female","FEMALE","23"
"62256","2018","MD","Maryland","BRFSS","Obesity / Weight Status","33.1","8,871","Female","FEMALE","24"
"62283","2018","MA","Massachusetts","BRFSS","Obesity / Weight Status","24.3","3,154","Female","FEMALE","25"
"62451","2018","MI","Michigan","BRFSS","Obesity / Weight Status","34.6","4,919","Female","FEMALE","26"
"62478","2018","MN","Minnesota","BRFSS","Obesity / Weight Status","27.5","7,673","Female","FEMALE","27"
"62505","2018","MS","Mississippi","BRFSS","Obesity / Weight Status","42.6","3,201","Female","FEMALE","28"
"62532","2018","MO","Missouri","BRFSS","Obesity / Weight Status","35.7","3,205","Female","FEMALE","29"
"62939","2018","MT","Montana","BRFSS","Obesity / Weight Status","25.8","2,467","Female","FEMALE","30"
"62966","2018","NE","Nebraska","BRFSS","Obesity / Weight Status","33.8","7,331","Female","FEMALE","31"
"62993","2018","NV","Nevada","BRFSS","Obesity / Weight Status","29.2","1,538","Female","FEMALE","32"
"62544","2018","NH","New Hampshire","BRFSS","Obesity / Weight Status","28.1","2,764","Female","FEMALE","33"
"62571","2018","NJ","New Jersey","BRFSS","Obesity / Weight Status","25.5","1,383","Female","FEMALE","34"
"62598","2018","NM","New Mexico","BRFSS","Obesity / Weight Status","33.5","3,293","Female","FEMALE","35"
"62625","2018","NY","New York","BRFSS","Obesity / Weight Status","27.3","16,247","Female","FEMALE","36"
"62131","2018","NC","North Carolina","BRFSS","Obesity / Weight Status","33.9","2,216","Female","FEMALE","37"
"62158","2018","ND","North Dakota","BRFSS","Obesity / Weight Status","34.2","2,608","Female","FEMALE","38"
"62185","2018","OH","Ohio","BRFSS","Obesity / Weight Status","34.3","6,672","Female","FEMALE","39"
"62308","2018","OK","Oklahoma","BRFSS","Obesity / Weight Status","37","2,757","Female","FEMALE","40"
"62335","2018","OR","Oregon","BRFSS","Obesity / Weight Status","30.8","2,839","Female","FEMALE","41"
"62362","2018","PA","Pennsylvania","BRFSS","Obesity / Weight Status","30.8","2,857","Female","FEMALE","42"
"62389","2018","RI","Rhode Island","BRFSS","Obesity / Weight Status","27.1","2,764","Female","FEMALE","44"
"62651","2018","SC","South Carolina","BRFSS","Obesity / Weight Status","36.2","5,901","Female","FEMALE","45"
"62678","2018","SD","South Dakota","BRFSS","Obesity / Weight Status","28.7","3,500","Female","FEMALE","46"
"62705","2018","TN","Tennessee","BRFSS","Obesity / Weight Status","35.3","2,522","Female","FEMALE","47"
"62732","2018","TX","Texas","BRFSS","Obesity / Weight Status","36.2","5,451","Female","FEMALE","48"
"62759","2018","UT","Utah","BRFSS","Obesity / Weight Status","26.8","4,685","Female","FEMALE","49"
"62786","2018","VT","Vermont","BRFSS","Obesity / Weight Status","27.2","3,191","Female","FEMALE","50"
"62813","2018","VA","Virginia","BRFSS","Obesity / Weight Status","30.2","5,102","Female","FEMALE","51"
"62840","2018","WA","Washington","BRFSS","Obesity / Weight Status","28","6,131","Female","FEMALE","53"
"62867","2018","WV","West Virginia","BRFSS","Obesity / Weight Status","38.5","2,545","Female","FEMALE","54"
"62894","2018","WI","Wisconsin","BRFSS","Obesity / Weight Status","33.1","2,344","Female","FEMALE","55"
"63017","2018","WY","Wyoming","BRFSS","Obesity / Weight Status","27.8","2,252","Female","FEMALE","56"
"63044","2018","GU","Guam","BRFSS","Obesity / Weight Status","30.8","824","Female","FEMALE","66"
"63071","2018","PR","Puerto Rico","BRFSS","Obesity / Weight Status","32.7","2,830","Female","FEMALE","72"
"63099","2018","VI","Virgin Islands","BRFSS","Obesity / Weight Status","~","~","Female","FEMALE","78"
