"ID","Description","LocationAbbr","LocationDesc","DataSource","Topic","Data_Value","Sample_Size","Stratification1","StratificationId1","LocationDisplayOrder"
"61111","2018","US","National","BRFSS","Obesity / Weight Status","27.4","117,780","$75,000 or greater","INC75PLUS","0"
"61191","2018","AL","Alabama","BRFSS","Obesity / Weight Status","32.1","1,353","$75,000 or greater","INC75PLUS","1"
"61767","2018","AK","Alaska","BRFSS","Obesity / Weight Status","31.2","911","$75,000 or greater","INC75PLUS","2"
"61794","2018","AZ","Arizona","BRFSS","Obesity / Weight Status","24","1,818","$75,000 or greater","INC75PLUS","4"
"61821","2018","AR","Arkansas","BRFSS","Obesity / Weight Status","33.5","900","$75,000 or greater","INC75PLUS","5"
"61848","2018","CA","California","BRFSS","Obesity / Weight Status","20.9","3,852","$75,000 or greater","INC75PLUS","6"
"61595","2018","CO","Colorado","BRFSS","Obesity / Weight Status","22.5","3,070","$75,000 or greater","INC75PLUS","8"
"61622","2018","CT","Connecticut","BRFSS","Obesity / Weight Status","24.9","3,916","$75,000 or greater","INC75PLUS","9"
"61649","2018","DE","Delaware","BRFSS","Obesity / Weight Status","32.6","1,370","$75,000 or greater","INC75PLUS","10"
"61860","2018","DC","District of Columbia","BRFSS","Obesity / Weight Status","15.6","1,831","$75,000 or greater","INC75PLUS","11"
"61887","2018","FL","Florida","BRFSS","Obesity / Weight Status","27.5","2,993","$75,000 or greater","INC75PLUS","12"
"61914","2018","GA","Georgia","BRFSS","Obesity / Weight Status","28.7","2,367","$75,000 or greater","INC75PLUS","13"
"61941","2018","HI","Hawaii","BRFSS","Obesity / Weight Status","23.2","2,522","$75,000 or greater","INC75PLUS","15"
"61228","2018","ID","Idaho","BRFSS","Obesity / Weight Status","26.5","909","$75,000 or greater","INC75PLUS","16"
"61255","2018","IL","Illinois","BRFSS","Obesity / Weight Status","28.3","1,735","$75,000 or greater","INC75PLUS","17"
"61282","2018","IN","Indiana","BRFSS","Obesity / Weight Status","33.1","1,644","$75,000 or greater","INC75PLUS","18"
"61954","2018","IA","Iowa","BRFSS","Obesity / Weight Status","32.5","2,658","$75,000 or greater","INC75PLUS","19"
"61981","2018","KS","Kansas","BRFSS","Obesity / Weight Status","31.9","2,964","$75,000 or greater","INC75PLUS","20"
"62008","2018","KY","Kentucky","BRFSS","Obesity / Weight Status","33.2","1,810","$75,000 or greater","INC75PLUS","21"
"62218","2018","LA","Louisiana","BRFSS","Obesity / Weight Status","33.3","1,320","$75,000 or greater","INC75PLUS","22"
"62245","2018","ME","Maine","BRFSS","Obesity / Weight Status","26.5","2,396","$75,000 or greater","INC75PLUS","23"
"62272","2018","MD","Maryland","BRFSS","Obesity / Weight Status","29.5","6,354","$75,000 or greater","INC75PLUS","24"
"62440","2018","MA","Massachusetts","BRFSS","Obesity / Weight Status","24.5","2,409","$75,000 or greater","INC75PLUS","25"
"62467","2018","MI","Michigan","BRFSS","Obesity / Weight Status","29.7","2,918","$75,000 or greater","INC75PLUS","26"
"62494","2018","MN","Minnesota","BRFSS","Obesity / Weight Status","28","5,726","$75,000 or greater","INC75PLUS","27"
"62521","2018","MS","Mississippi","BRFSS","Obesity / Weight Status","36.9","955","$75,000 or greater","INC75PLUS","28"
"62928","2018","MO","Missouri","BRFSS","Obesity / Weight Status","32","1,363","$75,000 or greater","INC75PLUS","29"
"62955","2018","MT","Montana","BRFSS","Obesity / Weight Status","25.4","1,112","$75,000 or greater","INC75PLUS","30"
"62982","2018","NE","Nebraska","BRFSS","Obesity / Weight Status","30.5","3,699","$75,000 or greater","INC75PLUS","31"
"63009","2018","NV","Nevada","BRFSS","Obesity / Weight Status","27.9","865","$75,000 or greater","INC75PLUS","32"
"62560","2018","NH","New Hampshire","BRFSS","Obesity / Weight Status","27.1","1,786","$75,000 or greater","INC75PLUS","33"
"62587","2018","NJ","New Jersey","BRFSS","Obesity / Weight Status","24.3","1,110","$75,000 or greater","INC75PLUS","34"
"62614","2018","NM","New Mexico","BRFSS","Obesity / Weight Status","28.9","1,491","$75,000 or greater","INC75PLUS","35"
"62120","2018","NY","New York","BRFSS","Obesity / Weight Status","24.3","9,206","$75,000 or greater","INC75PLUS","36"
"62147","2018","NC","North Carolina","BRFSS","Obesity / Weight Status","30.8","1,061","$75,000 or greater","INC75PLUS","37"
"62174","2018","ND","North Dakota","BRFSS","Obesity / Weight Status","34.9","1,795","$75,000 or greater","INC75PLUS","38"
"62201","2018","OH","Ohio","BRFSS","Obesity / Weight Status","33.3","2,955","$75,000 or greater","INC75PLUS","39"
"62324","2018","OK","Oklahoma","BRFSS","Obesity / Weight Status","34","1,145","$75,000 or greater","INC75PLUS","40"
"62351","2018","OR","Oregon","BRFSS","Obesity / Weight Status","26.9","1,631","$75,000 or greater","INC75PLUS","41"
"62378","2018","PA","Pennsylvania","BRFSS","Obesity / Weight Status","29.3","1,940","$75,000 or greater","INC75PLUS","42"
"62640","2018","RI","Rhode Island","BRFSS","Obesity / Weight Status","24.3","1,708","$75,000 or greater","INC75PLUS","44"
"62667","2018","SC","South Carolina","BRFSS","Obesity / Weight Status","28.7","2,275","$75,000 or greater","INC75PLUS","45"
"62694","2018","SD","South Dakota","BRFSS","Obesity / Weight Status","29.6","1,637","$75,000 or greater","INC75PLUS","46"
"62721","2018","TN","Tennessee","BRFSS","Obesity / Weight Status","30.1","1,149","$75,000 or greater","INC75PLUS","47"
"62748","2018","TX","Texas","BRFSS","Obesity / Weight Status","30.6","2,999","$75,000 or greater","INC75PLUS","48"
"62775","2018","UT","Utah","BRFSS","Obesity / Weight Status","26.6","3,541","$75,000 or greater","INC75PLUS","49"
"62802","2018","VT","Vermont","BRFSS","Obesity / Weight Status","23","1,715","$75,000 or greater","INC75PLUS","50"
"62829","2018","VA","Virginia","BRFSS","Obesity / Weight Status","26.9","3,476","$75,000 or greater","INC75PLUS","51"
"62856","2018","WA","Washington","BRFSS","Obesity / Weight Status","26.7","3,926","$75,000 or greater","INC75PLUS","53"
"62883","2018","WV","West Virginia","BRFSS","Obesity / Weight Status","37.8","930","$75,000 or greater","INC75PLUS","54"
"62910","2018","WI","Wisconsin","BRFSS","Obesity / Weight Status","28.3","1,374","$75,000 or greater","INC75PLUS","55"
"63033","2018","WY","Wyoming","BRFSS","Obesity / Weight Status","28.2","1,190","$75,000 or greater","INC75PLUS","56"
"63060","2018","GU","Guam","BRFSS","Obesity / Weight Status","36.2","304","$75,000 or greater","INC75PLUS","66"
"63087","2018","PR","Puerto Rico","BRFSS","Obesity / Weight Status","37.3","180","$75,000 or greater","INC75PLUS","72"
"62401","2018","VI","Virgin Islands","BRFSS","Obesity / Weight Status","~","~","$75,000 or greater","INC75PLUS","78"
