ID,Description,LocationAbbr,LocationDesc,DataSource,Topic,Data_Value,Sample_Size,Stratification1,StratificationId1,LocationDisplayOrder
61114,2018,US,National,BRFSS,Obesity / Weight Status,39.9,32,628,Non-Hispanic Black,RACEBLK,0
61194,2018,AL,Alabama,BRFSS,Obesity / Weight Status,43.9,1,569,Non-Hispanic Black,RACEBLK,1
61770,2018,AK,Alaska,BRFSS,Obesity / Weight Status,~,~,Non-Hispanic Black,RACEBLK,2
61797,2018,AZ,Arizona,BRFSS,Obesity / Weight Status,32.7,146,Non-Hispanic Black,RACEBLK,4
61824,2018,AR,Arkansas,BRFSS,Obesity / Weight Status,44,768,Non-Hispanic Black,RACEBLK,5
61851,2018,CA,California,BRFSS,Obesity / Weight Status,40.1,556,Non-Hispanic Black,RACEBLK,6
61598,2018,CO,Colorado,BRFSS,Obesity / Weight Status,31.1,198,Non-Hispanic Black,RACEBLK,8
61625,2018,CT,Connecticut,BRFSS,Obesity / Weight Status,36.5,689,Non-Hispanic Black,RACEBLK,9
61652,2018,DE,Delaware,BRFSS,Obesity / Weight Status,41,643,Non-Hispanic Black,RACEBLK,10
61863,2018,DC,District of Columbia,BRFSS,Obesity / Weight Status,37.4,1,759,Non-Hispanic Black,RACEBLK,11
61890,2018,FL,Florida,BRFSS,Obesity / Weight Status,37.9,1,358,Non-Hispanic Black,RACEBLK,12
61917,2018,GA,Georgia,BRFSS,Obesity / Weight Status,40.6,2,024,Non-Hispanic Black,RACEBLK,13
61944,2018,HI,Hawaii,BRFSS,Obesity / Weight Status,34.5,79,Non-Hispanic Black,RACEBLK,15
61231,2018,ID,Idaho,BRFSS,Obesity / Weight Status,~,~,Non-Hispanic Black,RACEBLK,16
61258,2018,IL,Illinois,BRFSS,Obesity / Weight Status,42.5,648,Non-Hispanic Black,RACEBLK,17
61285,2018,IN,Indiana,BRFSS,Obesity / Weight Status,39.4,524,Non-Hispanic Black,RACEBLK,18
61957,2018,IA,Iowa,BRFSS,Obesity / Weight Status,45.7,140,Non-Hispanic Black,RACEBLK,19
61984,2018,KS,Kansas,BRFSS,Obesity / Weight Status,41.2,394,Non-Hispanic Black,RACEBLK,20
62011,2018,KY,Kentucky,BRFSS,Obesity / Weight Status,41.7,861,Non-Hispanic Black,RACEBLK,21
62221,2018,LA,Louisiana,BRFSS,Obesity / Weight Status,46.2,1,136,Non-Hispanic Black,RACEBLK,22
62248,2018,ME,Maine,BRFSS,Obesity / Weight Status,~,~,Non-Hispanic Black,RACEBLK,23
62275,2018,MD,Maryland,BRFSS,Obesity / Weight Status,38.7,3,025,Non-Hispanic Black,RACEBLK,24
62443,2018,MA,Massachusetts,BRFSS,Obesity / Weight Status,26.8,295,Non-Hispanic Black,RACEBLK,25
62470,2018,MI,Michigan,BRFSS,Obesity / Weight Status,40.3,888,Non-Hispanic Black,RACEBLK,26
62497,2018,MN,Minnesota,BRFSS,Obesity / Weight Status,32.2,468,Non-Hispanic Black,RACEBLK,27
62524,2018,MS,Mississippi,BRFSS,Obesity / Weight Status,45.7,2,108,Non-Hispanic Black,RACEBLK,28
62931,2018,MO,Missouri,BRFSS,Obesity / Weight Status,45.3,522,Non-Hispanic Black,RACEBLK,29
62958,2018,MT,Montana,BRFSS,Obesity / Weight Status,~,~,Non-Hispanic Black,RACEBLK,30
62985,2018,NE,Nebraska,BRFSS,Obesity / Weight Status,42.8,224,Non-Hispanic Black,RACEBLK,31
62536,2018,NV,Nevada,BRFSS,Obesity / Weight Status,43.6,126,Non-Hispanic Black,RACEBLK,32
62563,2018,NH,New Hampshire,BRFSS,Obesity / Weight Status,~,~,Non-Hispanic Black,RACEBLK,33
