"ID","YearStart","YearEnd","Description","LocationAbbr","LocationDesc","DataSource","Class","Topic","Question","Response","Data_Value_Unit","DataValueTypeId","Data_Value_Type","Data_Value","Data_Value_Footnote_Symbol","Data_Value_Footnote","Low_Confidence_Limit","High_Confidence_Limit","Sample_Size","GeoLocation_Lat","GeoLocation_Long","ClassId","TopicId","QuestionId","ResponseId","StratficationCategory1","StratificationCategoryId1","Stratification1","StratificationId1","StratificationCategory2","StratificationCategoryId2","Stratification2","StratificationId2","StratificationCategory3","StratificationCategoryId3","Stratification3","StratificationId3","LocationDisplayOrder","FootnoteSymbol","FootnoteText","URL","FootnoteHeading"
"578","2011","2011","2011","US","National","BRFSS","Obesity / Weight Status","Obesity / Weight Status","Percent of adults aged 18 years and older who have obesity †","","","VALUE","Value","22.8","","","22.3","23.3","110,120","","","OWS","OWS1","Q036","","Income","INC","$75,000 or greater","INC75PLUS","","","","","","","","","0","","","",""
"35987","2011","2011","2011","AL","Alabama","BRFSS","Obesity / Weight Status","Obesity / Weight Status","Percent of adults aged 18 years and older who have obesity †","","","VALUE","Value","28.8","","","25.4","32.5","1,125","32.840571122","-86.631860762","OWS","OWS1","Q036","","Income","INC","$75,000 or greater","INC75PLUS","","","","","","","","","1","","","",""
"13906","2011","2011","2011","AK","Alaska","BRFSS","Obesity / Weight Status","Obesity / Weight Status","Percent of adults aged 18 years and older who have obesity †","","","VALUE","Value","26.9","","","23.5","30.7","1,109","64.845079957001","-147.722059036","OWS","OWS1","Q036","","Income","INC","$75,000 or greater","INC75PLUS","","","","","","","","","2","","","",""
"2764","2011","2011","2011","AZ","Arizona","BRFSS","Obesity / Weight Status","Obesity / Weight Status","Percent of adults aged 18 years and older who have obesity †","","","VALUE","Value","19.7","","","16.4","23.5","1,179","34.86597028","-111.763811277","OWS","OWS1","Q036","","Income","INC","$75,000 or greater","INC75PLUS","","","","","","","","","4","","","",""
"19248","2011","2011","2011","AR","Arkansas","BRFSS","Obesity / Weight Status","Obesity / Weight Status","Percent of adults aged 18 years and older who have obesity †","","","VALUE","Value","27.8","","","23.3","32.7","718","34.748650124","-92.274490743","OWS","OWS1","Q036","","Income","INC","$75,000 or greater","INC75PLUS","","","","","","","","","5","","","",""
"33130","2011","2011","2011","CA","California","BRFSS","Obesity / Weight Status","Obesity / Weight Status","Percent of adults aged 18 years and older who have obesity †","","","VALUE","Value","17.7","","","16.4","19.1","5,406","37.638640123","-120.999999538","OWS","OWS1","Q036","","Income","INC","$75,000 or greater","INC75PLUS","","","","","","","","","6","","","",""
"7732","2011","2011","2011","CO","Colorado","BRFSS","Obesity / Weight Status","Obesity / Weight Status","Percent of adults aged 18 years and older who have obesity †","","","VALUE","Value","18.3","","","16.7","19.9","3,773","38.843840757","-106.133610921","OWS","OWS1","Q036","","Income","INC","$75,000 or greater","INC75PLUS","","","","","","","","","8","","","",""
"4473","2011","2011","2011","CT","Connecticut","BRFSS","Obesity / Weight Status","Obesity / Weight Status","Percent of adults aged 18 years and older who have obesity †","","","VALUE","Value","20.7","","","18.5","23.2","2,208","41.56266102","-72.649840952","OWS","OWS1","Q036","","Income","INC","$75,000 or greater","INC75PLUS","","","","","","","","","9","","","",""
"5958","2011","2011","2011","DE","Delaware","BRFSS","Obesity / Weight Status","Obesity / Weight Status","Percent of adults aged 18 years and older who have obesity †","","","VALUE","Value","27.0","","","23.9","30.4","1,199","39.008830667","-75.577741168","OWS","OWS1","Q036","","Income","INC","$75,000 or greater","INC75PLUS","","","","","","","","","10","","","",""
"11120","2011","2011","2011","DC","District of Columbia","BRFSS","Obesity / Weight Status","Obesity / Weight Status","Percent of adults aged 18 years and older who have obesity †","","","VALUE","Value","12.7","","","10.7","14.9","1,820","38.890371385","-77.031961127","OWS","OWS1","Q036","","Income","INC","$75,000 or greater","INC75PLUS","","","","","","","","","11","","","",""
