"ID","YearStart","YearEnd","Description","LocationAbbr","LocationDesc","DataSource","Class","Topic","Question","Response","Data_Value_Unit","DataValueTypeId","Data_Value_Type","Data_Value","Data_Value_Footnote_Symbol","Data_Value_Footnote","Low_Confidence_Limit","High_Confidence_Limit","Sample_Size","GeoLocation_Lat","GeoLocation_Long","ClassId","TopicId","QuestionId","ResponseId","StratficationCategory1","StratificationCategoryId1","Stratification1","StratificationId1","StratificationCategory2","StratificationCategoryId2","Stratification2","StratificationId2","StratificationCategory3","StratificationCategoryId3","Stratification3","StratificationId3","LocationDisplayOrder","FootnoteSymbol","FootnoteText","URL","FootnoteHeading"
"61118","2018","2018","2018","US","National","BRFSS","Obesity / Weight Status","Obesity / Weight Status","Percent of adults aged 18 years and older who have obesity †","","","VALUE","Value","39.1","","","36.2","42.0","6,937","","","OWS","OWS1","Q036","","Race/Ethnicity","RACE","American Indian / Alaska Native","RACENAA","","","","","","","","","0","","","",""
"61198","2018","2018","2018","AL","Alabama","BRFSS","Obesity / Weight Status","Obesity / Weight Status","Percent of adults aged 18 years and older who have obesity †","","","VALUE","Value","25.4","","","14.5","40.5","68","32.84057112200048","-86.63186076199969","OWS","OWS1","Q036","","Race/Ethnicity","RACE","American Indian / Alaska Native","RACENAA","","","","","","","","","1","","","",""
"61774","2018","2018","2018","AK","Alaska","BRFSS","Obesity / Weight Status","Obesity / Weight Status","Percent of adults aged 18 years and older who have obesity †","","","VALUE","Value","29.1","","","23.0","36.1","351","64.84507995700051","-147.72205903599973","OWS","OWS1","Q036","","Race/Ethnicity","RACE","American Indian / Alaska Native","RACENAA","","","","","","","","","2","","","",""
"61801","2018","2018","2018","AZ","Arizona","BRFSS","Obesity / Weight Status","Obesity / Weight Status","Percent of adults aged 18 years and older who have obesity †","","","VALUE","Value","48.6","","","39.2","58.0","606","34.865970280000454","-111.76381127699972","OWS","OWS1","Q036","","Race/Ethnicity","RACE","American Indian / Alaska Native","RACENAA","","","","","","","","","4","","","",""
"61828","2018","2018","2018","AR","Arkansas","BRFSS","Obesity / Weight Status","Obesity / Weight Status","Percent of adults aged 18 years and older who have obesity †","","","VALUE","Value","40.3","","","23.8","59.4","62","34.74865012400045","-92.27449074299966","OWS","OWS1","Q036","","Race/Ethnicity","RACE","American Indian / Alaska Native","RACENAA","","","","","","","","","5","","","",""
"61575","2018","2018","2018","CA","California","BRFSS","Obesity / Weight Status","Obesity / Weight Status","Percent of adults aged 18 years and older who have obesity †","","","VALUE","Value","34.5","","","22.8","48.3","94","37.63864012300047","-120.99999953799971","OWS","OWS1","Q036","","Race/Ethnicity","RACE","American Indian / Alaska Native","RACENAA","","","","","","","","","6","","","",""
"61602","2018","2018","2018","CO","Colorado","BRFSS","Obesity / Weight Status","Obesity / Weight Status","Percent of adults aged 18 years and older who have obesity †","","","VALUE","Value","24.4","","","13.2","40.6","61","38.843840757000464","-106.13361092099967","OWS","OWS1","Q036","","Race/Ethnicity","RACE","American Indian / Alaska Native","RACENAA","","","","","","","","","8","","","",""
"61629","2018","2018","2018","CT","Connecticut","BRFSS","Obesity / Weight Status","Obesity / Weight Status","Percent of adults aged 18 years and older who have obesity †","","","VALUE","Value","~","~","Data not available because sample size is insufficient.","~","","~","41.56266102000046","-72.64984095199964","OWS","OWS1","Q036","","Race/Ethnicity","RACE","American Indian / Alaska Native","RACENAA","","","","","","","","","9","","","",""
"61656","2018","2018","2018","DE","Delaware","BRFSS","Obesity / Weight Status","Obesity / Weight Status","Percent of adults aged 18 years and older who have obesity †","","","VALUE","Value","~","~","Data not available because sample size is insufficient.","~","","~","39.008830667000495","-75.57774116799965","OWS","OWS1","Q036","","Race/Ethnicity","RACE","American Indian / Alaska Native","RACENAA","","","","","","","","","10","","","",""
"61867","2018","2018","2018","DC","District of Columbia","BRFSS","Obesity / Weight Status","Obesity / Weight Status","Percent of adults aged 18 years and older who have obesity †","","","VALUE","Value","~","~","Data not available because sample size is insufficient.","~","","~","38.89037138500049","-77.03196112699965","OWS","OWS1","Q036","","Race/Ethnicity","RACE","American Indian / Alaska Native","RACENAA","","","","","","","","","11","","","",""
"61894","2018","2018","2018","FL","Florida","BRFSS","Obesity / Weight Status","Obesity / Weight Status","Percent of adults aged 18 years and older who have obesity †","","","VALUE","Value","24.4","","","15.4","36.5","177","28.932040377000476","-81.92896053899966","OWS","OWS1","Q036","","Race/Ethnicity","RACE","American Indian / Alaska Native","RACENAA","","","","","","","","","12","","","",""
