"ID","YearStart","YearEnd","Description","LocationAbbr","LocationDesc","DataSource","Class","Topic","Question","Response","Data_Value_Unit","DataValueTypeId","Data_Value_Type","Data_Value","Data_Value_Footnote_Symbol","Data_Value_Footnote","Low_Confidence_Limit","High_Confidence_Limit","Sample_Size","GeoLocation_Lat","GeoLocation_Long","ClassId","TopicId","QuestionId","ResponseId","StratficationCategory1","StratificationCategoryId1","Stratification1","StratificationId1","StratificationCategory2","StratificationCategoryId2","Stratification2","StratificationId2","StratificationCategory3","StratificationCategoryId3","Stratification3","StratificationId3","LocationDisplayOrder","FootnoteSymbol","FootnoteText","URL","FootnoteHeading"
"43832","2016","2016","2016","US","National","BRFSS","Obesity / Weight Status","Obesity / Weight Status","Percent of adults aged 18 years and older who have obesity †","","","VALUE","Value","25.4","","","24.9","25.9","120,901","","","OWS","OWS1","Q036","","Income","INC","$75,000 or greater","INC75PLUS","","","","","","","","","0","","","",""
"43625","2016","2016","2016","AL","Alabama","BRFSS","Obesity / Weight Status","Obesity / Weight Status","Percent of adults aged 18 years and older who have obesity †","","","VALUE","Value","34.5","","","31.2","37.9","1,306","32.840571122","-86.631860762","OWS","OWS1","Q036","","Income","INC","$75,000 or greater","INC75PLUS","","","","","","","","","1","","","",""
"43084","2016","2016","2016","AK","Alaska","BRFSS","Obesity / Weight Status","Obesity / Weight Status","Percent of adults aged 18 years and older who have obesity †","","","VALUE","Value","30.3","","","26.0","35.1","1,045","64.845079957001","-147.722059036","OWS","OWS1","Q036","","Income","INC","$75,000 or greater","INC75PLUS","","","","","","","","","2","","","",""
"42100","2016","2016","2016","AZ","Arizona","BRFSS","Obesity / Weight Status","Obesity / Weight Status","Percent of adults aged 18 years and older who have obesity †","","","VALUE","Value","25.8","","","23.3","28.5","2,507","34.86597028","-111.763811277","OWS","OWS1","Q036","","Income","INC","$75,000 or greater","INC75PLUS","","","","","","","","","4","","","",""
"42942","2016","2016","2016","AR","Arkansas","BRFSS","Obesity / Weight Status","Obesity / Weight Status","Percent of adults aged 18 years and older who have obesity †","","","VALUE","Value","35.4","","","30.3","40.8","884","34.748650124","-92.274490743","OWS","OWS1","Q036","","Income","INC","$75,000 or greater","INC75PLUS","","","","","","","","","5","","","",""
"40784","2016","2016","2016","CA","California","BRFSS","Obesity / Weight Status","Obesity / Weight Status","Percent of adults aged 18 years and older who have obesity †","","","VALUE","Value","20.0","","","18.3","21.8","3,595","37.638640123","-120.999999538","OWS","OWS1","Q036","","Income","INC","$75,000 or greater","INC75PLUS","","","","","","","","","6","","","",""
"40359","2016","2016","2016","CO","Colorado","BRFSS","Obesity / Weight Status","Obesity / Weight Status","Percent of adults aged 18 years and older who have obesity †","","","VALUE","Value","20.6","","","19.2","22.1","4,742","38.843840757","-106.133610921","OWS","OWS1","Q036","","Income","INC","$75,000 or greater","INC75PLUS","","","","","","","","","8","","","",""
"40580","2016","2016","2016","CT","Connecticut","BRFSS","Obesity / Weight Status","Obesity / Weight Status","Percent of adults aged 18 years and older who have obesity †","","","VALUE","Value","21.5","","","19.8","23.2","3,953","41.56266102","-72.649840952","OWS","OWS1","Q036","","Income","INC","$75,000 or greater","INC75PLUS","","","","","","","","","9","","","",""
"42982","2016","2016","2016","DE","Delaware","BRFSS","Obesity / Weight Status","Obesity / Weight Status","Percent of adults aged 18 years and older who have obesity †","","","VALUE","Value","28.4","","","24.7","32.5","963","39.008830667","-75.577741168","OWS","OWS1","Q036","","Income","INC","$75,000 or greater","INC75PLUS","","","","","","","","","10","","","",""
"39989","2016","2016","2016","DC","District of Columbia","BRFSS","Obesity / Weight Status","Obesity / Weight Status","Percent of adults aged 18 years and older who have obesity †","","","VALUE","Value","14.8","","","12.7","17.2","1,258","38.890371385","-77.031961127","OWS","OWS1","Q036","","Income","INC","$75,000 or greater","INC75PLUS","","","","","","","","","11","","","",""
