"ID","YearStart","YearEnd","Description","LocationAbbr","LocationDesc","DataSource","Class","Topic","Question","Response","Data_Value_Unit","DataValueTypeId","Data_Value_Type","Data_Value","Data_Value_Footnote_Symbol","Data_Value_Footnote","Low_Confidence_Limit","High_Confidence_Limit","Sample_Size","GeoLocation_Lat","GeoLocation_Long","ClassId","TopicId","QuestionId","ResponseId","StratficationCategory1","StratificationCategoryId1","Stratification1","StratificationId1","StratificationCategory2","StratificationCategoryId2","Stratification2","StratificationId2","StratificationCategory3","StratificationCategoryId3","Stratification3","StratificationId3","LocationDisplayOrder","FootnoteSymbol","FootnoteText","URL","FootnoteHeading"
"57052","2017","2017","2017","US","National","BRFSS","Obesity / Weight Status","Obesity / Weight Status","Percent of adults aged 18 years and older who have obesity †","","","VALUE","Value","26.0","","","25.5","26.5","117,332","","","OWS","OWS1","Q036","","Income","INC","$75,000 or greater","INC75PLUS","","","","","","","","","0","","","",""
"50692","2017","2017","2017","AL","Alabama","BRFSS","Obesity / Weight Status","Obesity / Weight Status","Percent of adults aged 18 years and older who have obesity †","","","VALUE","Value","31.9","","","28.6","35.4","1,234","32.840571122","-86.631860762","OWS","OWS1","Q036","","Income","INC","$75,000 or greater","INC75PLUS","","","","","","","","","1","","","",""
"55250","2017","2017","2017","AK","Alaska","BRFSS","Obesity / Weight Status","Obesity / Weight Status","Percent of adults aged 18 years and older who have obesity †","","","VALUE","Value","31.8","","","27.7","36.2","1,152","64.845079957001","-147.722059036","OWS","OWS1","Q036","","Income","INC","$75,000 or greater","INC75PLUS","","","","","","","","","2","","","",""
"46726","2017","2017","2017","AZ","Arizona","BRFSS","Obesity / Weight Status","Obesity / Weight Status","Percent of adults aged 18 years and older who have obesity †","","","VALUE","Value","25.0","","","23.3","26.8","3,808","34.86597028","-111.763811277","OWS","OWS1","Q036","","Income","INC","$75,000 or greater","INC75PLUS","","","","","","","","","4","","","",""
"56311","2017","2017","2017","AR","Arkansas","BRFSS","Obesity / Weight Status","Obesity / Weight Status","Percent of adults aged 18 years and older who have obesity †","","","VALUE","Value","32.2","","","27.4","37.4","856","34.748650124","-92.274490743","OWS","OWS1","Q036","","Income","INC","$75,000 or greater","INC75PLUS","","","","","","","","","5","","","",""
"54227","2017","2017","2017","CA","California","BRFSS","Obesity / Weight Status","Obesity / Weight Status","Percent of adults aged 18 years and older who have obesity †","","","VALUE","Value","21.8","","","19.7","24.0","3,131","37.638640123","-120.999999538","OWS","OWS1","Q036","","Income","INC","$75,000 or greater","INC75PLUS","","","","","","","","","6","","","",""
"50136","2017","2017","2017","CO","Colorado","BRFSS","Obesity / Weight Status","Obesity / Weight Status","Percent of adults aged 18 years and older who have obesity †","","","VALUE","Value","21.5","","","19.8","23.2","3,420","38.843840757","-106.133610921","OWS","OWS1","Q036","","Income","INC","$75,000 or greater","INC75PLUS","","","","","","","","","8","","","",""
"51572","2017","2017","2017","CT","Connecticut","BRFSS","Obesity / Weight Status","Obesity / Weight Status","Percent of adults aged 18 years and older who have obesity †","","","VALUE","Value","24.4","","","22.6","26.3","3,867","41.56266102","-72.649840952","OWS","OWS1","Q036","","Income","INC","$75,000 or greater","INC75PLUS","","","","","","","","","9","","","",""
"53955","2017","2017","2017","DE","Delaware","BRFSS","Obesity / Weight Status","Obesity / Weight Status","Percent of adults aged 18 years and older who have obesity †","","","VALUE","Value","28.9","","","25.0","33.1","986","39.008830667","-75.577741168","OWS","OWS1","Q036","","Income","INC","$75,000 or greater","INC75PLUS","","","","","","","","","10","","","",""
"53727","2017","2017","2017","DC","District of Columbia","BRFSS","Obesity / Weight Status","Obesity / Weight Status","Percent of adults aged 18 years and older who have obesity †","","","VALUE","Value","14.6","","","12.5","16.8","1,506","38.890371385","-77.031961127","OWS","OWS1","Q036","","Income","INC","$75,000 or greater","INC75PLUS","","","","","","","","","11","","","",""
