"ID","YearStart","YearEnd","Description","LocationAbbr","LocationDesc","DataSource","Class","Topic","Question","Response","Data_Value_Unit","DataValueTypeId","Data_Value_Type","Data_Value","Data_Value_Footnote_Symbol","Data_Value_Footnote","Low_Confidence_Limit","High_Confidence_Limit","Sample_Size","GeoLocation_Lat","GeoLocation_Long","ClassId","TopicId","QuestionId","ResponseId","StratficationCategory1","StratificationCategoryId1","Stratification1","StratificationId1","StratificationCategory2","StratificationCategoryId2","Stratification2","StratificationId2","StratificationCategory3","StratificationCategoryId3","Stratification3","StratificationId3","LocationDisplayOrder","FootnoteSymbol","FootnoteText","URL","FootnoteHeading"
"41287","2016","2016","2016","US","National","BRFSS","Obesity / Weight Status","Obesity / Weight Status","Percent of adults aged 18 years and older who have obesity †","","","VALUE","Value","31.0","","","29.0","33.1","8,622","","","OWS","OWS1","Q036","","Race/Ethnicity","RACE","2 or more races","RACE2PLUS","","","","","","","","","0","","","",""
"43627","2016","2016","2016","AL","Alabama","BRFSS","Obesity / Weight Status","Obesity / Weight Status","Percent of adults aged 18 years and older who have obesity †","","","VALUE","Value","29.9","","","19.9","42.3","95","32.840571122","-86.631860762","OWS","OWS1","Q036","","Race/Ethnicity","RACE","2 or more races","RACE2PLUS","","","","","","","","","1","","","",""
"43537","2016","2016","2016","AK","Alaska","BRFSS","Obesity / Weight Status","Obesity / Weight Status","Percent of adults aged 18 years and older who have obesity †","","","VALUE","Value","29.2","","","18.0","43.6","112","64.845079957001","-147.722059036","OWS","OWS1","Q036","","Race/Ethnicity","RACE","2 or more races","RACE2PLUS","","","","","","","","","2","","","",""
"41867","2016","2016","2016","AZ","Arizona","BRFSS","Obesity / Weight Status","Obesity / Weight Status","Percent of adults aged 18 years and older who have obesity †","","","VALUE","Value","38.1","","","24.7","53.7","132","34.86597028","-111.763811277","OWS","OWS1","Q036","","Race/Ethnicity","RACE","2 or more races","RACE2PLUS","","","","","","","","","4","","","",""
"40890","2016","2016","2016","AR","Arkansas","BRFSS","Obesity / Weight Status","Obesity / Weight Status","Percent of adults aged 18 years and older who have obesity †","","","VALUE","Value","32.1","","","17.1","52.1","93","34.748650124","-92.274490743","OWS","OWS1","Q036","","Race/Ethnicity","RACE","2 or more races","RACE2PLUS","","","","","","","","","5","","","",""
"43688","2016","2016","2016","CA","California","BRFSS","Obesity / Weight Status","Obesity / Weight Status","Percent of adults aged 18 years and older who have obesity †","","","VALUE","Value","29.4","","","22.7","37.2","251","37.638640123","-120.999999538","OWS","OWS1","Q036","","Race/Ethnicity","RACE","2 or more races","RACE2PLUS","","","","","","","","","6","","","",""
"42554","2016","2016","2016","CO","Colorado","BRFSS","Obesity / Weight Status","Obesity / Weight Status","Percent of adults aged 18 years and older who have obesity †","","","VALUE","Value","26.2","","","18.6","35.6","220","38.843840757","-106.133610921","OWS","OWS1","Q036","","Race/Ethnicity","RACE","2 or more races","RACE2PLUS","","","","","","","","","8","","","",""
"41920","2016","2016","2016","CT","Connecticut","BRFSS","Obesity / Weight Status","Obesity / Weight Status","Percent of adults aged 18 years and older who have obesity †","","","VALUE","Value","38.8","","","27.7","51.1","120","41.56266102","-72.649840952","OWS","OWS1","Q036","","Race/Ethnicity","RACE","2 or more races","RACE2PLUS","","","","","","","","","9","","","",""
"41330","2016","2016","2016","DE","Delaware","BRFSS","Obesity / Weight Status","Obesity / Weight Status","Percent of adults aged 18 years and older who have obesity †","","","VALUE","Value","29.3","","","17.4","45.0","63","39.008830667","-75.577741168","OWS","OWS1","Q036","","Race/Ethnicity","RACE","2 or more races","RACE2PLUS","","","","","","","","","10","","","",""
"43512","2016","2016","2016","DC","District of Columbia","BRFSS","Obesity / Weight Status","Obesity / Weight Status","Percent of adults aged 18 years and older who have obesity †","","","VALUE","Value","~","~","Data not available because sample size is insufficient.","~","","~","38.890371385","-77.031961127","OWS","OWS1","Q036","","Race/Ethnicity","RACE","2 or more races","RACE2PLUS","","","","","","","","","11","","","",""
"42447","2016","2016","2016","FL","Florida","BRFSS","Obesity / Weight Status","Obesity / Weight Status","Percent of adults aged 18 years and older who have obesity †","","","VALUE","Value","27.6","","","19.9","36.8","429","28.932040377","-81.928960539","OWS","OWS1","Q036","","Race/Ethnicity","RACE","2 or more races","RACE2PLUS","","","","","","","","","12","","","",""
"42049","2016","2016","2016","GA","Georgia","BRFSS","Obesity / Weight Status","Obesity / Weight Status","Percent of adults aged 18 years and older who have obesity †","","","VALUE","Value","22.6","","","13.4","35.4","92","32.839681093","-83.627580346","OWS","OWS1","Q036","","Race/Ethnicity","RACE","2 or more races","RACE2PLUS","","","","","","","","","13","","","",""
"41952","2016","2016","2016","HI","Hawaii","BRFSS","Obesity / Weight Status","Obesity / Weight Status","Percent of adults aged 18 years and older who have obesity †","","","VALUE","Value","36.6","","","33.6","39.8","1,796","21.304850435","-157.857749403","OWS","OWS1","Q036","","Race/Ethnicity","RACE","2 or more races","RACE2PLUS","","","","","","","","","15","","","",""
"43948","2016","2016","2016","ID","Idaho","BRFSS","Obesity / Weight Status","Obesity / Weight Status","Percent of adults aged 18 years and older who have obesity †","","","VALUE","Value","49.3","","","32.6","66.2","62","43.682630005","-114.363730042","OWS","OWS1","Q036","","Race/Ethnicity","RACE","2 or more races","RACE2PLUS","","","","","","","","","16","","","",""
"41074","2016","2016","2016","IL","Illinois","BRFSS","Obesity / Weight Status","Obesity / Weight Status","Percent of adults aged 18 years and older who have obesity †","","","VALUE","Value","19.9","","","10.8","33.7","61","40.485010283","-88.997710178","OWS","OWS1","Q036","","Race/Ethnicity","RACE","2 or more races","RACE2PLUS","","","","","","","","","17","","","",""
