"ID","YearStart","YearEnd","Description","LocationAbbr","LocationDesc","DataSource","Class","Topic","Question","Response","Data_Value_Unit","DataValueTypeId","Data_Value_Type","Data_Value","Data_Value_Footnote_Symbol","Data_Value_Footnote","Low_Confidence_Limit","High_Confidence_Limit","Sample_Size","GeoLocation_Lat","GeoLocation_Long","ClassId","TopicId","QuestionId","ResponseId","StratficationCategory1","StratificationCategoryId1","Stratification1","StratificationId1","StratificationCategory2","StratificationCategoryId2","Stratification2","StratificationId2","StratificationCategory3","StratificationCategoryId3","Stratification3","StratificationId3","LocationDisplayOrder","FootnoteSymbol","FootnoteText","URL","FootnoteHeading"
"43795","2016","2016","2016","US","National","BRFSS","Obesity / Weight Status","Obesity / Weight Status","Percent of adults aged 18 years and older who have obesity †","","","VALUE","Value","33.1","","","32.1","34.1","28,666","","","OWS","OWS1","Q036","","Race/Ethnicity","RACE","Hispanic","RACEHIS","","","","","","","","","0","","","",""
"39730","2016","2016","2016","AL","Alabama","BRFSS","Obesity / Weight Status","Obesity / Weight Status","Percent of adults aged 18 years and older who have obesity †","","","VALUE","Value","29.8","","","19.2","43.3","76","32.840571122","-86.631860762","OWS","OWS1","Q036","","Race/Ethnicity","RACE","Hispanic","RACEHIS","","","","","","","","","1","","","",""
"42810","2016","2016","2016","AK","Alaska","BRFSS","Obesity / Weight Status","Obesity / Weight Status","Percent of adults aged 18 years and older who have obesity †","","","VALUE","Value","29.9","","","17.6","46.1","85","64.845079957001","-147.722059036","OWS","OWS1","Q036","","Race/Ethnicity","RACE","Hispanic","RACEHIS","","","","","","","","","2","","","",""
"44029","2016","2016","2016","AZ","Arizona","BRFSS","Obesity / Weight Status","Obesity / Weight Status","Percent of adults aged 18 years and older who have obesity †","","","VALUE","Value","35.2","","","31.2","39.4","1,138","34.86597028","-111.763811277","OWS","OWS1","Q036","","Race/Ethnicity","RACE","Hispanic","RACEHIS","","","","","","","","","4","","","",""
"42793","2016","2016","2016","AR","Arkansas","BRFSS","Obesity / Weight Status","Obesity / Weight Status","Percent of adults aged 18 years and older who have obesity †","","","VALUE","Value","29.3","","","18.3","43.3","96","34.748650124","-92.274490743","OWS","OWS1","Q036","","Race/Ethnicity","RACE","Hispanic","RACEHIS","","","","","","","","","5","","","",""
"41978","2016","2016","2016","CA","California","BRFSS","Obesity / Weight Status","Obesity / Weight Status","Percent of adults aged 18 years and older who have obesity †","","","VALUE","Value","33.3","","","31.3","35.4","3,002","37.638640123","-120.999999538","OWS","OWS1","Q036","","Race/Ethnicity","RACE","Hispanic","RACEHIS","","","","","","","","","6","","","",""
"39533","2016","2016","2016","CO","Colorado","BRFSS","Obesity / Weight Status","Obesity / Weight Status","Percent of adults aged 18 years and older who have obesity †","","","VALUE","Value","26.9","","","24.4","29.5","1,691","38.843840757","-106.133610921","OWS","OWS1","Q036","","Race/Ethnicity","RACE","Hispanic","RACEHIS","","","","","","","","","8","","","",""
"42157","2016","2016","2016","CT","Connecticut","BRFSS","Obesity / Weight Status","Obesity / Weight Status","Percent of adults aged 18 years and older who have obesity †","","","VALUE","Value","33.0","","","29.0","37.3","902","41.56266102","-72.649840952","OWS","OWS1","Q036","","Race/Ethnicity","RACE","Hispanic","RACEHIS","","","","","","","","","9","","","",""
"43608","2016","2016","2016","DE","Delaware","BRFSS","Obesity / Weight Status","Obesity / Weight Status","Percent of adults aged 18 years and older who have obesity †","","","VALUE","Value","27.2","","","21.0","34.4","278","39.008830667","-75.577741168","OWS","OWS1","Q036","","Race/Ethnicity","RACE","Hispanic","RACEHIS","","","","","","","","","10","","","",""
"41177","2016","2016","2016","DC","District of Columbia","BRFSS","Obesity / Weight Status","Obesity / Weight Status","Percent of adults aged 18 years and older who have obesity †","","","VALUE","Value","20.8","","","13.9","30.1","139","38.890371385","-77.031961127","OWS","OWS1","Q036","","Race/Ethnicity","RACE","Hispanic","RACEHIS","","","","","","","","","11","","","",""
"39672","2016","2016","2016","FL","Florida","BRFSS","Obesity / Weight Status","Obesity / Weight Status","Percent of adults aged 18 years and older who have obesity †","","","VALUE","Value","27.2","","","24.8","29.8","3,683","28.932040377","-81.928960539","OWS","OWS1","Q036","","Race/Ethnicity","RACE","Hispanic","RACEHIS","","","","","","","","","12","","","",""
"41085","2016","2016","2016","GA","Georgia","BRFSS","Obesity / Weight Status","Obesity / Weight Status","Percent of adults aged 18 years and older who have obesity †","","","VALUE","Value","32.4","","","25.1","40.6","227","32.839681093","-83.627580346","OWS","OWS1","Q036","","Race/Ethnicity","RACE","Hispanic","RACEHIS","","","","","","","","","13","","","",""
"43282","2016","2016","2016","HI","Hawaii","BRFSS","Obesity / Weight Status","Obesity / Weight Status","Percent of adults aged 18 years and older who have obesity †","","","VALUE","Value","31.8","","","26.6","37.4","539","21.304850435","-157.857749403","OWS","OWS1","Q036","","Race/Ethnicity","RACE","Hispanic","RACEHIS","","","","","","","","","15","","","",""
"42370","2016","2016","2016","ID","Idaho","BRFSS","Obesity / Weight Status","Obesity / Weight Status","Percent of adults aged 18 years and older who have obesity †","","","VALUE","Value","30.3","","","23.1","38.5","254","43.682630005","-114.363730042","OWS","OWS1","Q036","","Race/Ethnicity","RACE","Hispanic","RACEHIS","","","","","","","","","16","","","",""
"40463","2016","2016","2016","IL","Illinois","BRFSS","Obesity / Weight Status","Obesity / Weight Status","Percent of adults aged 18 years and older who have obesity †","","","VALUE","Value","36.6","","","31.4","42.0","425","40.485010283","-88.997710178","OWS","OWS1","Q036","","Race/Ethnicity","RACE","Hispanic","RACEHIS","","","","","","","","","17","","","",""
"39907","2016","2016","2016","IN","Indiana","BRFSS","Obesity / Weight Status","Obesity / Weight Status","Percent of adults aged 18 years and older who have obesity †","","","VALUE","Value","26.8","","","21.4","33.0","330","39.766910452","-86.149960194","OWS","OWS1","Q036","","Race/Ethnicity","RACE","Hispanic","RACEHIS","","","","","","","","","18","","","",""
"43628","2016","2016","2016","IA","Iowa","BRFSS","Obesity / Weight Status","Obesity / Weight Status","Percent of adults aged 18 years and older who have obesity †","","","VALUE","Value","27.8","","","20.4","36.5","191","42.469400913","-93.816490556","OWS","OWS1","Q036","","Race/Ethnicity","RACE","Hispanic","RACEHIS","","","","","","","","","19","","","",""
"40260","2016","2016","2016","KS","Kansas","BRFSS","Obesity / Weight Status","Obesity / Weight Status","Percent of adults aged 18 years and older who have obesity †","","","VALUE","Value","32.9","","","28.2","37.9","493","38.3477403","-98.200781227","OWS","OWS1","Q036","","Race/Ethnicity","RACE","Hispanic","RACEHIS","","","","","","","","","20","","","",""
"40060","2016","2016","2016","KY","Kentucky","BRFSS","Obesity / Weight Status","Obesity / Weight Status","Percent of adults aged 18 years and older who have obesity †","","","VALUE","Value","30.2","","","19.4","43.7","98","37.645970271","-84.774971048","OWS","OWS1","Q036","","Race/Ethnicity","RACE","Hispanic","RACEHIS","","","","","","","","","21","","","",""
"41483","2016","2016","2016","LA","Louisiana","BRFSS","Obesity / Weight Status","Obesity / Weight Status","Percent of adults aged 18 years and older who have obesity †","","","VALUE","Value","32.9","","","21.6","46.6","135","31.312660644","-92.445680071","OWS","OWS1","Q036","","Race/Ethnicity","RACE","Hispanic","RACEHIS","","","","","","","","","22","","","",""
"43887","2016","2016","2016","ME","Maine","BRFSS","Obesity / Weight Status","Obesity / Weight Status","Percent of adults aged 18 years and older who have obesity †","","","VALUE","Value","34.2","","","19.3","52.9","76","45.254228894001","-68.985031336","OWS","OWS1","Q036","","Race/Ethnicity","RACE","Hispanic","RACEHIS","","","","","","","","","23","","","",""
"42152","2016","2016","2016","MD","Maryland","BRFSS","Obesity / Weight Status","Obesity / Weight Status","Percent of adults aged 18 years and older who have obesity †","","","VALUE","Value","28.9","","","23.9","34.3","552","39.290580964","-76.609260111","OWS","OWS1","Q036","","Race/Ethnicity","RACE","Hispanic","RACEHIS","","","","","","","","","24","","","",""
"43224","2016","2016","2016","MA","Massachusetts","BRFSS","Obesity / Weight Status","Obesity / Weight Status","Percent of adults aged 18 years and older who have obesity †","","","VALUE","Value","28.9","","","24.6","33.6","594","42.27687047","-72.082690675","OWS","OWS1","Q036","","Race/Ethnicity","RACE","Hispanic","RACEHIS","","","","","","","","","25","","","",""
"42896","2016","2016","2016","MI","Michigan","BRFSS","Obesity / Weight Status","Obesity / Weight Status","Percent of adults aged 18 years and older who have obesity †","","","VALUE","Value","37.3","","","30.6","44.4","280","44.661319543001","-84.71439027","OWS","OWS1","Q036","","Race/Ethnicity","RACE","Hispanic","RACEHIS","","","","","","","","","26","","","",""
"41675","2016","2016","2016","MN","Minnesota","BRFSS","Obesity / Weight Status","Obesity / Weight Status","Percent of adults aged 18 years and older who have obesity †","","","VALUE","Value","35.0","","","30.4","39.8","545","46.355648736","-94.794200503","OWS","OWS1","Q036","","Race/Ethnicity","RACE","Hispanic","RACEHIS","","","","","","","","","27","","","",""
"41342","2016","2016","2016","MS","Mississippi","BRFSS","Obesity / Weight Status","Obesity / Weight Status","Percent of adults aged 18 years and older who have obesity †","","","VALUE","Value","25.4","","","13.9","41.7","54","32.745510099","-89.538030825","OWS","OWS1","Q036","","Race/Ethnicity","RACE","Hispanic","RACEHIS","","","","","","","","","28","","","",""
"43394","2016","2016","2016","MO","Missouri","BRFSS","Obesity / Weight Status","Obesity / Weight Status","Percent of adults aged 18 years and older who have obesity †","","","VALUE","Value","34.6","","","23.2","48.0","132","38.635790776","-92.566300053","OWS","OWS1","Q036","","Race/Ethnicity","RACE","Hispanic","RACEHIS","","","","","","","","","29","","","",""
"42249","2016","2016","2016","MT","Montana","BRFSS","Obesity / Weight Status","Obesity / Weight Status","Percent of adults aged 18 years and older who have obesity †","","","VALUE","Value","28.0","","","18.0","40.7","101","47.066528972","-109.424420645","OWS","OWS1","Q036","","Race/Ethnicity","RACE","Hispanic","RACEHIS","","","","","","","","","30","","","",""
"44260","2016","2016","2016","NE","Nebraska","BRFSS","Obesity / Weight Status","Obesity / Weight Status","Percent of adults aged 18 years and older who have obesity †","","","VALUE","Value","33.1","","","28.5","38.2","700","41.641040988001","-99.365720623","OWS","OWS1","Q036","","Race/Ethnicity","RACE","Hispanic","RACEHIS","","","","","","","","","31","","","",""
"43023","2016","2016","2016","NV","Nevada","BRFSS","Obesity / Weight Status","Obesity / Weight Status","Percent of adults aged 18 years and older who have obesity †","","","VALUE","Value","26.2","","","22.3","30.5","641","39.49324039","-117.071840564","OWS","OWS1","Q036","","Race/Ethnicity","RACE","Hispanic","RACEHIS","","","","","","","","","32","","","",""
"43576","2016","2016","2016","NH","New Hampshire","BRFSS","Obesity / Weight Status","Obesity / Weight Status","Percent of adults aged 18 years and older who have obesity †","","","VALUE","Value","15.8","","","8.6","27.3","70","43.655950113","-71.50036092","OWS","OWS1","Q036","","Race/Ethnicity","RACE","Hispanic","RACEHIS","","","","","","","","","33","","","",""
"43755","2016","2016","2016","NJ","New Jersey","BRFSS","Obesity / Weight Status","Obesity / Weight Status","Percent of adults aged 18 years and older who have obesity †","","","VALUE","Value","36.7","","","32.1","41.4","858","40.130570048","-74.273691288","OWS","OWS1","Q036","","Race/Ethnicity","RACE","Hispanic","RACEHIS","","","","","","","","","34","","","",""
"43343","2016","2016","2016","NM","New Mexico","BRFSS","Obesity / Weight Status","Obesity / Weight Status","Percent of adults aged 18 years and older who have obesity †","","","VALUE","Value","29.8","","","26.9","32.9","1,736","34.520880952","-106.240580985","OWS","OWS1","Q036","","Race/Ethnicity","RACE","Hispanic","RACEHIS","","","","","","","","","35","","","",""
"42440","2016","2016","2016","NY","New York","BRFSS","Obesity / Weight Status","Obesity / Weight Status","Percent of adults aged 18 years and older who have obesity †","","","VALUE","Value","29.8","","","27.1","32.6","2,096","42.827001032","-75.543970427","OWS","OWS1","Q036","","Race/Ethnicity","RACE","Hispanic","RACEHIS","","","","","","","","","36","","","",""
"42271","2016","2016","2016","NC","North Carolina","BRFSS","Obesity / Weight Status","Obesity / Weight Status","Percent of adults aged 18 years and older who have obesity †","","","VALUE","Value","31.2","","","26.0","36.9","378","35.466220975","-79.159250463","OWS","OWS1","Q036","","Race/Ethnicity","RACE","Hispanic","RACEHIS","","","","","","","","","37","","","",""
"40749","2016","2016","2016","ND","North Dakota","BRFSS","Obesity / Weight Status","Obesity / Weight Status","Percent of adults aged 18 years and older who have obesity †","","","VALUE","Value","40.7","","","27.3","55.6","66","47.475319779","-100.118421049","OWS","OWS1","Q036","","Race/Ethnicity","RACE","Hispanic","RACEHIS","","","","","","","","","38","","","",""
"41232","2016","2016","2016","OH","Ohio","BRFSS","Obesity / Weight Status","Obesity / Weight Status","Percent of adults aged 18 years and older who have obesity †","","","VALUE","Value","37.9","","","28.3","48.5","158","40.060210141","-82.404260056","OWS","OWS1","Q036","","Race/Ethnicity","RACE","Hispanic","RACEHIS","","","","","","","","","39","","","",""
"44272","2016","2016","2016","OK","Oklahoma","BRFSS","Obesity / Weight Status","Obesity / Weight Status","Percent of adults aged 18 years and older who have obesity †","","","VALUE","Value","42.6","","","35.4","50.2","258","35.472031356","-97.521070214","OWS","OWS1","Q036","","Race/Ethnicity","RACE","Hispanic","RACEHIS","","","","","","","","","40","","","",""
"44100","2016","2016","2016","OR","Oregon","BRFSS","Obesity / Weight Status","Obesity / Weight Status","Percent of adults aged 18 years and older who have obesity †","","","VALUE","Value","35.2","","","29.3","41.5","279","44.567449424","-120.155031326","OWS","OWS1","Q036","","Race/Ethnicity","RACE","Hispanic","RACEHIS","","","","","","","","","41","","","",""
"41902","2016","2016","2016","PA","Pennsylvania","BRFSS","Obesity / Weight Status","Obesity / Weight Status","Percent of adults aged 18 years and older who have obesity †","","","VALUE","Value","36.9","","","29.1","45.5","199","40.793730152","-77.860700294","OWS","OWS1","Q036","","Race/Ethnicity","RACE","Hispanic","RACEHIS","","","","","","","","","42","","","",""
"42220","2016","2016","2016","RI","Rhode Island","BRFSS","Obesity / Weight Status","Obesity / Weight Status","Percent of adults aged 18 years and older who have obesity †","","","VALUE","Value","36.1","","","30.0","42.7","363","41.708280193","-71.522470314","OWS","OWS1","Q036","","Race/Ethnicity","RACE","Hispanic","RACEHIS","","","","","","","","","44","","","",""
"42861","2016","2016","2016","SC","South Carolina","BRFSS","Obesity / Weight Status","Obesity / Weight Status","Percent of adults aged 18 years and older who have obesity †","","","VALUE","Value","24.3","","","17.4","32.8","189","33.998821303","-81.045371207","OWS","OWS1","Q036","","Race/Ethnicity","RACE","Hispanic","RACEHIS","","","","","","","","","45","","","",""
"42327","2016","2016","2016","SD","South Dakota","BRFSS","Obesity / Weight Status","Obesity / Weight Status","Percent of adults aged 18 years and older who have obesity †","","","VALUE","Value","31.1","","","15.5","52.7","62","44.353130053","-100.373530637","OWS","OWS1","Q036","","Race/Ethnicity","RACE","Hispanic","RACEHIS","","","","","","","","","46","","","",""
"43012","2016","2016","2016","TN","Tennessee","BRFSS","Obesity / Weight Status","Obesity / Weight Status","Percent of adults aged 18 years and older who have obesity †","","","VALUE","Value","39.1","","","26.8","52.9","105","35.68094058","-85.774490914","OWS","OWS1","Q036","","Race/Ethnicity","RACE","Hispanic","RACEHIS","","","","","","","","","47","","","",""
"41644","2016","2016","2016","TX","Texas","BRFSS","Obesity / Weight Status","Obesity / Weight Status","Percent of adults aged 18 years and older who have obesity †","","","VALUE","Value","37.8","","","34.5","41.1","2,258","31.827240407","-99.426770206","OWS","OWS1","Q036","","Race/Ethnicity","RACE","Hispanic","RACEHIS","","","","","","","","","48","","","",""
"40895","2016","2016","2016","UT","Utah","BRFSS","Obesity / Weight Status","Obesity / Weight Status","Percent of adults aged 18 years and older who have obesity †","","","VALUE","Value","28.8","","","24.7","33.4","589","39.360700171","-111.587130635","OWS","OWS1","Q036","","Race/Ethnicity","RACE","Hispanic","RACEHIS","","","","","","","","","49","","","",""
"39742","2016","2016","2016","VT","Vermont","BRFSS","Obesity / Weight Status","Obesity / Weight Status","Percent of adults aged 18 years and older who have obesity †","","","VALUE","Value","27.4","","","15.4","43.8","77","43.625381239","-72.517640791","OWS","OWS1","Q036","","Race/Ethnicity","RACE","Hispanic","RACEHIS","","","","","","","","","50","","","",""
"41210","2016","2016","2016","VA","Virginia","BRFSS","Obesity / Weight Status","Obesity / Weight Status","Percent of adults aged 18 years and older who have obesity †","","","VALUE","Value","28.0","","","23.1","33.5","394","37.542680674","-78.457890463","OWS","OWS1","Q036","","Race/Ethnicity","RACE","Hispanic","RACEHIS","","","","","","","","","51","","","",""
"41891","2016","2016","2016","WA","Washington","BRFSS","Obesity / Weight Status","Obesity / Weight Status","Percent of adults aged 18 years and older who have obesity †","","","VALUE","Value","37.7","","","33.6","41.9","725","47.522278629","-120.47001079","OWS","OWS1","Q036","","Race/Ethnicity","RACE","Hispanic","RACEHIS","","","","","","","","","53","","","",""
