"ID","YearStart","YearEnd","Description","LocationAbbr","LocationDesc","DataSource","Class","Topic","Question","Response","Data_Value_Unit","DataValueTypeId","Data_Value_Type","Data_Value","Data_Value_Footnote_Symbol","Data_Value_Footnote","Low_Confidence_Limit","High_Confidence_Limit","Sample_Size","GeoLocation_Lat","GeoLocation_Long","ClassId","TopicId","QuestionId","ResponseId","StratficationCategory1","StratificationCategoryId1","Stratification1","StratificationId1","StratificationCategory2","StratificationCategoryId2","Stratification2","StratificationId2","StratificationCategory3","StratificationCategoryId3","Stratification3","StratificationId3","LocationDisplayOrder","FootnoteSymbol","FootnoteText","URL","FootnoteHeading"
"58512","2017","2017","2017","US","National","BRFSS","Obesity / Weight Status","Obesity / Weight Status","Percent of adults aged 18 years and older who have obesity †","","","VALUE","Value","30.0","","","29.5","30.4","220,608","","","OWS","OWS1","Q036","","Gender","GEN","Female","FEMALE","","","","","","","","","0","","","",""
"45802","2017","2017","2017","AL","Alabama","BRFSS","Obesity / Weight Status","Obesity / Weight Status","Percent of adults aged 18 years and older who have obesity †","","","VALUE","Value","37.4","","","35.3","39.6","3,638","32.840571122","-86.631860762","OWS","OWS1","Q036","","Gender","GEN","Female","FEMALE","","","","","","","","","1","","","",""
"51895","2017","2017","2017","AK","Alaska","BRFSS","Obesity / Weight Status","Obesity / Weight Status","Percent of adults aged 18 years and older who have obesity †","","","VALUE","Value","36.1","","","32.0","40.5","1,539","64.845079957001","-147.722059036","OWS","OWS1","Q036","","Gender","GEN","Female","FEMALE","","","","","","","","","2","","","",""
"55157","2017","2017","2017","AZ","Arizona","BRFSS","Obesity / Weight Status","Obesity / Weight Status","Percent of adults aged 18 years and older who have obesity †","","","VALUE","Value","28.8","","","27.5","30.2","7,518","34.86597028","-111.763811277","OWS","OWS1","Q036","","Gender","GEN","Female","FEMALE","","","","","","","","","4","","","",""
"52050","2017","2017","2017","AR","Arkansas","BRFSS","Obesity / Weight Status","Obesity / Weight Status","Percent of adults aged 18 years and older who have obesity †","","","VALUE","Value","37.4","","","34.2","40.7","3,048","34.748650124","-92.274490743","OWS","OWS1","Q036","","Gender","GEN","Female","FEMALE","","","","","","","","","5","","","",""
"54621","2017","2017","2017","CA","California","BRFSS","Obesity / Weight Status","Obesity / Weight Status","Percent of adults aged 18 years and older who have obesity †","","","VALUE","Value","25.8","","","23.9","27.8","4,200","37.638640123","-120.999999538","OWS","OWS1","Q036","","Gender","GEN","Female","FEMALE","","","","","","","","","6","","","",""
"44639","2017","2017","2017","CO","Colorado","BRFSS","Obesity / Weight Status","Obesity / Weight Status","Percent of adults aged 18 years and older who have obesity †","","","VALUE","Value","23.8","","","22.3","25.4","4,673","38.843840757","-106.133610921","OWS","OWS1","Q036","","Gender","GEN","Female","FEMALE","","","","","","","","","8","","","",""
"45975","2017","2017","2017","CT","Connecticut","BRFSS","Obesity / Weight Status","Obesity / Weight Status","Percent of adults aged 18 years and older who have obesity †","","","VALUE","Value","24.4","","","22.8","26.0","5,154","41.56266102","-72.649840952","OWS","OWS1","Q036","","Gender","GEN","Female","FEMALE","","","","","","","","","9","","","",""
"51477","2017","2017","2017","DE","Delaware","BRFSS","Obesity / Weight Status","Obesity / Weight Status","Percent of adults aged 18 years and older who have obesity †","","","VALUE","Value","31.3","","","28.6","34.2","1,962","39.008830667","-75.577741168","OWS","OWS1","Q036","","Gender","GEN","Female","FEMALE","","","","","","","","","10","","","",""
"47126","2017","2017","2017","DC","District of Columbia","BRFSS","Obesity / Weight Status","Obesity / Weight Status","Percent of adults aged 18 years and older who have obesity †","","","VALUE","Value","27.2","","","24.8","29.8","2,258","38.890371385","-77.031961127","OWS","OWS1","Q036","","Gender","GEN","Female","FEMALE","","","","","","","","","11","","","",""
"57711","2017","2017","2017","FL","Florida","BRFSS","Obesity / Weight Status","Obesity / Weight Status","Percent of adults aged 18 years and older who have obesity †","","","VALUE","Value","27.3","","","25.4","29.3","10,822","28.932040377","-81.928960539","OWS","OWS1","Q036","","Gender","GEN","Female","FEMALE","","","","","","","","","12","","","",""
"51293","2017","2017","2017","GA","Georgia","BRFSS","Obesity / Weight Status","Obesity / Weight Status","Percent of adults aged 18 years and older who have obesity †","","","VALUE","Value","33.6","","","31.3","35.9","2,966","32.839681093","-83.627580346","OWS","OWS1","Q036","","Gender","GEN","Female","FEMALE","","","","","","","","","13","","","",""
"55008","2017","2017","2017","HI","Hawaii","BRFSS","Obesity / Weight Status","Obesity / Weight Status","Percent of adults aged 18 years and older who have obesity †","","","VALUE","Value","22.4","","","20.5","24.3","3,786","21.304850435","-157.857749403","OWS","OWS1","Q036","","Gender","GEN","Female","FEMALE","","","","","","","","","15","","","",""
"57886","2017","2017","2017","ID","Idaho","BRFSS","Obesity / Weight Status","Obesity / Weight Status","Percent of adults aged 18 years and older who have obesity †","","","VALUE","Value","28.2","","","25.7","30.7","2,467","43.682630005","-114.363730042","OWS","OWS1","Q036","","Gender","GEN","Female","FEMALE","","","","","","","","","16","","","",""
"50796","2017","2017","2017","IL","Illinois","BRFSS","Obesity / Weight Status","Obesity / Weight Status","Percent of adults aged 18 years and older who have obesity †","","","VALUE","Value","30.5","","","28.4","32.8","2,856","40.485010283","-88.997710178","OWS","OWS1","Q036","","Gender","GEN","Female","FEMALE","","","","","","","","","17","","","",""
