ID,Description,LocationAbbr,LocationDesc,DataSource,Topic,Data_Value,Sample_Size,Stratification1,StratificationId1,LocationDisplayOrder
908,2015,US,National,BRFSS,Obesity / Weight Status,30.6,48,843,$35,000 - $49,999,INC3550,0
24767,2015,AL,Alabama,BRFSS,Obesity / Weight Status,36.5,843,$35,000 - $49,999,INC3550,1
8753,2015,AK,Alaska,BRFSS,Obesity / Weight Status,31.7,368,$35,000 - $49,999,INC3550,2
25727,2015,AZ,Arizona,BRFSS,Obesity / Weight Status,28.4,910,$35,000 - $49,999,INC3550,4
5617,2015,AR,Arkansas,BRFSS,Obesity / Weight Status,37.3,605,$35,000 - $49,999,INC3550,5
22616,2015,CA,California,BRFSS,Obesity / Weight Status,27.4,1,158,$35,000 - $49,999,INC3550,6
25576,2015,CO,Colorado,BRFSS,Obesity / Weight Status,21.5,1,542,$35,000 - $49,999,INC3550,8
15329,2015,CT,Connecticut,BRFSS,Obesity / Weight Status,27.7,1,026,$35,000 - $49,999,INC3550,9
31315,2015,DE,Delaware,BRFSS,Obesity / Weight Status,31.1,439,$35,000 - $49,999,INC3550,10
13275,2015,DC,District of Columbia,BRFSS,Obesity / Weight Status,27.8,283,$35,000 - $49,999,INC3550,11
34471,2015,FL,Florida,BRFSS,Obesity / Weight Status,29.1,1,189,$35,000 - $49,999,INC3550,12
23832,2015,GA,Georgia,BRFSS,Obesity / Weight Status,33.8,481,$35,000 - $49,999,INC3550,13
11128,2015,HI,Hawaii,BRFSS,Obesity / Weight Status,23.7,865,$35,000 - $49,999,INC3550,15
5121,2015,ID,Idaho,BRFSS,Obesity / Weight Status,34.5,788,$35,000 - $49,999,INC3550,16
33423,2015,IL,Illinois,BRFSS,Obesity / Weight Status,27.8,652,$35,000 - $49,999,INC3550,17
11978,2015,IN,Indiana,BRFSS,Obesity / Weight Status,29.6,815,$35,000 - $49,999,INC3550,18
18016,2015,IA,Iowa,BRFSS,Obesity / Weight Status,33.9,792,$35,000 - $49,999,INC3550,19
27363,2015,KS,Kansas,BRFSS,Obesity / Weight Status,37.3,2,851,$35,000 - $49,999,INC3550,20
29362,2015,KY,Kentucky,BRFSS,Obesity / Weight Status,33.6,738,$35,000 - $49,999,INC3550,21
35021,2015,LA,Louisiana,BRFSS,Obesity / Weight Status,35.8,480,$35,000 - $49,999,INC3550,22
