"ID","Description","LocationAbbr","LocationDesc","DataSource","Topic","Data_Value","Sample_Size","Stratification1","StratificationId1","LocationDisplayOrder"
"1535","2015","US","National","BRFSS","Obesity / Weight Status","27.9","311,093","Non-Hispanic White","RACEWHT","0"
"30903","2015","AL","Alabama","BRFSS","Obesity / Weight Status","32.3","5,075","Non-Hispanic White","RACEWHT","1"
"10017","2015","AK","Alaska","BRFSS","Obesity / Weight Status","28.1","2,407","Non-Hispanic White","RACEWHT","2"
"23799","2015","AZ","Arizona","BRFSS","Obesity / Weight Status","25.4","5,287","Non-Hispanic White","RACEWHT","4"
"35167","2015","AR","Arkansas","BRFSS","Obesity / Weight Status","33.4","3,719","Non-Hispanic White","RACEWHT","5"
"24702","2015","CA","California","BRFSS","Obesity / Weight Status","22.2","5,890","Non-Hispanic White","RACEWHT","6"
"5574","2015","CO","Colorado","BRFSS","Obesity / Weight Status","18.7","9,353","Non-Hispanic White","RACEWHT","8"
"6074","2015","CT","Connecticut","BRFSS","Obesity / Weight Status","23.7","8,255","Non-Hispanic White","RACEWHT","9"
"10392","2015","DE","Delaware","BRFSS","Obesity / Weight Status","29.4","2,725","Non-Hispanic White","RACEWHT","10"
"3490","2015","DC","District of Columbia","BRFSS","Obesity / Weight Status","9.6","1,565","Non-Hispanic White","RACEWHT","11"
"6450","2015","FL","Florida","BRFSS","Obesity / Weight Status","26","6,542","Non-Hispanic White","RACEWHT","12"
"25781","2015","GA","Georgia","BRFSS","Obesity / Weight Status","27.9","2,860","Non-Hispanic White","RACEWHT","13"
"14901","2015","HI","Hawaii","BRFSS","Obesity / Weight Status","17.2","2,189","Non-Hispanic White","RACEWHT","15"
"38510","2015","ID","Idaho","BRFSS","Obesity / Weight Status","28.1","4,806","Non-Hispanic White","RACEWHT","16"
"14503","2015","IL","Illinois","BRFSS","Obesity / Weight Status","29.4","3,777","Non-Hispanic White","RACEWHT","17"
"20695","2015","IN","Indiana","BRFSS","Obesity / Weight Status","30.8","4,931","Non-Hispanic White","RACEWHT","18"
"6718","2015","IA","Iowa","BRFSS","Obesity / Weight Status","32.5","5,251","Non-Hispanic White","RACEWHT","19"
"8138","2015","KS","Kansas","BRFSS","Obesity / Weight Status","33.4","17,924","Non-Hispanic White","RACEWHT","20"
"25398","2015","KY","Kentucky","BRFSS","Obesity / Weight Status","34.5","6,933","Non-Hispanic White","RACEWHT","21"
"13653","2015","LA","Louisiana","BRFSS","Obesity / Weight Status","34.3","2,878","Non-Hispanic White","RACEWHT","22"
"4873","2015","ME","Maine","BRFSS","Obesity / Weight Status","30.4","8,183","Non-Hispanic White","RACEWHT","23"
"6766","2015","MD","Maryland","BRFSS","Obesity / Weight Status","26.9","8,239","Non-Hispanic White","RACEWHT","24"
"9609","2015","MA","Massachusetts","BRFSS","Obesity / Weight Status","23.5","6,502","Non-Hispanic White","RACEWHT","25"
"33996","2015","MI","Michigan","BRFSS","Obesity / Weight Status","29.8","6,741","Non-Hispanic White","RACEWHT","26"
"24146","2015","MN","Minnesota","BRFSS","Obesity / Weight Status","26.7","13,878","Non-Hispanic White","RACEWHT","27"
"10261","2015","MS","Mississippi","BRFSS","Obesity / Weight Status","31","3,578","Non-Hispanic White","RACEWHT","28"
"23402","2015","MO","Missouri","BRFSS","Obesity / Weight Status","32","5,678","Non-Hispanic White","RACEWHT","29"
"4514","2015","MT","Montana","BRFSS","Obesity / Weight Status","22.6","4,798","Non-Hispanic White","RACEWHT","30"
"10339","2015","NE","Nebraska","BRFSS","Obesity / Weight Status","31.3","14,842","Non-Hispanic White","RACEWHT","31"
"18794","2015","NV","Nevada","BRFSS","Obesity / Weight Status","25.5","1,967","Non-Hispanic White","RACEWHT","32"
"12177","2015","NH","New Hampshire","BRFSS","Obesity / Weight Status","26.8","5,961","Non-Hispanic White","RACEWHT","33"
"31321","2015","NJ","New Jersey","BRFSS","Obesity / Weight Status","24.8","7,165","Non-Hispanic White","RACEWHT","34"
"17522","2015","NM","New Mexico","BRFSS","Obesity / Weight Status","23.2","3,412","Non-Hispanic White","RACEWHT","35"
"39101","2015","NY","New York","BRFSS","Obesity / Weight Status","24.5","7,806","Non-Hispanic White","RACEWHT","36"
"33805","2015","NC","North Carolina","BRFSS","Obesity / Weight Status","27.7","4,133","Non-Hispanic White","RACEWHT","37"
"3999","2015","ND","North Dakota","BRFSS","Obesity / Weight Status","31.1","4,253","Non-Hispanic White","RACEWHT","38"
"17834","2015","OH","Ohio","BRFSS","Obesity / Weight Status","29.7","9,643","Non-Hispanic White","RACEWHT","39"
"4536","2015","OK","Oklahoma","BRFSS","Obesity / Weight Status","32.9","5,029","Non-Hispanic White","RACEWHT","40"
"39399","2015","OR","Oregon","BRFSS","Obesity / Weight Status","30","4,144","Non-Hispanic White","RACEWHT","41"
"34943","2015","PA","Pennsylvania","BRFSS","Obesity / Weight Status","29.2","4,489","Non-Hispanic White","RACEWHT","42"
"21594","2015","RI","Rhode Island","BRFSS","Obesity / Weight Status","25.6","4,768","Non-Hispanic White","RACEWHT","44"
"30045","2015","SC","South Carolina","BRFSS","Obesity / Weight Status","28.6","7,459","Non-Hispanic White","RACEWHT","45"
"7204","2015","SD","South Dakota","BRFSS","Obesity / Weight Status","30.1","5,718","Non-Hispanic White","RACEWHT","46"
"36910","2015","TN","Tennessee","BRFSS","Obesity / Weight Status","31.9","4,471","Non-Hispanic White","RACEWHT","47"
"26484","2015","TX","Texas","BRFSS","Obesity / Weight Status","28.8","8,116","Non-Hispanic White","RACEWHT","48"
"25609","2015","UT","Utah","BRFSS","Obesity / Weight Status","24.1","9,126","Non-Hispanic White","RACEWHT","49"
"9866","2015","VT","Vermont","BRFSS","Obesity / Weight Status","25.2","5,620","Non-Hispanic White","RACEWHT","50"
"24015","2015","VA","Virginia","BRFSS","Obesity / Weight Status","27.8","6,016","Non-Hispanic White","RACEWHT","51"
"25649","2015","WA","Washington","BRFSS","Obesity / Weight Status","27.4","12,338","Non-Hispanic White","RACEWHT","53"
"6665","2015","WV","West Virginia","BRFSS","Obesity / Weight Status","35.4","5,097","Non-Hispanic White","RACEWHT","54"
"15155","2015","WI","Wisconsin","BRFSS","Obesity / Weight Status","30.2","5,020","Non-Hispanic White","RACEWHT","55"
"6435","2015","WY","Wyoming","BRFSS","Obesity / Weight Status","28","4,536","Non-Hispanic White","RACEWHT","56"
"1019","2015","GU","Guam","BRFSS","Obesity / Weight Status","29.3","143","Non-Hispanic White","RACEWHT","66"
"950","2015","PR","Puerto Rico","BRFSS","Obesity / Weight Status","~","~","Non-Hispanic White","RACEWHT","72"
