"ID","Description","LocationAbbr","LocationDesc","DataSource","Topic","Data_Value","Sample_Size","Stratification1","StratificationId1","LocationDisplayOrder"
"1952","2015","US","National","BRFSS","Obesity / Weight Status","27.6","141,064","65 or older","AGEYR65PLUS","0"
"16673","2015","AL","Alabama","BRFSS","Obesity / Weight Status","30.2","2,487","65 or older","AGEYR65PLUS","1"
"21131","2015","AK","Alaska","BRFSS","Obesity / Weight Status","34.7","844","65 or older","AGEYR65PLUS","2"
"5427","2015","AZ","Arizona","BRFSS","Obesity / Weight Status","24.2","3,142","65 or older","AGEYR65PLUS","4"
"19427","2015","AR","Arkansas","BRFSS","Obesity / Weight Status","29.8","2,250","65 or older","AGEYR65PLUS","5"
"14210","2015","CA","California","BRFSS","Obesity / Weight Status","22.8","2,630","65 or older","AGEYR65PLUS","6"
"29057","2015","CO","Colorado","BRFSS","Obesity / Weight Status","20","3,989","65 or older","AGEYR65PLUS","8"
"19449","2015","CT","Connecticut","BRFSS","Obesity / Weight Status","25.5","3,978","65 or older","AGEYR65PLUS","9"
"9166","2015","DE","Delaware","BRFSS","Obesity / Weight Status","27.9","1,422","65 or older","AGEYR65PLUS","10"
"15651","2015","DC","District of Columbia","BRFSS","Obesity / Weight Status","29.7","1,599","65 or older","AGEYR65PLUS","11"
"4933","2015","FL","Florida","BRFSS","Obesity / Weight Status","25.8","4,129","65 or older","AGEYR65PLUS","12"
"9266","2015","GA","Georgia","BRFSS","Obesity / Weight Status","29.7","1,572","65 or older","AGEYR65PLUS","13"
"23932","2015","HI","Hawaii","BRFSS","Obesity / Weight Status","17.9","2,237","65 or older","AGEYR65PLUS","15"
"3486","2015","ID","Idaho","BRFSS","Obesity / Weight Status","27.3","1,990","65 or older","AGEYR65PLUS","16"
"6556","2015","IL","Illinois","BRFSS","Obesity / Weight Status","31.3","1,755","65 or older","AGEYR65PLUS","17"
"1326","2015","IN","Indiana","BRFSS","Obesity / Weight Status","29.5","2,209","65 or older","AGEYR65PLUS","18"
"30445","2015","IA","Iowa","BRFSS","Obesity / Weight Status","31.1","2,088","65 or older","AGEYR65PLUS","19"
"22296","2015","KS","Kansas","BRFSS","Obesity / Weight Status","30.5","7,093","65 or older","AGEYR65PLUS","20"
"19210","2015","KY","Kentucky","BRFSS","Obesity / Weight Status","31.2","2,722","65 or older","AGEYR65PLUS","21"
"4196","2015","LA","Louisiana","BRFSS","Obesity / Weight Status","33.6","1,483","65 or older","AGEYR65PLUS","22"
"29377","2015","ME","Maine","BRFSS","Obesity / Weight Status","29","3,246","65 or older","AGEYR65PLUS","23"
"34513","2015","MD","Maryland","BRFSS","Obesity / Weight Status","29.4","4,626","65 or older","AGEYR65PLUS","24"
"25004","2015","MA","Massachusetts","BRFSS","Obesity / Weight Status","25.2","2,430","65 or older","AGEYR65PLUS","25"
"8346","2015","MI","Michigan","BRFSS","Obesity / Weight Status","30","2,691","65 or older","AGEYR65PLUS","26"
"32763","2015","MN","Minnesota","BRFSS","Obesity / Weight Status","28.5","4,688","65 or older","AGEYR65PLUS","27"
"20667","2015","MS","Mississippi","BRFSS","Obesity / Weight Status","30.8","2,291","65 or older","AGEYR65PLUS","28"
"39174","2015","MO","Missouri","BRFSS","Obesity / Weight Status","29.4","2,606","65 or older","AGEYR65PLUS","29"
"17487","2015","MT","Montana","BRFSS","Obesity / Weight Status","23.2","2,173","65 or older","AGEYR65PLUS","30"
"16867","2015","NE","Nebraska","BRFSS","Obesity / Weight Status","32","5,699","65 or older","AGEYR65PLUS","31"
"31136","2015","NV","Nevada","BRFSS","Obesity / Weight Status","23.9","1,011","65 or older","AGEYR65PLUS","32"
"14392","2015","NH","New Hampshire","BRFSS","Obesity / Weight Status","27.8","2,562","65 or older","AGEYR65PLUS","33"
"30014","2015","NJ","New Jersey","BRFSS","Obesity / Weight Status","26.9","3,193","65 or older","AGEYR65PLUS","34"
"27378","2015","NM","New Mexico","BRFSS","Obesity / Weight Status","22.3","2,247","65 or older","AGEYR65PLUS","35"
"17469","2015","NY","New York","BRFSS","Obesity / Weight Status","24.9","3,794","65 or older","AGEYR65PLUS","36"
