"ID","Description","LocationAbbr","LocationDesc","DataSource","Topic","Data_Value","Sample_Size","Stratification1","StratificationId1","LocationDisplayOrder"
"1982","2015","US","National","BRFSS","Obesity / Weight Status","24.6","109,789","$75,000 or greater","INC75PLUS","0"
"8330","2015","AL","Alabama","BRFSS","Obesity / Weight Status","32.7","1,427","$75,000 or greater","INC75PLUS","1"
"19425","2015","AK","Alaska","BRFSS","Obesity / Weight Status","30.8","1,274","$75,000 or greater","INC75PLUS","2"
"28970","2015","AZ","Arizona","BRFSS","Obesity / Weight Status","24.8","1,761","$75,000 or greater","INC75PLUS","4"
"15160","2015","AR","Arkansas","BRFSS","Obesity / Weight Status","30","838","$75,000 or greater","INC75PLUS","5"
"30043","2015","CA","California","BRFSS","Obesity / Weight Status","19.1","3,750","$75,000 or greater","INC75PLUS","6"
"23227","2015","CO","Colorado","BRFSS","Obesity / Weight Status","17.4","3,807","$75,000 or greater","INC75PLUS","8"
"7906","2015","CT","Connecticut","BRFSS","Obesity / Weight Status","22.6","3,960","$75,000 or greater","INC75PLUS","9"
"15870","2015","DE","Delaware","BRFSS","Obesity / Weight Status","26","993","$75,000 or greater","INC75PLUS","10"
"30743","2015","DC","District of Columbia","BRFSS","Obesity / Weight Status","12.5","1,466","$75,000 or greater","INC75PLUS","11"
"33573","2015","FL","Florida","BRFSS","Obesity / Weight Status","24","2,257","$75,000 or greater","INC75PLUS","12"
"2023","2015","GA","Georgia","BRFSS","Obesity / Weight Status","24.6","1,041","$75,000 or greater","INC75PLUS","13"
"29265","2015","HI","Hawaii","BRFSS","Obesity / Weight Status","21.6","2,160","$75,000 or greater","INC75PLUS","15"
"9577","2015","ID","Idaho","BRFSS","Obesity / Weight Status","22.5","1,187","$75,000 or greater","INC75PLUS","16"
"5689","2015","IL","Illinois","BRFSS","Obesity / Weight Status","28.4","1,744","$75,000 or greater","INC75PLUS","17"
"12862","2015","IN","Indiana","BRFSS","Obesity / Weight Status","28.4","1,368","$75,000 or greater","INC75PLUS","18"
"38519","2015","IA","Iowa","BRFSS","Obesity / Weight Status","28","1,521","$75,000 or greater","INC75PLUS","19"
"21787","2015","KS","Kansas","BRFSS","Obesity / Weight Status","31","5,656","$75,000 or greater","INC75PLUS","20"
"36131","2015","KY","Kentucky","BRFSS","Obesity / Weight Status","35.4","1,447","$75,000 or greater","INC75PLUS","21"
"24096","2015","LA","Louisiana","BRFSS","Obesity / Weight Status","32.7","941","$75,000 or greater","INC75PLUS","22"
"6123","2015","ME","Maine","BRFSS","Obesity / Weight Status","24.7","2,150","$75,000 or greater","INC75PLUS","23"
"21232","2015","MD","Maryland","BRFSS","Obesity / Weight Status","24","4,159","$75,000 or greater","INC75PLUS","24"
"9871","2015","MA","Massachusetts","BRFSS","Obesity / Weight Status","19.3","2,742","$75,000 or greater","INC75PLUS","25"
"28516","2015","MI","Michigan","BRFSS","Obesity / Weight Status","27","2,325","$75,000 or greater","INC75PLUS","26"
"15674","2015","MN","Minnesota","BRFSS","Obesity / Weight Status","23.2","4,992","$75,000 or greater","INC75PLUS","27"
"14823","2015","MS","Mississippi","BRFSS","Obesity / Weight Status","30.5","910","$75,000 or greater","INC75PLUS","28"
"16165","2015","MO","Missouri","BRFSS","Obesity / Weight Status","33.4","1,481","$75,000 or greater","INC75PLUS","29"
"18375","2015","MT","Montana","BRFSS","Obesity / Weight Status","19.8","1,207","$75,000 or greater","INC75PLUS","30"
"24999","2015","NE","Nebraska","BRFSS","Obesity / Weight Status","27.9","4,077","$75,000 or greater","INC75PLUS","31"
"29141","2015","NV","Nevada","BRFSS","Obesity / Weight Status","25","724","$75,000 or greater","INC75PLUS","32"
"5887","2015","NH","New Hampshire","BRFSS","Obesity / Weight Status","22.8","1,979","$75,000 or greater","INC75PLUS","33"
"10716","2015","NJ","New Jersey","BRFSS","Obesity / Weight Status","22.9","3,670","$75,000 or greater","INC75PLUS","34"
"39412","2015","NM","New Mexico","BRFSS","Obesity / Weight Status","22.8","1,285","$75,000 or greater","INC75PLUS","35"
"2038","2015","NY","New York","BRFSS","Obesity / Weight Status","21.5","3,557","$75,000 or greater","INC75PLUS","36"
"13007","2015","NC","North Carolina","BRFSS","Obesity / Weight Status","23.6","1,357","$75,000 or greater","INC75PLUS","37"
"32602","2015","ND","North Dakota","BRFSS","Obesity / Weight Status","31.2","1,505","$75,000 or greater","INC75PLUS","38"
"9555","2015","OH","Ohio","BRFSS","Obesity / Weight Status","25.1","2,434","$75,000 or greater","INC75PLUS","39"
"7613","2015","OK","Oklahoma","BRFSS","Obesity / Weight Status","30.8","1,356","$75,000 or greater","INC75PLUS","40"
"35414","2015","OR","Oregon","BRFSS","Obesity / Weight Status","25.7","1,334","$75,000 or greater","INC75PLUS","41"
"24293","2015","PA","Pennsylvania","BRFSS","Obesity / Weight Status","24.5","1,454","$75,000 or greater","INC75PLUS","42"
"11835","2015","RI","Rhode Island","BRFSS","Obesity / Weight Status","23","1,655","$75,000 or greater","INC75PLUS","44"
