"ID","Description","LocationAbbr","LocationDesc","DataSource","Topic","Data_Value","Sample_Size","Stratification1","StratificationId1","LocationDisplayOrder"
"625","2015","US","National","BRFSS","Obesity / Weight Status","28.9","398,316","Total","OVERALL","0"
"5705","2015","AL","Alabama","BRFSS","Obesity / Weight Status","35.6","7,383","Total","OVERALL","1"
"9467","2015","AK","Alaska","BRFSS","Obesity / Weight Status","29.8","3,434","Total","OVERALL","2"
"30023","2015","AZ","Arizona","BRFSS","Obesity / Weight Status","28.4","7,152","Total","OVERALL","4"
"9837","2015","AR","Arkansas","BRFSS","Obesity / Weight Status","34.5","4,813","Total","OVERALL","5"
"14086","2015","CA","California","BRFSS","Obesity / Weight Status","24.2","11,459","Total","OVERALL","6"
"17594","2015","CO","Colorado","BRFSS","Obesity / Weight Status","20.2","12,183","Total","OVERALL","8"
"21386","2015","CT","Connecticut","BRFSS","Obesity / Weight Status","25.3","10,901","Total","OVERALL","9"
"36511","2015","DE","Delaware","BRFSS","Obesity / Weight Status","29.7","3,688","Total","OVERALL","10"
"17616","2015","DC","District of Columbia","BRFSS","Obesity / Weight Status","22.1","3,654","Total","OVERALL","11"
"9798","2015","FL","Florida","BRFSS","Obesity / Weight Status","26.8","8,985","Total","OVERALL","12"
"19489","2015","GA","Georgia","BRFSS","Obesity / Weight Status","30.7","4,269","Total","OVERALL","13"
"21984","2015","HI","Hawaii","BRFSS","Obesity / Weight Status","22.7","6,822","Total","OVERALL","15"
"8637","2015","ID","Idaho","BRFSS","Obesity / Weight Status","28.6","5,358","Total","OVERALL","16"
"11851","2015","IL","Illinois","BRFSS","Obesity / Weight Status","30.8","5,081","Total","OVERALL","17"
"30763","2015","IN","Indiana","BRFSS","Obesity / Weight Status","31.3","5,647","Total","OVERALL","18"
"4511","2015","IA","Iowa","BRFSS","Obesity / Weight Status","32.1","5,614","Total","OVERALL","19"
"30741","2015","KS","Kansas","BRFSS","Obesity / Weight Status","34.2","20,930","Total","OVERALL","20"
"37558","2015","KY","Kentucky","BRFSS","Obesity / Weight Status","34.6","8,130","Total","OVERALL","21"
"33631","2015","LA","Louisiana","BRFSS","Obesity / Weight Status","36.2","4,324","Total","OVERALL","22"
"16964","2015","ME","Maine","BRFSS","Obesity / Weight Status","30","8,579","Total","OVERALL","23"
"38584","2015","MD","Maryland","BRFSS","Obesity / Weight Status","28.9","11,357","Total","OVERALL","24"
"12596","2015","MA","Massachusetts","BRFSS","Obesity / Weight Status","24.3","8,206","Total","OVERALL","25"
"30528","2015","MI","Michigan","BRFSS","Obesity / Weight Status","31.2","8,329","Total","OVERALL","26"
"23220","2015","MN","Minnesota","BRFSS","Obesity / Weight Status","26.1","15,340","Total","OVERALL","27"
"11557","2015","MS","Mississippi","BRFSS","Obesity / Weight Status","35.6","5,664","Total","OVERALL","28"
