"ID","Description","LocationAbbr","LocationDesc","DataSource","Topic","Data_Value","Sample_Size","Stratification1","StratificationId1","LocationDisplayOrder"
"1591","2015","US","National","BRFSS","Obesity / Weight Status","26.7","37,389","25 - 34","AGEYR2534","0"
"4855","2015","AL","Alabama","BRFSS","Obesity / Weight Status","35.2","686","25 - 34","AGEYR2534","1"
"6614","2015","AK","Alaska","BRFSS","Obesity / Weight Status","29.8","416","25 - 34","AGEYR2534","2"
"24648","2015","AZ","Arizona","BRFSS","Obesity / Weight Status","29.5","515","25 - 34","AGEYR2534","4"
"36705","2015","AR","Arkansas","BRFSS","Obesity / Weight Status","33.7","278","25 - 34","AGEYR2534","5"
"34145","2015","CA","California","BRFSS","Obesity / Weight Status","25.1","1,885","25 - 34","AGEYR2534","6"
"30494","2015","CO","Colorado","BRFSS","Obesity / Weight Status","17.3","1,267","25 - 34","AGEYR2534","8"
"11534","2015","CT","Connecticut","BRFSS","Obesity / Weight Status","26.4","841","25 - 34","AGEYR2534","9"
"18474","2015","DE","Delaware","BRFSS","Obesity / Weight Status","29.6","348","25 - 34","AGEYR2534","10"
"26005","2015","DC","District of Columbia","BRFSS","Obesity / Weight Status","12.3","254","25 - 34","AGEYR2534","11"
"26720","2015","FL","Florida","BRFSS","Obesity / Weight Status","23.4","654","25 - 34","AGEYR2534","12"
"12928","2015","GA","Georgia","BRFSS","Obesity / Weight Status","31.5","377","25 - 34","AGEYR2534","13"
"4513","2015","HI","Hawaii","BRFSS","Obesity / Weight Status","22.5","748","25 - 34","AGEYR2534","15"
"12491","2015","ID","Idaho","BRFSS","Obesity / Weight Status","29","468","25 - 34","AGEYR2534","16"
"3730","2015","IL","Illinois","BRFSS","Obesity / Weight Status","25.7","512","25 - 34","AGEYR2534","17"
"7484","2015","IN","Indiana","BRFSS","Obesity / Weight Status","28.3","416","25 - 34","AGEYR2534","18"
"16983","2015","IA","Iowa","BRFSS","Obesity / Weight Status","32.2","431","25 - 34","AGEYR2534","19"
"2351","2015","KS","Kansas","BRFSS","Obesity / Weight Status","35.8","2,153","25 - 34","AGEYR2534","20"
"5917","2015","KY","Kentucky","BRFSS","Obesity / Weight Status","36.2","702","25 - 34","AGEYR2534","21"
"27470","2015","LA","Louisiana","BRFSS","Obesity / Weight Status","28.1","441","25 - 34","AGEYR2534","22"
"14849","2015","ME","Maine","BRFSS","Obesity / Weight Status","27.2","578","25 - 34","AGEYR2534","23"
"3875","2015","MD","Maryland","BRFSS","Obesity / Weight Status","28.2","609","25 - 34","AGEYR2534","24"
"27451","2015","MA","Massachusetts","BRFSS","Obesity / Weight Status","22","994","25 - 34","AGEYR2534","25"
"6528","2015","MI","Michigan","BRFSS","Obesity / Weight Status","29.9","825","25 - 34","AGEYR2534","26"
"3192","2015","MN","Minnesota","BRFSS","Obesity / Weight Status","21","1,610","25 - 34","AGEYR2534","27"
"13174","2015","MS","Mississippi","BRFSS","Obesity / Weight Status","32.7","453","25 - 34","AGEYR2534","28"
"35923","2015","MO","Missouri","BRFSS","Obesity / Weight Status","27.5","635","25 - 34","AGEYR2534","29"
