"ID","Description","LocationAbbr","LocationDesc","DataSource","Topic","Data_Value","Sample_Size","Stratification1","StratificationId1","LocationDisplayOrder"
"956","2015","US","National","BRFSS","Obesity / Weight Status","29.9","54,950","$50,000 - $74,999","INC5075","0"
"22782","2015","AL","Alabama","BRFSS","Obesity / Weight Status","34.6","908","$50,000 - $74,999","INC5075","1"
"26918","2015","AK","Alaska","BRFSS","Obesity / Weight Status","29","512","$50,000 - $74,999","INC5075","2"
"15692","2015","AZ","Arizona","BRFSS","Obesity / Weight Status","30.5","916","$50,000 - $74,999","INC5075","4"
"31864","2015","AR","Arkansas","BRFSS","Obesity / Weight Status","36.7","563","$50,000 - $74,999","INC5075","5"
"15301","2015","CA","California","BRFSS","Obesity / Weight Status","25.4","1,361","$50,000 - $74,999","INC5075","6"
"36251","2015","CO","Colorado","BRFSS","Obesity / Weight Status","21.9","1,775","$50,000 - $74,999","INC5075","8"
"33652","2015","CT","Connecticut","BRFSS","Obesity / Weight Status","25.2","1,339","$50,000 - $74,999","INC5075","9"
"11963","2015","DE","Delaware","BRFSS","Obesity / Weight Status","30.2","471","$50,000 - $74,999","INC5075","10"
"9306","2015","DC","District of Columbia","BRFSS","Obesity / Weight Status","23.9","361","$50,000 - $74,999","INC5075","11"
"32868","2015","FL","Florida","BRFSS","Obesity / Weight Status","27.1","1,184","$50,000 - $74,999","INC5075","12"
"3435","2015","GA","Georgia","BRFSS","Obesity / Weight Status","33.2","536","$50,000 - $74,999","INC5075","13"
"20439","2015","HI","Hawaii","BRFSS","Obesity / Weight Status","24.7","1,036","$50,000 - $74,999","INC5075","15"
"9191","2015","ID","Idaho","BRFSS","Obesity / Weight Status","26.8","848","$50,000 - $74,999","INC5075","16"
"10467","2015","IL","Illinois","BRFSS","Obesity / Weight Status","31.6","714","$50,000 - $74,999","INC5075","17"
"3846","2015","IN","Indiana","BRFSS","Obesity / Weight Status","33.9","812","$50,000 - $74,999","INC5075","18"
"18476","2015","IA","Iowa","BRFSS","Obesity / Weight Status","38","874","$50,000 - $74,999","INC5075","19"
"29490","2015","KS","Kansas","BRFSS","Obesity / Weight Status","34.3","3,266","$50,000 - $74,999","INC5075","20"
